trade_id,symbol,date,regime_group,sample_type,entry_price,current_sl,adaptive_sl,current_r,adaptive_r,delta_r,current_exit_reason,adaptive_exit_reason,current_mfe,adaptive_mfe,current_mae,adaptive_mae
573,HINDALCO,2025-10-27,BEAR,IS,836.4862670898438,794.66,807.21,-1.257,-1.7958,-0.5388,SL_HIT,SL_HIT,0.55,0.79,1.68,2.4
574,HINDPETRO,2025-11-11,SIDEWAYS,IS,487.8999938964844,463.5,464.97,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.27,0.29,1.06,1.13
575,HONASA,2026-05-14,BULL,IS,352.8999938964844,335.25,335.93,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.83,2.94,0.7,0.73
576,HONASA,2026-05-21,BULL,IS,360.5,342.48,340.24,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.45,3.07,0.0,0.0
577,HONASA,2026-05-25,BULL,IS,391.25,371.69,367.03,0.9064,0.8282,-0.0782,TIMEOUT,TIMEOUT,2.41,1.94,0.26,0.21
578,HONASA,2026-06-29,BULL,IS,446.45001220703125,424.13,418.88,0.7487,0.7013,-0.0474,TIMEOUT,TIMEOUT,2.01,1.63,0.28,0.23
579,HONASA,2026-06-30,BULL,IS,457.8999938964844,435.0,428.75,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.46,1.15,0.32,0.25
580,HONASA,2026-08-07,OOS,OOS,477.6000061035156,453.72,452.46,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.35,1.28,0.68,0.65
581,HONASA,2026-08-14,OOS,OOS,502.79998779296875,477.66,474.66,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.28,0.25,1.03,1.16
582,HONAUT,2025-07-09,BEAR,IS,845.9475038028339,803.65,816.34,0.3812,0.5446,0.1634,TIMEOUT,TIMEOUT,0.48,0.68,0.3,0.42
583,HONAUT,2025-07-29,BEAR,IS,861.175876317445,818.12,831.03,-0.0514,-0.0735,-0.0221,TIMEOUT,TIMEOUT,0.32,0.46,0.58,0.83
584,HONAUT,2025-09-05,BEAR,IS,882.572772713063,838.44,851.68,-0.0678,0.3286,0.3964,TIMEOUT,BE_EXIT,0.91,1.3,0.61,0.49
585,HONAUT,2026-08-13,OOS,OOS,1196.3031098616616,1136.49,1154.43,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,598.59,855.05,0.25,0.35
586,HSCL,2026-06-10,BULL,IS,693.0,658.35,637.56,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.72,0.45,1.28,1.08
587,HSCL,2026-07-16,BULL,IS,722.3499755859375,686.23,676.26,1.75,0.9193,-0.8307,FULL_TARGET,TIMEOUT,2.69,2.11,0.44,0.34
588,HSCL,2026-07-17,BULL,IS,741.5499877929688,704.47,692.97,0.5,0.5,0.0,BE_EXIT,BE_EXIT,2.1,1.6,0.15,0.11
589,HSCL,2026-07-20,BULL,IS,769.9000244140625,731.41,718.49,0.5,0.0418,-0.4582,BE_EXIT,TIMEOUT,1.29,0.96,0.28,0.67
590,HSCL,2026-07-21,BULL,IS,800.9000244140625,760.86,748.42,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.45,0.34,1.05,1.03
591,ICIL,2025-11-18,SIDEWAYS,IS,316.7444152832031,300.91,291.4,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.55,0.35,1.15,1.69
592,ICIL,2025-11-28,SIDEWAYS,IS,323.0693359375,306.92,297.22,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.16,0.1,1.06,1.15
593,ICIL,2026-06-02,BULL,IS,344.88287353515625,327.64,317.29,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.82,0.51,1.23,1.13
594,ICIL,2026-06-24,BULL,IS,432.1867980957031,410.58,397.61,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.25,0.86,1.27,1.18
595,ICIL,2026-08-31,OOS,OOS,469.45001220703125,445.98,431.89,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.07,0.05,1.76,1.1
596,IDBI,2025-08-22,BEAR,IS,1480.4636480051943,1406.44,1428.65,-1.0618,-1.5169,-0.4551,SL_HIT,SL_HIT,0.0,0.0,1.2,1.72
597,IDBI,2025-12-08,SIDEWAYS,IS,1873.4728739685354,1779.8,1807.9,-0.6682,-1.0,-0.3318,TIMEOUT,SL_HIT,0.56,0.8,0.81,1.06
598,IDBI,2025-12-17,SIDEWAYS,IS,1864.438117214911,1771.22,1799.18,-0.3385,-1.0,-0.6615,TIMEOUT,SL_HIT,0.03,0.05,0.75,1.03
599,IDEA,2025-12-18,SIDEWAYS,IS,883.0102399088869,838.86,852.1,-1.2387,-1.0947,0.144,SL_HIT,SL_HIT,0.37,0.53,1.24,1.2
600,IDFCFIRSTB,2025-12-09,SIDEWAYS,IS,80.67301177978516,76.64,77.85,1.081,1.33,0.249,TIMEOUT,TIMEOUT,1.26,1.8,0.19,0.28
601,IDFCFIRSTB,2025-12-12,SIDEWAYS,IS,82.04896545410156,77.95,79.18,0.8211,0.9587,0.1376,TIMEOUT,TIMEOUT,1.15,1.64,0.13,0.19
602,IDFCFIRSTB,2025-12-15,SIDEWAYS,IS,83.62433624267578,79.44,80.7,0.2049,0.6466,0.4417,TIMEOUT,TIMEOUT,0.75,1.07,0.26,0.37
603,IDFCFIRSTB,2025-12-19,SIDEWAYS,IS,84.43196105957031,80.21,81.48,0.0213,0.0304,0.0091,TIMEOUT,TIMEOUT,0.55,0.78,0.31,0.44
604,IDFCFIRSTB,2025-12-22,SIDEWAYS,IS,85.0999984741211,80.84,82.12,-0.5594,-1.0,-0.4406,TIMEOUT,SL_HIT,0.39,0.55,0.72,1.03
605,IFBIND,2025-10-30,BEAR,IS,1551.8882844095842,1474.29,1497.57,1.0432,1.276,0.2328,TIMEOUT,TIMEOUT,1.45,2.07,0.0,0.0
606,IFBIND,2025-11-18,SIDEWAYS,IS,1660.3118473974862,1577.3,1602.2,0.0812,0.116,0.0348,TIMEOUT,TIMEOUT,0.59,0.84,0.57,0.81
607,IFBIND,2026-07-27,BULL,IS,1735.436259566392,1648.66,1674.7,-0.3467,-1.0,-0.6533,TIMEOUT,SL_HIT,0.23,0.33,0.87,1.09
608,IFCI,2025-09-01,BEAR,IS,1298.6232966742853,1233.69,1253.17,0.9051,1.0787,0.1736,TIMEOUT,TIMEOUT,1.04,1.49,0.0,0.0
609,IFCI,2025-09-23,BEAR,IS,1355.3997232893278,1287.63,1307.96,-0.51,-1.0,-0.49,TIMEOUT,SL_HIT,0.5,0.71,0.72,1.03
610,IFCI,2025-09-24,BEAR,IS,1388.3263002013916,1318.91,1339.73,-1.0909,-1.011,0.0799,SL_HIT,SL_HIT,0.0,0.0,1.09,1.16
611,IFCI,2026-03-04,BEAR,IS,1566.597590857939,1488.27,1511.77,-0.6197,0.3528,0.9725,TIMEOUT,BE_EXIT,0.94,1.35,0.89,0.38
612,IFCI,2026-03-12,BEAR,IS,1636.192962283875,1554.38,1578.93,-1.048,-1.4973,-0.4493,SL_HIT,SL_HIT,0.05,0.07,1.11,1.58
613,IIFL,2025-10-30,BEAR,IS,537.6716918945312,510.79,510.3,-0.0609,-0.0598,0.0011,TIMEOUT,TIMEOUT,0.94,0.92,0.94,0.92
614,IIFL,2025-11-17,SIDEWAYS,IS,557.47509765625,529.6,524.82,-1.0,-0.2113,0.7887,SL_HIT,TIMEOUT,0.19,0.95,1.04,0.89
615,IIFL,2025-11-26,SIDEWAYS,IS,566.5579223632812,538.23,538.59,-0.2681,-0.2715,-0.0034,TIMEOUT,TIMEOUT,0.77,0.78,0.86,0.87
616,IIFL,2025-12-01,SIDEWAYS,IS,583.1353149414062,553.98,556.56,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.28,1.08
617,IIFL,2026-08-21,OOS,OOS,679.7999877929688,645.81,648.16,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.74,0.79,1.08,1.16
618,IIFLCAPS,2026-06-18,BULL,IS,348.3500061035156,330.93,336.16,-0.5654,-1.0,-0.4346,TIMEOUT,SL_HIT,0.03,0.04,0.82,1.17
619,IMFA,2025-11-28,SIDEWAYS,IS,1348.0999755859375,1280.69,1240.25,0.5,0.8097,0.3097,BE_EXIT,TIMEOUT,1.59,1.22,1.0,0.62
620,IMFA,2025-12-04,SIDEWAYS,IS,1402.5999755859375,1332.47,1290.39,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.18,0.11,1.27,1.08
621,IMFA,2025-12-15,SIDEWAYS,IS,1449.699951171875,1377.21,1333.72,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.06,0.04,1.06,1.08
622,INDGN,2025-03-25,BULL,IS,1953.48353236561,1855.81,1885.11,1.077,1.3242,0.2472,TIMEOUT,TIMEOUT,1.28,1.83,0.03,0.04
623,INDGN,2025-04-02,BULL,IS,2025.9851574571667,1924.69,1955.08,0.3477,0.4968,0.1491,TIMEOUT,TIMEOUT,0.52,0.74,0.31,0.44
624,INDIAGLYCO,2025-11-17,SIDEWAYS,IS,1091.08056640625,1036.53,1018.25,0.5,0.5,0.0,BE_EXIT,BE_EXIT,2.21,1.65,0.28,0.21
625,INDIAGLYCO,2026-07-16,BULL,IS,1156.550048828125,1098.72,1064.03,-0.096,-0.06,0.036,TIMEOUT,TIMEOUT,0.73,0.46,0.63,0.4
626,INDIANB,2025-10-20,BEAR,IS,796.825439453125,756.98,756.99,1.1598,1.16,0.0002,TIMEOUT,TIMEOUT,1.82,1.82,0.09,0.09
627,INDIANB,2025-10-28,BEAR,IS,835.1099243164062,793.35,794.43,0.7655,0.8929,0.1274,TIMEOUT,TIMEOUT,0.98,1.01,0.12,0.12
628,INDIANB,2025-11-03,SIDEWAYS,IS,861.9873046875,818.89,818.97,-0.1647,-0.165,-0.0003,TIMEOUT,TIMEOUT,0.33,0.33,0.69,0.69
629,INDIANB,2026-03-05,BEAR,IS,931.8980712890625,885.3,881.03,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.06,0.05,1.53,1.41
630,INDIASHLTR,2025-10-15,BEAR,IS,1901.7153168441178,1806.63,1835.16,0.3916,0.5595,0.1679,TIMEOUT,TIMEOUT,0.47,0.67,0.41,0.58
631,INDIASHLTR,2025-10-16,BEAR,IS,1906.3717826054258,1811.05,1839.65,0.2553,0.3647,0.1094,TIMEOUT,TIMEOUT,0.42,0.6,0.45,0.65
632,INDIASHLTR,2026-05-21,BULL,IS,3120.750731197023,2964.71,3011.52,-0.811,-1.1348,-0.3238,TIMEOUT,SL_HIT,0.13,0.0,0.9,1.13
633,INDIGO,2026-02-24,BEAR,IS,1112.7911714589393,1057.15,1073.84,0.6666,0.9761,0.3095,TIMEOUT,TIMEOUT,0.77,1.1,0.43,0.62
634,INDIGO,2026-03-04,BEAR,IS,1129.9519490034845,1073.45,1090.4,1.19,-1.0,-2.19,TIMEOUT,SL_HIT,1.49,0.0,0.73,1.04
635,INDIGO,2026-03-13,BEAR,IS,1143.0011973050075,1085.85,1103.0,0.7397,0.8424,0.1027,TIMEOUT,TIMEOUT,1.32,1.89,0.19,0.27
636,INDOBORAX,2025-12-12,SIDEWAYS,IS,251.83079528808594,239.24,231.68,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.04,1.06,0.53,0.83
637,INDOBORAX,2025-12-15,SIDEWAYS,IS,260.6692199707031,247.64,239.82,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.18,1.2
638,INDOBORAX,2026-05-21,BULL,IS,297.37982177734375,282.51,273.59,0.4291,1.1667,0.7376,BE_EXIT,TIMEOUT,1.3,2.26,0.39,0.24
639,INDOBORAX,2026-08-20,OOS,OOS,498.1499938964844,473.24,458.3,0.5,0.7102,0.2102,BE_EXIT,TIMEOUT,1.06,1.01,0.66,0.41
640,INDOBORAX,2026-08-21,OOS,OOS,511.8500061035156,486.26,470.9,-1.0,0.0745,1.0745,SL_HIT,TIMEOUT,0.27,0.65,1.18,0.74
641,INDUSINDBK,2025-01-29,BULL,IS,1492.687975304183,1418.05,1440.44,-0.8806,0.3359,1.2165,TIMEOUT,BE_EXIT,0.8,1.14,0.91,0.46
642,INDUSINDBK,2025-01-31,BULL,IS,1516.682322775228,1440.85,1463.6,-1.0746,-1.0,0.0746,SL_HIT,SL_HIT,0.47,0.67,1.13,1.07
643,INDUSTOWER,2025-12-05,SIDEWAYS,IS,415.70001220703125,394.92,401.15,0.3152,-1.0,-1.3152,TIMEOUT,SL_HIT,0.62,0.16,0.92,1.16
644,INDUSTOWER,2025-12-19,SIDEWAYS,IS,414.04998779296875,393.35,398.97,0.9481,1.75,0.8019,TIMEOUT,FULL_TARGET,1.98,2.71,0.31,0.43
645,INDUSTOWER,2025-12-24,SIDEWAYS,IS,423.8999938964844,402.7,409.02,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.46,2.09,0.66,0.93
646,INFOBEAN,2025-12-31,SIDEWAYS,IS,205.4250030517578,195.15,188.99,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.46,3.17,0.41,0.25
647,INOXWIND,2025-12-05,SIDEWAYS,IS,2194.5367690056414,2084.81,2117.73,1.3403,1.7005,0.3602,TIMEOUT,TIMEOUT,1.73,2.48,0.44,0.62
648,INOXWIND,2025-12-16,SIDEWAYS,IS,2344.8813948855386,2227.64,2262.81,1.2616,1.588,0.3264,TIMEOUT,TIMEOUT,1.66,2.38,0.62,0.89
649,INOXWIND,2026-03-27,BEAR,IS,3164.292701194544,3006.08,3053.54,-1.0,-1.0948,-0.0948,SL_HIT,SL_HIT,0.54,0.78,1.1,1.22
650,IOC,2025-10-29,BEAR,IS,156.27047729492188,148.46,150.8,0.8441,0.9913,0.1472,TIMEOUT,TIMEOUT,1.4,2.0,0.12,0.16
651,IOC,2025-12-19,SIDEWAYS,IS,160.57546997070312,152.55,154.96,-0.5365,0.5,1.0365,TIMEOUT,BE_EXIT,0.76,1.09,0.96,0.54
652,IOC,2025-12-31,SIDEWAYS,IS,164.38742065429688,156.17,158.63,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.28,0.4,1.28,1.83
653,IOC,2026-02-24,BEAR,IS,177.9464569091797,169.05,171.7,-1.0,0.5,1.5,SL_HIT,BE_EXIT,0.97,1.39,1.22,0.53
654,IOC,2026-02-25,BEAR,IS,180.7510986328125,171.71,174.42,-1.0,-1.2526,-0.2526,SL_HIT,SL_HIT,0.65,0.92,1.51,2.16
655,IONEXCHANG,2025-03-26,BULL,IS,659.0602867106254,626.11,635.99,-0.2336,-1.2254,-0.9918,TIMEOUT,SL_HIT,0.1,0.0,0.86,1.23
656,IONEXCHANG,2025-08-27,BEAR,IS,723.5443085035839,687.37,698.22,-1.0266,-1.0809,-0.0543,SL_HIT,SL_HIT,0.43,0.62,1.03,1.23
657,IPCALAB,2026-07-13,BULL,IS,1823.300048828125,1732.14,1727.64,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.33,1.27,0.12,0.11
658,IPCALAB,2026-07-15,BULL,IS,1878.0,1784.1,1780.58,-1.0031,-1.0,0.0031,SL_HIT,SL_HIT,0.71,0.69,1.66,1.6
659,IRB,2026-06-12,BULL,IS,3170.716333839599,3012.18,3059.74,-1.0,-1.1446,-0.1446,SL_HIT,SL_HIT,0.0,0.0,1.0,1.14
660,IRCON,2026-06-05,BULL,IS,858.9238870115021,815.98,828.86,1.1713,1.4588,0.2875,TIMEOUT,TIMEOUT,1.45,2.07,0.0,0.0
661,IRCON,2026-06-24,BULL,IS,908.5767960644333,863.15,876.78,1.2855,1.75,0.4645,TIMEOUT,FULL_TARGET,1.98,2.83,0.05,0.07
662,IRFC,2025-02-28,BULL,IS,1872.1590673502155,1778.55,1806.63,-1.0449,-1.0,0.0449,SL_HIT,SL_HIT,0.0,0.0,1.05,1.13
663,ITCHOTELS,2025-02-27,BULL,IS,1574.65490116032,1495.92,1519.54,-0.4695,-1.0,-0.5305,TIMEOUT,SL_HIT,0.25,0.36,0.82,1.15
664,ITCHOTELS,2025-12-17,SIDEWAYS,IS,1959.99337454414,1861.99,1891.39,-1.1946,-1.2403,-0.0457,SL_HIT,SL_HIT,0.09,0.13,1.27,1.31
665,ITCHOTELS,2026-04-07,BULL,IS,2026.2973509640196,1924.98,1955.38,-1.0,-1.412,-0.412,SL_HIT,SL_HIT,0.0,0.0,1.08,1.54
666,ITDC,2026-07-15,BULL,IS,793.9000244140625,754.21,730.39,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.22,1.06
667,ITI,2025-03-11,BULL,IS,1060.9553935630781,1007.91,1023.82,1.1376,1.75,0.6124,TIMEOUT,FULL_TARGET,1.98,2.83,0.0,0.0
668,ITI,2025-04-10,BULL,IS,1229.2929345722653,1167.83,1186.27,-0.1579,-0.2256,-0.0677,TIMEOUT,TIMEOUT,0.19,0.27,0.51,0.73
669,ITI,2025-04-30,BULL,IS,1214.0963672049222,1153.39,1171.6,0.3097,0.4424,0.1327,TIMEOUT,TIMEOUT,0.32,0.46,0.47,0.68
670,ITI,2025-05-21,BULL,IS,1232.8982271937587,1171.25,1189.75,1.7117,1.75,0.0383,TIMEOUT,FULL_TARGET,2.43,2.88,0.0,0.0
671,ITI,2025-05-27,BULL,IS,1269.8418683702043,1206.35,1225.4,1.2161,1.75,0.5339,TIMEOUT,FULL_TARGET,1.94,2.53,0.02,0.03
672,ITI,2025-06-10,BULL,IS,1373.766259967056,1305.08,1325.68,-1.0584,-1.5119,-0.4535,SL_HIT,SL_HIT,0.28,0.4,1.09,1.56
673,ITI,2025-10-09,BEAR,IS,1511.5955444734795,1436.02,1458.69,0.8174,0.9535,0.1361,TIMEOUT,TIMEOUT,1.03,1.47,0.13,0.19
674,J&KBANK,2026-04-16,BULL,IS,132.3699951171875,125.75,121.78,-1.0,0.8428,1.8428,SL_HIT,TIMEOUT,0.4,1.19,1.22,0.76
675,J&KBANK,2026-04-29,BULL,IS,134.63999938964844,127.91,125.66,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.54,1.15,0.94,0.71
676,J&KBANK,2026-05-06,BULL,IS,136.88999938964844,130.05,128.28,0.5,-1.0,-1.5,BE_EXIT,SL_HIT,1.19,0.94,0.13,1.25
677,J&KBANK,2026-06-03,BULL,IS,148.64999389648438,141.22,140.49,1.2335,1.1679,-0.0656,TIMEOUT,TIMEOUT,2.49,2.27,0.46,0.42
678,J&KBANK,2026-07-02,BULL,IS,164.6999969482422,156.46,155.77,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,4.5,4.15,0.32,0.29
679,J&KBANK,2026-07-03,BULL,IS,165.1999969482422,156.94,156.47,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,4.42,4.19,0.36,0.34
680,J&KBANK,2026-07-09,BULL,IS,168.41000366210938,159.99,159.44,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.96,3.72,0.0,0.0
681,JAMNAAUTO,2025-12-02,SIDEWAYS,IS,122.37999725341797,116.26,114.09,-1.0,0.7817,1.7817,SL_HIT,TIMEOUT,0.48,0.92,1.09,0.8
682,JAMNAAUTO,2025-12-09,SIDEWAYS,IS,122.47000122070312,116.35,112.67,0.8358,0.4194,-0.4164,TIMEOUT,TIMEOUT,1.23,0.77,0.33,0.2
683,JAMNAAUTO,2025-12-11,SIDEWAYS,IS,125.52999877929688,119.25,115.49,1.0605,0.7012,-0.3593,TIMEOUT,TIMEOUT,1.25,0.78,0.38,0.24
684,JAYNECOIND,2025-06-10,BULL,IS,736.1783101737784,699.37,710.41,-0.0104,0.5,0.5104,TIMEOUT,BE_EXIT,0.94,1.35,0.62,0.02
685,JAYNECOIND,2025-06-30,BULL,IS,746.3110484407185,709.0,720.19,1.1512,1.75,0.5988,TIMEOUT,FULL_TARGET,2.04,2.92,0.4,0.58
686,JAYNECOIND,2025-09-29,BEAR,IS,896.7346917611877,851.9,865.35,1.3412,1.75,0.4088,TIMEOUT,FULL_TARGET,1.8,2.57,0.0,0.0
687,JAYNECOIND,2025-10-01,BEAR,IS,913.9209210998584,868.22,881.93,1.1185,0.5,-0.6185,TIMEOUT,BE_EXIT,1.44,1.14,0.07,0.1
688,JBMA,2026-02-18,BEAR,IS,2304.1951650288206,2188.99,2223.55,1.4136,1.75,0.3364,TIMEOUT,FULL_TARGET,1.95,2.78,0.0,0.0
689,JBMA,2026-03-23,BEAR,IS,2576.51739683817,2447.69,2486.34,-0.4126,0.4655,0.8781,TIMEOUT,BE_EXIT,0.85,1.21,0.48,0.38
690,JBMA,2026-04-06,BULL,IS,2667.3250409258267,2533.96,2573.97,-1.128,-1.0394,0.0886,SL_HIT,SL_HIT,0.14,0.19,1.15,1.06
691,JGCHEM,2026-07-20,BULL,IS,489.20001220703125,464.74,457.58,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.44,1.11,0.34,0.26
692,JGCHEM,2026-07-24,BULL,IS,505.3500061035156,480.08,464.92,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,5.62,3.51,0.72,0.45
693,JGCHEM,2026-08-05,OOS,OOS,548.25,520.84,504.39,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.61,2.62,0.5,0.31
694,JGCHEM,2026-08-10,OOS,OOS,622.2000122070312,591.09,572.42,0.4815,0.6115,0.13,BE_EXIT,TIMEOUT,1.02,1.06,0.91,0.94
695,JGCHEM,2026-08-28,OOS,OOS,651.2999877929688,618.73,599.2,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.41,0.26,1.25,1.04
696,JINDALSAW,2025-11-18,SIDEWAYS,IS,2536.467125880569,2409.64,2447.69,-0.5553,0.2987,0.854,TIMEOUT,BE_EXIT,0.85,1.21,0.66,0.55
697,JINDALSAW,2025-12-30,SIDEWAYS,IS,2585.2733342711776,2456.01,2494.79,0.5637,0.591,0.0273,TIMEOUT,TIMEOUT,1.21,1.72,0.15,0.22
698,JINDALSTEL,2026-02-16,BEAR,IS,2373.394351904799,2254.72,2290.33,0.4901,0.5,0.0099,TIMEOUT,BE_EXIT,0.97,1.38,0.47,0.01
699,JINDALSTEL,2026-03-02,BEAR,IS,2396.8634953044084,2277.02,2312.97,0.9966,1.2093,0.2127,TIMEOUT,TIMEOUT,1.54,2.2,0.66,0.95
700,JINDALSTEL,2026-03-13,BEAR,IS,2527.5754520128685,2401.2,2439.11,0.2116,0.3022,0.0906,TIMEOUT,TIMEOUT,0.49,0.71,0.17,0.24
701,JINDALSTEL,2026-03-26,BEAR,IS,2563.7800004782393,2435.59,2474.05,0.8983,1.069,0.1707,TIMEOUT,TIMEOUT,1.18,1.68,0.37,0.52
702,JINDALSTEL,2026-03-27,BEAR,IS,2584.0913893309807,2454.89,2493.65,0.9188,1.0983,0.1795,TIMEOUT,TIMEOUT,1.01,1.45,0.52,0.75
703,JINDALSTEL,2026-04-22,BULL,IS,2752.9399315374126,2615.29,2656.59,0.4614,0.6591,0.1977,TIMEOUT,TIMEOUT,0.63,0.9,0.38,0.54
704,JINDALSTEL,2026-05-11,BULL,IS,2763.775628235555,2625.59,2667.04,-0.115,-1.0,-0.885,TIMEOUT,SL_HIT,0.49,0.7,0.74,1.06
705,JKTYRE,2025-10-20,BEAR,IS,418.45001220703125,397.53,403.27,1.6568,1.75,0.0932,TIMEOUT,FULL_TARGET,2.45,3.38,0.49,0.67
706,JKTYRE,2025-12-03,SIDEWAYS,IS,464.5,441.28,441.65,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.53,0.54,1.14,1.16
707,JKTYRE,2025-12-04,SIDEWAYS,IS,474.0,450.3,450.91,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.12,1.15
708,JKTYRE,2025-12-19,SIDEWAYS,IS,485.75,461.46,458.89,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.6,1.45,0.18,0.16
709,JKTYRE,2025-12-22,SIDEWAYS,IS,490.8999938964844,466.35,463.35,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.38,1.23,0.34,0.3
710,JKTYRE,2025-12-23,SIDEWAYS,IS,510.29998779296875,484.78,480.64,-1.0,-0.1399,0.8601,SL_HIT,TIMEOUT,0.56,0.49,1.09,0.93
711,JLHL,2025-03-13,BULL,IS,1274.6595511189205,1210.93,1230.05,1.3428,1.75,0.4072,TIMEOUT,FULL_TARGET,1.85,2.65,0.0,0.0
712,JLHL,2025-03-19,BULL,IS,1342.8321673826506,1275.69,1295.83,0.1318,0.5941,0.4623,TIMEOUT,TIMEOUT,0.74,1.06,0.33,0.47
713,JLHL,2025-03-20,BULL,IS,1353.4421281123923,1285.77,1306.07,-0.1647,-0.2353,-0.0706,TIMEOUT,TIMEOUT,0.58,0.83,0.48,0.69
714,JLHL,2025-03-28,BULL,IS,1361.9169393013333,1293.82,1314.25,-0.295,-1.1901,-0.8951,TIMEOUT,SL_HIT,0.45,0.65,0.86,1.23
715,JLHL,2025-04-22,BULL,IS,1387.3987436570683,1318.03,1338.84,1.2241,1.5344,0.3103,TIMEOUT,TIMEOUT,1.46,2.09,0.62,0.89
716,JLHL,2025-05-05,BULL,IS,1437.8665869782844,1365.97,1387.54,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.5,2.72,0.12,0.18
717,JLHL,2025-05-13,BULL,IS,1487.853085308268,1413.46,1435.78,1.4963,1.75,0.2537,TIMEOUT,FULL_TARGET,2.01,2.66,0.0,0.0
718,JLHL,2025-05-19,BULL,IS,1583.629581955237,1504.45,1528.2,0.8414,0.9877,0.1463,TIMEOUT,TIMEOUT,1.09,1.56,0.02,0.03
719,JLHL,2025-05-20,BULL,IS,1612.621490551801,1531.99,1556.18,0.6138,0.9385,0.3247,TIMEOUT,TIMEOUT,0.74,1.05,0.38,0.54
720,JLHL,2025-08-06,BEAR,IS,1726.1520240003144,1639.84,1665.74,-1.2185,-1.0,0.2185,SL_HIT,SL_HIT,0.07,0.09,1.22,1.08
721,JLHL,2025-08-11,BEAR,IS,1715.7856705696702,1630.0,1655.73,-1.1052,-1.5786,-0.4734,SL_HIT,SL_HIT,0.0,0.0,1.11,1.58
722,JPPOWER,2025-10-02,BEAR,IS,2040.7949282810073,1938.76,1969.37,0.9163,1.0947,0.1784,TIMEOUT,TIMEOUT,1.39,1.99,0.02,0.02
723,JPPOWER,2026-02-24,BEAR,IS,2338.141282323627,2221.23,2256.31,-1.0,-1.2674,-0.2674,SL_HIT,SL_HIT,0.0,0.0,1.11,1.39
724,JSFB,2025-05-02,BULL,IS,1426.5055009792388,1355.18,1376.58,-1.0834,-1.252,-0.1686,SL_HIT,SL_HIT,0.33,0.47,1.08,1.33
725,JSFB,2026-07-10,BULL,IS,1532.305269545566,1455.69,1478.67,-0.1144,-0.1633,-0.0489,TIMEOUT,TIMEOUT,0.11,0.16,0.44,0.63
726,JSL,2025-10-27,BEAR,IS,810.2971801757812,769.78,781.94,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.36,0.52,1.48,1.41
727,JSWCEMENT,2025-09-16,BEAR,IS,1515.1504934574932,1439.39,1462.12,1.2035,1.505,0.3015,TIMEOUT,TIMEOUT,1.56,2.23,0.0,0.0
728,JSWCEMENT,2025-10-27,BEAR,IS,1651.6422930374508,1569.06,1593.83,1.2937,1.6337,0.34,TIMEOUT,TIMEOUT,1.67,2.39,0.0,0.0
729,JSWCEMENT,2025-10-29,BEAR,IS,1698.122894840817,1613.22,1638.69,0.8259,0.9656,0.1397,TIMEOUT,TIMEOUT,1.08,1.54,0.18,0.26
730,JSWCEMENT,2025-12-04,SIDEWAYS,IS,1915.555875668488,1819.78,1848.51,0.0239,-1.0,-1.0239,TIMEOUT,SL_HIT,0.63,0.0,0.72,1.03
