symbol,pattern,detector_source,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,pass_rvol_hard,pass_clv_hard,pass_wick_hard,pass_score_hard,pass_hardened,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
ELECTCAST,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2025-12-09,2025,VAL_2025,BEAR,92.0,70.3,66.08,76.63,6.0,0.86,1.92,0.14,True,True,True,True,True,WIN,1.5,10,9.0,1.65,0.37,2025-12-22,76.63,TARGET_1
ELECTCAST,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-12-15,2025,VAL_2025,SIDEWAYS,75.0,74.12,71.37,78.25,3.71,0.87,1.62,0.13,True,True,True,True,True,WIN,1.5,9,5.56,2.1,0.92,2025-12-28,78.24637495857715,TARGET_1
ELECTCAST,V_REVERSAL,TECHNICAL_SCANNER,2025-12-15,2025,VAL_2025,SIDEWAYS,88.0,74.12,69.68,80.79,5.99,0.87,1.62,0.13,True,True,True,True,True,LOSS,-1.0,18,-5.99,1.3,1.1,2026-01-08,69.68,STOP_LOSS
ELECTCAST,BULL_PENNANT,TECHNICAL_SCANNER,2026-01-16,2026,OOS_2026,SIDEWAYS,88.0,75.53,70.99,82.33,6.0,0.84,2.93,0.16,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.63,1.05,2026-01-20,70.99,STOP_LOSS
ELECTCAST,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-02-09,2026,OOS_2026,SIDEWAYS,75.0,72.87,69.7,77.62,4.35,0.82,2.53,0.18,True,True,True,True,True,WIN,1.5,1,6.52,1.75,0.0,2026-02-09,77.62259724178003,TARGET_1
ELECTCAST,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-02-09,2026,OOS_2026,SIDEWAYS,88.0,72.87,68.5,79.42,6.0,0.82,2.53,0.18,True,True,True,True,True,LOSS,-1.0,11,-6.0,1.33,1.11,2026-02-23,68.5,STOP_LOSS
ELECTCAST,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-02-10,2026,OOS_2026,SIDEWAYS,75.0,78.13,74.79,83.14,4.27,0.95,2.15,0.05,True,True,True,True,True,LOSS,-1.0,1,-4.27,0.16,1.04,2026-02-10,74.79389526351989,STOP_LOSS
ELECTCAST,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-02-10,2026,OOS_2026,SIDEWAYS,75.0,78.13,74.79,83.14,4.27,0.95,2.15,0.05,True,True,True,True,True,LOSS,-1.0,1,-4.27,0.16,1.04,2026-02-10,74.79389526351989,STOP_LOSS
ELECTCAST,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-02-10,2026,OOS_2026,SIDEWAYS,75.0,78.13,74.79,83.14,4.27,0.95,2.15,0.05,True,True,True,True,True,LOSS,-1.0,1,-4.27,0.16,1.04,2026-02-10,74.79389526351989,STOP_LOSS
ELECTCAST,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2026-03-11,2026,OOS_2026,SIDEWAYS,94.0,74.69,71.43,79.57,4.36,1.0,9.7,0.0,True,True,True,True,True,WIN,1.5,1,6.54,2.18,0.96,2026-03-11,79.57,TARGET_1
ELECTCAST,V_REVERSAL,TECHNICAL_SCANNER,2026-03-27,2026,OOS_2026,BULL,86.0,79.25,74.49,86.39,6.0,0.84,1.66,0.16,True,True,True,True,True,LOSS,-1.0,1,-6.0,0.09,1.6,2026-03-29,74.49,STOP_LOSS
ELECTCAST,CUP_HANDLE,TECHNICAL_SCANNER,2026-04-27,2026,OOS_2026,BULL,87.0,84.68,79.6,92.3,6.0,0.85,2.53,0.15,True,True,True,True,True,WIN,1.5,6,9.0,1.64,0.87,2026-05-04,92.3,TARGET_1
ELECTCAST,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2026-04-27,2026,OOS_2026,BULL,75.0,84.68,80.51,90.94,4.93,0.85,2.53,0.15,True,True,True,True,True,LOSS,-1.0,3,-4.93,0.05,1.05,2026-04-29,80.50761739315544,STOP_LOSS
ELECTCAST,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-27,2026,OOS_2026,BULL,75.0,84.68,80.51,90.94,4.93,0.85,2.53,0.15,True,True,True,True,True,LOSS,-1.0,3,-4.93,0.05,1.05,2026-04-29,80.50761739315544,STOP_LOSS
ELECTCAST,V_REVERSAL,TECHNICAL_SCANNER,2026-05-05,2026,OOS_2026,BULL,88.0,92.14,86.61,100.43,6.0,0.86,2.53,0.14,True,True,True,True,True,LOSS,-1.0,5,-6.0,0.47,1.54,2026-05-11,86.61,STOP_LOSS
ELECTCAST,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-06-15,2026,OOS_2026,SIDEWAYS,75.0,77.22,73.68,82.54,4.59,0.84,2.76,0.16,True,True,True,True,True,WIN,1.5,5,6.88,2.1,0.35,2026-06-21,82.5366562649566,TARGET_1
ELECTCAST,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-06-15,2026,OOS_2026,SIDEWAYS,75.0,77.22,73.68,82.54,4.59,0.84,2.76,0.16,True,True,True,True,True,WIN,1.5,5,6.88,2.1,0.35,2026-06-21,82.5366562649566,TARGET_1
ELECTCAST,V_REVERSAL,TECHNICAL_SCANNER,2026-06-15,2026,OOS_2026,SIDEWAYS,89.0,77.22,72.59,84.18,6.0,0.84,2.76,0.16,True,True,True,True,True,WIN,1.5,5,9.01,1.61,0.26,2026-06-21,84.18,TARGET_1
ELECTCAST,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2026-08-21,2026,OOS_2026,SIDEWAYS,75.0,73.87,71.7,77.13,2.94,0.76,1.55,0.24,True,True,True,True,True,WIN,1.5,2,4.41,1.9,0.81,2026-08-24,77.12726387491597,TARGET_1
ELECTCAST,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-08-21,2026,OOS_2026,SIDEWAYS,88.0,73.87,69.44,80.52,6.0,0.76,1.55,0.24,True,True,True,True,True,WIN,1.5,3,9.0,2.46,0.4,2026-09-03,80.52,TARGET_1
ELECTCAST,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-24,2026,OOS_2026,SIDEWAYS,75.0,74.53,72.31,77.86,2.98,0.85,1.46,0.15,True,True,True,True,True,WIN,1.5,1,4.46,1.56,0.01,2026-08-24,77.85674122290956,TARGET_1
ELGIEQUIP,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-10-24,2025,VAL_2025,SIDEWAYS,75.0,485.39,470.77,507.31,3.01,0.89,2.02,0.11,True,True,True,True,True,WIN,1.5,5,4.52,1.52,0.11,2025-10-30,507.3131834541799,TARGET_1
ELGIEQUIP,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2025-10-24,2025,VAL_2025,SIDEWAYS,94.0,485.39,456.26,529.08,6.0,0.89,2.02,0.11,True,True,True,True,True,WIN,1.5,15,9.0,1.6,0.62,2025-11-16,529.08,TARGET_1
ELGIEQUIP,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-10-28,2025,VAL_2025,SIDEWAYS,75.0,494.59,480.78,515.31,2.79,0.78,1.59,0.22,True,True,True,True,True,LOSS,-1.0,5,-2.79,0.94,1.15,2025-11-03,480.7804829164631,STOP_LOSS
ELGIEQUIP,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-12-30,2025,VAL_2025,BEAR,75.0,469.81,457.07,488.92,2.71,0.8,4.15,0.2,True,True,True,True,True,LOSS,-1.0,7,-2.71,1.14,1.32,2026-01-07,457.06968579176487,STOP_LOSS
ELGIEQUIP,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2025-12-30,2025,VAL_2025,BEAR,90.0,469.81,447.01,504.01,4.85,0.8,4.15,0.2,True,True,True,True,True,LOSS,-1.0,8,-4.85,0.64,1.19,2026-01-08,447.01,STOP_LOSS
ELGIEQUIP,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-12-30,2025,VAL_2025,BEAR,75.0,469.81,457.07,488.92,2.71,0.8,4.15,0.2,True,True,True,True,True,LOSS,-1.0,7,-2.71,1.14,1.32,2026-01-07,457.06968579176487,STOP_LOSS
ELGIEQUIP,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-02-03,2026,OOS_2026,SIDEWAYS,75.0,490.06,472.35,516.64,3.62,0.84,6.05,0.16,True,True,True,True,True,WIN,1.5,7,5.42,1.55,0.75,2026-02-11,516.641378851999,TARGET_1
ELGIEQUIP,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-02-03,2026,OOS_2026,SIDEWAYS,75.0,490.06,472.35,516.64,3.62,0.84,6.05,0.16,True,True,True,True,True,WIN,1.5,7,5.42,1.55,0.75,2026-02-11,516.641378851999,TARGET_1
ELGIEQUIP,HIGHER_LOW_REVERSAL,TECHNICAL_SCANNER,2026-02-03,2026,OOS_2026,SIDEWAYS,92.0,490.06,460.66,534.17,6.0,0.84,6.05,0.16,True,True,True,True,True,LOSS,-1.0,9,-6.0,1.06,1.03,2026-02-15,460.66,STOP_LOSS
ELGIEQUIP,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-02-03,2026,OOS_2026,SIDEWAYS,75.0,490.06,472.35,516.64,3.62,0.84,6.05,0.16,True,True,True,True,True,WIN,1.5,7,5.42,1.55,0.75,2026-02-11,516.641378851999,TARGET_1
ELGIEQUIP,CUP_HANDLE,TECHNICAL_SCANNER,2026-04-07,2026,OOS_2026,BEAR,84.0,480.41,451.58,523.65,6.0,0.8,1.51,0.2,True,True,True,True,True,WIN,1.5,5,9.0,1.77,0.0,2026-04-14,523.65,TARGET_1
ELGIEQUIP,CUP_HANDLE,TECHNICAL_SCANNER,2026-05-18,2026,OOS_2026,SIDEWAYS,88.0,530.97,503.86,571.64,5.11,0.92,1.47,0.08,True,True,True,True,True,WIN,1.5,3,7.66,1.52,0.16,2026-05-20,571.64,TARGET_1
ELGIEQUIP,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-18,2026,OOS_2026,SIDEWAYS,75.0,530.97,514.01,556.42,3.2,0.92,1.47,0.08,True,True,True,True,True,WIN,1.5,2,4.79,2.25,0.26,2026-05-19,556.4242255309474,TARGET_1
ELGIEQUIP,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-05-20,2026,OOS_2026,BULL,75.0,562.63,543.95,590.64,3.32,0.85,3.92,0.15,True,True,True,True,True,WIN,1.5,7,4.98,3.66,0.43,2026-05-28,590.6353119847475,TARGET_1
ELGIEQUIP,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-06-03,2026,OOS_2026,BULL,75.0,598.41,577.53,629.73,3.49,0.78,1.58,0.22,True,True,True,True,True,WIN,0.22,20,0.77,1.45,0.49,2026-06-30,603.0374145507812,TIMEOUT_20D
ELGIEQUIP,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-06-03,2026,OOS_2026,BULL,89.0,598.41,562.5,652.27,6.0,0.78,1.58,0.22,True,True,True,True,True,WIN,0.13,20,0.77,0.85,0.29,2026-06-30,603.0374145507812,TIMEOUT_20D
ELGIEQUIP,BULL_FLAG,EXTENDED_LIBRARY,2026-06-04,2026,OOS_2026,BULL,75.0,619.26,597.55,651.83,3.51,0.76,2.19,0.24,True,True,True,True,True,LOSS,-1.0,2,-3.51,0.44,1.43,2026-06-07,597.5477443008308,STOP_LOSS
ELGIEQUIP,V_REVERSAL,TECHNICAL_SCANNER,2026-08-17,2026,OOS_2026,SIDEWAYS,92.0,624.2,586.75,680.38,6.0,0.9,2.28,0.1,True,True,True,True,True,LOSS,-0.17,18,-1.04,0.58,0.74,2026-09-10,617.7000122070312,TIMEOUT_20D
ELGIEQUIP,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-08-19,2026,OOS_2026,BULL,75.0,637.8,610.12,679.31,4.34,0.9,2.47,0.1,True,True,True,True,True,LOSS,-1.0,4,-4.34,0.22,1.13,2026-08-24,610.1244502220713,STOP_LOSS
ELLEN,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-07-29,2025,VAL_2025,BEAR,75.0,1186.74,1170.11,1211.67,1.4,0.94,1.56,0.06,True,True,True,True,True,LOSS,-1.0,5,-1.4,0.59,2.23,2025-08-05,1170.113383952014,STOP_LOSS
ELLEN,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2025-11-06,2025,VAL_2025,BULL,86.0,1166.6,1130.68,1220.48,3.08,0.76,1.7,0.24,True,True,True,True,True,WIN,1.5,10,4.62,2.17,0.52,2025-11-20,1220.48,TARGET_1
ELLEN,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-11-06,2025,VAL_2025,BULL,75.0,1166.6,1151.49,1189.27,1.3,0.76,1.7,0.24,True,True,True,True,True,LOSS,-1.0,3,-1.3,0.54,1.23,2025-11-11,1151.4850188913526,STOP_LOSS
ELLEN,HIGHER_LOW_REVERSAL,TECHNICAL_SCANNER,2025-12-11,2025,VAL_2025,BULL,91.0,1301.05,1259.17,1363.87,3.22,0.93,1.65,0.07,True,True,True,True,True,WIN,1.5,8,4.83,1.52,0.09,2025-12-23,1363.87,TARGET_1
ELLEN,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-12-18,2025,VAL_2025,BULL,75.0,1306.78,1289.96,1332.0,1.29,0.8,1.54,0.2,True,True,True,True,True,WIN,1.5,3,1.93,3.45,0.0,2025-12-23,1332.002243100961,TARGET_1
ELLEN,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-01-27,2026,OOS_2026,BEAR,75.0,1296.03,1276.82,1324.85,1.48,0.77,2.0,0.23,True,True,True,True,True,WIN,1.5,5,2.22,1.86,0.09,2026-02-03,1324.8478717345672,TARGET_1
ELLEN,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-01-27,2026,OOS_2026,BEAR,75.0,1296.03,1276.82,1324.85,1.48,0.77,2.0,0.23,True,True,True,True,True,WIN,1.5,5,2.22,1.86,0.09,2026-02-03,1324.8478717345672,TARGET_1
ELLEN,V_REVERSAL,TECHNICAL_SCANNER,2026-01-27,2026,OOS_2026,BEAR,84.0,1296.03,1247.58,1368.7,3.74,0.77,2.0,0.23,True,True,True,True,True,WIN,1.5,10,5.61,1.96,0.03,2026-02-10,1368.7,TARGET_1
ELLEN,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-01-29,2026,OOS_2026,SIDEWAYS,75.0,1305.71,1287.37,1333.21,1.4,0.79,1.74,0.21,True,True,True,True,True,WIN,1.5,4,2.11,1.81,0.52,2026-02-04,1333.2141830951552,TARGET_1
ELLEN,HIGHER_LOW_REVERSAL,TECHNICAL_SCANNER,2026-04-21,2026,OOS_2026,BULL,94.0,1563.47,1502.05,1655.61,3.93,0.99,1.87,0.01,True,True,True,True,True,WIN,1.5,18,5.89,1.97,0.4,2026-05-15,1655.61,TARGET_1
ELLEN,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-05-04,2026,OOS_2026,BULL,96.0,1633.42,1579.2,1714.76,3.32,0.97,1.55,0.03,True,True,True,True,True,WIN,1.5,10,4.98,1.7,0.53,2026-05-18,1714.76,TARGET_1
ELLEN,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-12,2026,OOS_2026,BULL,75.0,1953.04,1925.64,1994.13,1.4,0.84,1.36,0.16,True,True,True,True,True,LOSS,-1.0,4,-1.4,0.77,1.51,2026-08-18,1925.6409828131534,STOP_LOSS
EMAMILTD,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2025-11-10,2025,VAL_2025,BEAR,95.0,515.55,486.33,559.37,5.67,0.89,2.79,0.11,True,True,True,True,True,WIN,0.02,20,0.14,0.57,0.72,2025-12-07,516.2653198242188,TIMEOUT_20D
EMAMILTD,V_REVERSAL,TECHNICAL_SCANNER,2025-12-05,2025,VAL_2025,SIDEWAYS,90.0,519.08,492.0,559.7,5.22,0.79,2.27,0.21,True,True,True,True,True,WIN,0.06,20,0.3,0.93,0.61,2026-01-04,520.6132202148438,TIMEOUT_20D
EMAMILTD,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2025-12-29,2025,VAL_2025,SIDEWAYS,92.0,525.9,501.83,562.0,4.58,0.82,1.83,0.18,True,True,True,True,True,LOSS,-1.0,9,-4.58,0.32,1.08,2026-01-08,501.83,STOP_LOSS
EMAMILTD,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-04-17,2026,OOS_2026,SIDEWAYS,75.0,452.1,437.59,473.86,3.21,0.9,1.89,0.1,True,True,True,True,True,WIN,1.5,3,4.81,1.69,0.83,2026-04-21,473.8633747044348,TARGET_1
EMAMILTD,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-17,2026,OOS_2026,SIDEWAYS,75.0,452.1,437.59,473.86,3.21,0.9,1.89,0.1,True,True,True,True,True,WIN,1.5,3,4.81,1.69,0.83,2026-04-21,473.8633747044348,TARGET_1
EMAMILTD,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-04-17,2026,OOS_2026,SIDEWAYS,92.0,452.1,424.97,492.8,6.0,0.9,1.89,0.1,True,True,True,True,True,LOSS,-1.0,19,-6.0,0.92,1.06,2026-05-13,424.97,STOP_LOSS
EMAMILTD,BULL_FLAG,EXTENDED_LIBRARY,2026-04-22,2026,OOS_2026,SIDEWAYS,75.0,473.2,457.98,496.03,3.22,0.86,2.12,0.14,True,True,True,True,True,LOSS,-1.0,2,-3.22,0.25,1.32,2026-04-23,457.9782234250774,STOP_LOSS
EMAMILTD,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-22,2026,OOS_2026,SIDEWAYS,75.0,473.2,457.98,496.03,3.22,0.86,2.12,0.14,True,True,True,True,True,LOSS,-1.0,2,-3.22,0.25,1.32,2026-04-23,457.9782234250774,STOP_LOSS
EMAMILTD,BULL_FLAG,TECHNICAL_SCANNER,2026-06-19,2026,OOS_2026,SIDEWAYS,95.0,413.5,393.27,443.85,4.89,0.89,2.9,0.11,True,True,True,True,True,LOSS,-1.0,4,-4.89,0.26,1.02,2026-06-24,393.27,STOP_LOSS
EMAMILTD,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-06-19,2026,OOS_2026,SIDEWAYS,75.0,413.5,402.97,429.29,2.55,0.89,2.9,0.11,True,True,True,True,True,LOSS,-1.0,2,-2.55,0.5,1.38,2026-06-22,402.97462228518606,STOP_LOSS
EMAMILTD,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-06,2026,OOS_2026,BULL,75.0,409.0,397.37,426.45,2.84,0.78,2.21,0.22,True,True,True,True,True,LOSS,-1.0,4,-2.84,0.62,1.13,2026-08-11,397.3676361570739,STOP_LOSS
EMBDL,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-03-21,2025,VAL_2025,BULL,75.0,1147.24,1123.24,1183.22,2.09,0.86,1.71,0.14,True,True,True,True,True,LOSS,-1.0,2,-2.09,0.0,1.8,2025-03-25,1123.2419352261304,STOP_LOSS
EMBDL,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-03-21,2025,VAL_2025,BULL,94.0,1147.24,1112.25,1199.71,3.05,0.86,1.71,0.14,True,True,True,True,True,LOSS,-1.0,2,-3.05,0.0,1.23,2025-03-25,1112.25,STOP_LOSS
EMBDL,V_REVERSAL,TECHNICAL_SCANNER,2025-05-21,2025,VAL_2025,BULL,80.0,1127.05,1059.43,1228.49,6.0,0.83,1.37,0.17,True,True,True,True,True,WIN,1.5,12,9.0,1.66,0.0,2025-06-06,1228.49,TARGET_1
EMBDL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2025-07-28,2025,VAL_2025,SIDEWAYS,88.0,1198.06,1137.56,1288.8,5.05,0.93,1.46,0.07,True,True,True,True,True,WIN,0.18,20,0.9,1.3,0.04,2025-08-25,1208.7929283875997,TIMEOUT_20D
EMBDL,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-10-14,2025,VAL_2025,BEAR,75.0,1175.04,1158.02,1200.59,1.45,0.97,1.37,0.03,True,True,True,True,True,WIN,1.5,1,2.17,1.95,0.0,2025-10-15,1200.5870252065097,TARGET_1
EMBDL,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2025-10-20,2025,VAL_2025,SIDEWAYS,75.0,1212.78,1195.43,1238.81,1.43,0.79,1.68,0.21,True,True,True,True,True,LOSS,-1.0,3,-1.43,0.0,1.58,2025-10-23,1195.4328740049332,STOP_LOSS
EMBDL,V_REVERSAL,TECHNICAL_SCANNER,2025-12-05,2025,VAL_2025,SIDEWAYS,85.0,1158.74,1093.28,1256.92,5.65,0.88,1.64,0.12,True,True,True,True,True,LOSS,-0.16,20,-0.92,0.48,0.97,2026-01-02,1148.0287868992114,TIMEOUT_20D
EMBDL,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-25,2026,OOS_2026,BULL,75.0,1464.26,1436.34,1506.16,1.91,0.86,1.89,0.14,True,True,True,True,True,WIN,1.5,12,2.86,1.83,0.22,2026-06-10,1506.1555679031821,TARGET_1
EMBDL,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-25,2026,OOS_2026,BULL,75.0,1464.26,1436.34,1506.16,1.91,0.86,1.89,0.14,True,True,True,True,True,WIN,1.5,12,2.86,1.83,0.22,2026-06-10,1506.1555679031821,TARGET_1
EMBDL,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-05-25,2026,OOS_2026,BULL,97.0,1464.26,1408.29,1548.23,3.82,0.86,1.89,0.14,True,True,True,True,True,WIN,1.26,20,4.83,1.33,0.11,2026-06-22,1535.005863434216,TIMEOUT_20D
EMBDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-23,2026,OOS_2026,BULL,75.0,1648.43,1624.42,1684.44,1.46,0.91,1.49,0.09,True,True,True,True,True,LOSS,-1.0,2,-1.46,0.4,1.23,2026-07-27,1624.4178121827167,STOP_LOSS
EMBDL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-30,2026,OOS_2026,SIDEWAYS,75.0,1628.12,1604.55,1663.48,1.45,0.95,1.58,0.05,True,True,True,True,True,WIN,1.5,3,2.17,1.61,0.14,2026-08-04,1663.4805492541227,TARGET_1
EMCURE,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-01-06,2026,OOS_2026,BULL,94.0,1528.0,1469.36,1615.96,3.84,0.76,2.06,0.24,True,True,True,True,True,LOSS,-1.0,4,-3.84,0.69,1.02,2026-01-11,1469.36,STOP_LOSS
EMCURE,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-02-23,2026,OOS_2026,SIDEWAYS,75.0,1435.6,1386.47,1509.3,3.42,0.95,1.69,0.05,True,True,True,True,True,LOSS,-1.0,5,-3.42,1.1,1.11,2026-03-01,1386.4662514113568,STOP_LOSS
EMCURE,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-02-23,2026,OOS_2026,SIDEWAYS,75.0,1435.6,1386.47,1509.3,3.42,0.95,1.69,0.05,True,True,True,True,True,LOSS,-1.0,5,-3.42,1.1,1.11,2026-03-01,1386.4662514113568,STOP_LOSS
EMCURE,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-03-09,2026,OOS_2026,SIDEWAYS,75.0,1521.1,1461.44,1610.59,3.92,0.78,9.06,0.22,True,True,True,True,True,LOSS,-1.0,4,-3.92,1.08,1.47,2026-03-12,1461.4386815024232,STOP_LOSS
EMCURE,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-03-09,2026,OOS_2026,SIDEWAYS,75.0,1521.1,1461.44,1610.59,3.92,0.78,9.06,0.22,True,True,True,True,True,LOSS,-1.0,4,-3.92,1.08,1.47,2026-03-12,1461.4386815024232,STOP_LOSS
EMCURE,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-03-10,2026,OOS_2026,SIDEWAYS,75.0,1567.8,1507.04,1658.95,3.88,0.76,2.72,0.24,True,True,True,True,True,LOSS,-1.0,3,-3.88,0.23,2.22,2026-03-12,1507.0359917801518,STOP_LOSS
EMCURE,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-03-10,2026,OOS_2026,SIDEWAYS,75.0,1567.8,1476.65,1704.52,5.81,0.76,2.72,0.24,True,True,True,True,True,LOSS,-1.0,3,-5.81,0.16,1.48,2026-03-12,1476.6539632561653,STOP_LOSS
EMCURE,V_REVERSAL,TECHNICAL_SCANNER,2026-03-10,2026,OOS_2026,SIDEWAYS,88.0,1567.8,1473.73,1708.91,6.0,0.76,2.72,0.24,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.15,1.43,2026-03-12,1473.73,STOP_LOSS
EMCURE,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-03-27,2026,OOS_2026,BULL,75.0,1652.7,1557.23,1795.91,5.78,0.8,2.38,0.2,True,True,True,True,True,LOSS,-1.0,3,-5.78,0.12,2.05,2026-04-01,1557.2298645028798,STOP_LOSS
EMCURE,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-03-27,2026,OOS_2026,BULL,92.0,1652.7,1573.05,1772.17,4.82,0.8,2.38,0.2,True,True,True,True,True,LOSS,-1.0,3,-4.82,0.14,2.46,2026-04-01,1573.05,STOP_LOSS
EMCURE,BULL_FLAG,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,1793.2,1721.24,1901.14,4.01,0.89,1.36,0.11,True,True,True,True,True,LOSS,-1.0,1,-4.01,0.51,1.64,2026-05-04,1721.238676921613,STOP_LOSS
EMCURE,BULL_PENNANT,TECHNICAL_SCANNER,2026-05-04,2026,OOS_2026,BULL,85.0,1793.2,1685.61,1954.58,6.0,0.89,1.36,0.11,True,True,True,True,True,LOSS,-1.0,1,-6.0,0.34,1.1,2026-05-04,1685.61,STOP_LOSS
EMCURE,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-09-04,2026,OOS_2026,BULL,75.0,1927.6,1876.85,2003.73,2.63,0.88,2.08,0.12,True,True,True,True,True,WIN,0.69,5,1.83,1.41,0.74,2026-09-10,1962.800048828125,TIMEOUT_20D
EMCURE,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-09-04,2026,OOS_2026,BULL,75.0,1927.6,1876.85,2003.73,2.63,0.88,2.08,0.12,True,True,True,True,True,WIN,0.69,5,1.83,1.41,0.74,2026-09-10,1962.800048828125,TIMEOUT_20D
EMCURE,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-09-04,2026,OOS_2026,BULL,75.0,1927.6,1876.85,2003.73,2.63,0.88,2.08,0.12,True,True,True,True,True,WIN,0.69,5,1.83,1.41,0.74,2026-09-10,1962.800048828125,TIMEOUT_20D
EMCURE,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-09-04,2026,OOS_2026,BULL,75.0,1927.6,1876.85,2003.73,2.63,0.88,2.08,0.12,True,True,True,True,True,WIN,0.69,5,1.83,1.41,0.74,2026-09-10,1962.800048828125,TIMEOUT_20D
