event_id,session_date,symbol,regime,rvol_5m,clv_5m,oi_change_5m,max_mfe,s1_r,s2_r,s3_r,s4_r,s5_r
EVT_SC_002771,2022-06-24,NTPC,BEAR,2.91,0.531,1.17,4.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_002772,2022-06-24,TITAN,BEAR,2.89,0.571,-2.47,3.67,2.752,0.0,2.601,0.0,0.0
EVT_SC_002773,2022-06-24,TATASTEEL,BEAR,2.28,0.479,-0.34,1.26,0.0,0.0,0.0,0.0,0.0
EVT_SC_002774,2022-06-24,DIXON,BEAR,1.75,0.536,-0.92,0.95,-0.97,0.0,0.0,0.0,0.0
EVT_SC_002775,2022-06-24,RELIANCE,BEAR,4.62,0.847,-0.4,1.27,0.0,-1.0,0.0,0.0,0.0
EVT_SC_002776,2022-06-24,TECHM,BEAR,4.96,0.732,0.5,5.06,0.0,3.629,4.12,0.0,0.0
EVT_SC_002777,2022-06-24,M&M,BEAR,5.48,0.396,-0.47,3.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_002778,2022-06-24,BHARTIARTL,BEAR,3.41,0.678,-1.58,3.37,2.527,2.818,0.0,0.0,0.0
EVT_SC_002779,2022-06-24,PERSISTENT,BEAR,4.96,0.479,-2.31,3.9,2.925,0.0,0.0,0.0,0.0
EVT_SC_002780,2022-06-24,ABB,BEAR,1.08,0.679,-2.09,1.36,0.0,0.0,0.0,0.0,0.0
EVT_SC_002781,2022-06-27,TATASTEEL,NEUTRAL,4.08,0.304,-2.45,4.66,3.2,0.0,0.0,0.0,0.0
EVT_SC_002782,2022-06-27,SUNPHARMA,NEUTRAL,4.08,0.41,-0.41,4.16,0.0,0.0,0.0,0.0,0.0
EVT_SC_002783,2022-06-27,LTIM,NEUTRAL,4.49,0.958,-2.03,3.19,2.393,2.731,0.0,1.85,0.0
EVT_SC_002784,2022-06-27,TITAN,NEUTRAL,1.41,0.816,1.05,1.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_002785,2022-06-27,HINDALCO,NEUTRAL,2.18,0.541,-0.02,5.01,0.0,0.0,0.0,0.0,0.0
EVT_SC_002786,2022-06-27,MARUTI,NEUTRAL,3.45,0.528,1.12,4.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_002787,2022-06-27,COFORGE,NEUTRAL,1.4,0.833,-1.31,1.59,0.477,0.0,0.0,0.0,0.0
EVT_SC_002788,2022-06-27,POLYCAB,NEUTRAL,0.81,0.508,-1.9,1.13,0.0,0.0,0.0,0.0,0.0
EVT_SC_002789,2022-06-27,HINDUNILVR,NEUTRAL,4.84,0.236,-0.99,0.87,0.0,0.0,0.0,0.0,0.0
EVT_SC_002790,2022-06-27,NTPC,NEUTRAL,2.62,0.972,0.3,1.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_002791,2022-06-27,VBL,NEUTRAL,2.3,0.478,-1.17,0.76,0.0,0.0,0.0,0.0,0.0
EVT_SC_002792,2022-06-27,INFY,NEUTRAL,2.76,0.819,0.64,0.89,0.0,0.0,0.0,0.0,0.0
EVT_SC_002793,2022-06-27,DRREDDY,NEUTRAL,5.16,0.878,-0.87,14.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_002794,2022-06-27,POWERGRID,NEUTRAL,4.44,0.781,-0.01,4.54,0.0,3.379,0.0,1.85,0.0
EVT_SC_002795,2022-06-27,TECHM,NEUTRAL,1.5,0.941,-1.29,1.03,-1.04,0.0,0.0,0.0,0.0
EVT_SC_002796,2022-06-27,SBIN,NEUTRAL,1.3,0.803,0.96,0.8,0.0,0.0,0.0,0.0,0.0
EVT_SC_002797,2022-06-27,SIEMENS,NEUTRAL,1.38,0.781,-0.01,0.76,0.0,0.0,0.0,0.0,0.0
EVT_SC_002798,2022-06-27,RELIANCE,NEUTRAL,2.86,0.498,-0.52,4.0,3.0,0.0,2.7,0.0,0.0
EVT_SC_002799,2022-06-27,BRITANNIA,NEUTRAL,1.02,0.457,-1.8,1.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_002800,2022-06-27,NESTLEIND,NEUTRAL,5.12,0.734,0.36,4.63,0.0,3.422,0.0,1.85,0.0
EVT_SC_002801,2022-06-27,TCS,NEUTRAL,4.88,0.302,0.9,4.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_002802,2022-06-27,BEL,NEUTRAL,5.26,0.953,-0.88,10.44,3.2,6.211,5.95,0.0,6.158
EVT_SC_002803,2022-06-27,M&M,NEUTRAL,3.02,0.223,0.41,1.26,0.0,0.0,0.0,0.0,0.0
EVT_SC_002804,2022-06-27,BAJFINANCE,NEUTRAL,2.8,0.87,-0.51,4.02,3.015,0.0,0.0,1.85,0.0
EVT_SC_002805,2022-06-27,TATAMOTORS,NEUTRAL,4.37,0.763,-1.39,3.2,2.4,2.736,0.0,1.85,0.0
EVT_SC_002806,2022-06-28,ADANIPORTS,NEUTRAL,4.45,0.764,0.29,0.6,0.0,0.24,0.0,0.0,0.0
EVT_SC_002807,2022-06-28,LTIM,NEUTRAL,2.79,0.348,-0.69,1.41,-0.98,0.0,0.0,0.0,0.0
EVT_SC_002808,2022-06-28,DLF,NEUTRAL,1.76,0.63,-1.32,0.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_002809,2022-06-28,DIXON,NEUTRAL,3.07,0.305,-2.29,3.04,2.28,0.0,2.412,0.0,0.0
EVT_SC_002810,2022-06-28,SUNPHARMA,NEUTRAL,1.59,0.314,0.7,0.99,0.0,0.0,0.0,0.0,0.0
EVT_SC_002811,2022-06-28,RELIANCE,NEUTRAL,4.32,0.618,0.85,4.4,0.0,0.0,2.82,0.0,0.0
EVT_SC_002812,2022-06-28,ONGC,NEUTRAL,4.74,0.943,-1.15,4.67,3.2,3.442,0.0,1.85,0.0
EVT_SC_002813,2022-06-28,POWERGRID,NEUTRAL,1.6,0.804,-0.42,1.28,0.0,0.0,0.0,0.0,0.0
EVT_SC_002814,2022-06-28,TECHM,NEUTRAL,2.21,0.244,0.63,1.32,0.0,0.0,0.0,0.0,0.0
EVT_SC_002815,2022-06-28,HINDUNILVR,NEUTRAL,3.89,0.751,-2.06,3.78,2.835,3.014,0.0,1.85,0.0
EVT_SC_002816,2022-06-28,TRENT,NEUTRAL,2.75,0.351,-1.85,5.0,3.2,0.0,0.0,0.0,0.0
EVT_SC_002817,2022-06-28,TITAN,NEUTRAL,5.19,0.791,-1.58,3.4,2.55,2.832,0.0,1.85,0.0
EVT_SC_002818,2022-06-28,TCS,NEUTRAL,1.02,0.899,-0.43,1.1,0.0,0.0,0.0,0.0,0.0
EVT_SC_002819,2022-06-28,ITC,NEUTRAL,3.95,0.371,1.12,4.6,0.0,0.0,0.0,0.0,0.0
EVT_SC_002820,2022-06-28,CIPLA,NEUTRAL,0.95,0.62,0.2,0.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_002821,2022-06-28,HAL,NEUTRAL,1.79,0.455,-1.04,0.91,-1.04,0.0,0.0,0.0,0.0
EVT_SC_002822,2022-06-28,HDFCBANK,NEUTRAL,3.78,0.317,-0.91,4.41,3.2,0.0,0.0,0.0,0.0
EVT_SC_002823,2022-06-28,NESTLEIND,NEUTRAL,4.98,0.316,-1.49,0.99,0.0,0.0,0.0,0.0,0.0
EVT_SC_002824,2022-06-28,BEL,NEUTRAL,3.83,0.432,-0.11,4.27,0.0,0.0,0.0,0.0,0.0
EVT_SC_002825,2022-06-28,POLYCAB,NEUTRAL,4.78,0.593,-0.25,4.06,0.0,0.0,2.718,0.0,0.0
EVT_SC_002826,2022-06-28,INFY,NEUTRAL,0.92,0.915,-0.12,0.91,0.0,0.0,0.0,0.0,0.0
EVT_SC_002827,2022-06-28,ABB,NEUTRAL,3.29,0.815,-1.33,3.57,2.677,2.914,0.0,1.85,0.0
EVT_SC_002828,2022-06-29,NTPC,BULL,1.71,0.528,-0.35,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_002829,2022-06-29,TATAMOTORS,BULL,5.36,0.326,-2.37,3.69,2.768,0.0,0.0,0.0,0.0
EVT_SC_002830,2022-06-29,SIEMENS,BULL,3.07,0.653,0.79,1.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_002831,2022-06-29,TITAN,BULL,2.28,0.348,-1.22,1.42,-1.0,0.0,0.0,0.0,0.0
EVT_SC_002832,2022-06-29,GODREJPROP,BULL,4.02,0.74,-1.22,2.77,2.078,1.108,0.969,1.85,0.0
EVT_SC_002833,2022-06-29,PERSISTENT,BULL,3.3,0.46,-0.52,3.82,2.865,0.0,2.646,0.0,0.0
EVT_SC_002834,2022-06-29,DRREDDY,BULL,4.77,0.32,0.24,3.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_002835,2022-06-29,POWERGRID,BULL,3.08,0.46,-0.99,1.58,0.0,0.0,0.0,0.0,0.0
EVT_SC_002836,2022-06-29,POLYCAB,BULL,2.09,0.394,0.12,1.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_002837,2022-06-29,ONGC,BULL,3.75,0.75,0.66,4.01,0.0,3.125,2.703,1.85,0.0
EVT_SC_002838,2022-06-29,ABB,BULL,5.2,0.885,-0.36,0.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_002839,2022-06-29,DIXON,BULL,4.76,0.272,-0.84,1.11,0.0,0.0,0.0,0.0,0.0
EVT_SC_002840,2022-06-29,TATASTEEL,BULL,1.25,0.955,-2.17,1.0,0.3,0.0,0.0,0.0,0.0
EVT_SC_002841,2022-06-29,NESTLEIND,BULL,3.69,0.534,0.63,5.13,0.0,0.0,4.144,0.0,0.0
EVT_SC_002842,2022-06-29,HAL,BULL,1.7,0.876,0.01,1.23,0.0,0.0,0.0,0.0,0.0
EVT_SC_002843,2022-06-29,VBL,BULL,4.97,0.95,-2.33,4.29,3.2,3.259,0.0,1.85,0.0
EVT_SC_002844,2022-06-29,COALINDIA,BULL,5.38,0.259,-0.42,1.31,0.0,0.0,0.0,0.0,0.0
EVT_SC_002845,2022-06-30,TECHM,BEAR,4.06,0.5,-1.3,1.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_002846,2022-06-30,DRREDDY,BEAR,2.71,0.427,-1.01,5.04,3.2,0.0,0.0,0.0,0.0
EVT_SC_002847,2022-06-30,TITAN,BEAR,1.84,0.926,-0.65,0.7,-0.95,0.0,0.0,0.0,0.0
EVT_SC_002848,2022-06-30,NESTLEIND,BEAR,2.23,0.529,0.79,1.75,0.0,0.0,0.0,0.0,0.0
EVT_SC_002849,2022-06-30,TRENT,BEAR,3.16,0.778,-2.12,4.16,3.12,3.197,0.0,1.85,0.0
EVT_SC_002850,2022-06-30,DLF,BEAR,4.92,0.3,0.07,1.11,0.0,0.0,0.0,0.0,0.0
EVT_SC_002851,2022-06-30,JSWSTEEL,BEAR,3.86,0.4,-2.17,0.86,0.0,0.0,0.0,0.0,0.0
EVT_SC_002852,2022-06-30,M&M,BEAR,2.21,0.769,0.31,1.51,0.0,0.0,0.0,0.0,0.0
EVT_SC_002853,2022-06-30,CIPLA,BEAR,3.92,0.356,0.64,1.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_002854,2022-06-30,VBL,BEAR,3.84,0.696,-1.14,5.13,3.2,3.662,0.0,0.0,0.0
EVT_SC_002855,2022-06-30,HDFCBANK,BEAR,1.43,0.903,-1.18,1.26,0.0,0.0,0.0,0.0,0.0
EVT_SC_002856,2022-06-30,ONGC,BEAR,4.6,0.53,-0.15,4.48,0.0,0.0,2.844,0.0,0.0
EVT_SC_002857,2022-06-30,SUNPHARMA,BEAR,2.77,0.977,0.58,0.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_002858,2022-06-30,DIXON,BEAR,1.91,0.943,0.56,1.0,0.0,0.0,0.0,0.0,0.0
EVT_SC_002859,2022-06-30,HAL,BEAR,3.85,0.653,0.6,3.15,0.0,2.712,0.0,0.0,0.0
EVT_SC_002860,2022-06-30,BAJFINANCE,BEAR,1.56,0.799,-2.16,0.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_002861,2022-06-30,CHOLAFIN,BEAR,2.7,0.922,0.2,3.55,0.0,0.0,0.0,1.85,0.0
EVT_SC_002862,2022-06-30,GODREJPROP,BEAR,3.46,0.347,-2.37,0.51,0.0,0.0,0.0,0.0,0.0
EVT_SC_002863,2022-06-30,SIEMENS,BEAR,3.58,0.852,0.2,3.64,0.0,2.947,2.592,1.85,0.0
EVT_SC_002864,2022-07-01,POWERGRID,NEUTRAL,2.07,0.243,0.84,4.68,0.0,0.0,0.0,0.0,0.0
EVT_SC_002865,2022-07-01,BEL,NEUTRAL,5.0,0.931,-0.04,3.14,0.0,2.707,0.0,0.0,0.0
EVT_SC_002866,2022-07-01,BAJFINANCE,NEUTRAL,4.87,0.66,0.47,4.81,0.0,3.509,0.0,0.0,0.0
EVT_SC_002867,2022-07-01,TCS,NEUTRAL,4.77,0.88,0.18,0.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_002868,2022-07-01,SUNPHARMA,NEUTRAL,4.37,0.801,-0.73,0.93,0.279,0.372,0.0,0.0,0.0
EVT_SC_002869,2022-07-01,PERSISTENT,NEUTRAL,2.86,0.35,-2.39,3.35,2.513,0.0,0.0,0.0,0.0
EVT_SC_002870,2022-07-01,ITC,NEUTRAL,2.14,0.353,-0.58,3.87,2.902,0.0,2.661,0.0,0.0
EVT_SC_002871,2022-07-01,TRENT,NEUTRAL,1.6,0.746,-2.25,1.03,-0.99,0.0,0.0,0.0,0.0
EVT_SC_002872,2022-07-01,DIXON,NEUTRAL,3.56,0.399,-1.84,1.5,0.0,0.0,0.0,0.0,0.0
EVT_SC_002873,2022-07-01,DRREDDY,NEUTRAL,0.94,0.774,-2.24,1.16,0.0,0.0,0.0,0.0,0.0
EVT_SC_002874,2022-07-01,TATAMOTORS,NEUTRAL,1.91,0.617,-1.5,0.87,-1.03,0.0,0.0,0.0,0.0
EVT_SC_002875,2022-07-01,ONGC,NEUTRAL,2.44,0.218,0.82,4.1,0.0,0.0,0.0,0.0,0.0
EVT_SC_002876,2022-07-01,VEDL,NEUTRAL,4.45,0.931,-2.35,1.12,-0.97,-1.0,0.0,0.0,0.0
EVT_SC_002877,2022-07-01,POLYCAB,NEUTRAL,5.24,0.928,-1.23,0.75,0.0,0.0,0.0,0.0,0.0
EVT_SC_002878,2022-07-01,COALINDIA,NEUTRAL,4.93,0.229,-1.17,3.82,2.865,0.0,2.646,0.0,0.0
EVT_SC_002879,2022-07-01,DLF,NEUTRAL,2.85,0.524,-2.17,0.9,-0.99,0.0,0.0,0.0,0.0
EVT_SC_002880,2022-07-01,HINDALCO,NEUTRAL,3.12,0.343,-1.45,4.24,3.18,0.0,0.0,0.0,0.0
EVT_SC_002881,2022-07-01,HINDUNILVR,NEUTRAL,3.2,0.486,-1.97,4.51,3.2,0.0,0.0,0.0,0.0
EVT_SC_002882,2022-07-01,HDFCBANK,NEUTRAL,3.62,0.53,0.21,4.04,0.0,0.0,0.0,0.0,0.0
EVT_SC_002883,2022-07-01,NTPC,NEUTRAL,1.0,0.396,0.59,0.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_002884,2022-07-01,LTIM,NEUTRAL,1.39,0.477,-1.14,0.91,-0.93,0.0,0.0,0.0,0.0
EVT_SC_002885,2022-07-01,BRITANNIA,NEUTRAL,3.4,0.97,-2.07,9.4,3.2,5.712,5.596,5.23,5.784
EVT_SC_002886,2022-07-01,NESTLEIND,NEUTRAL,1.89,0.56,-1.91,1.21,0.0,0.0,0.0,0.0,0.0
EVT_SC_002887,2022-07-01,MARUTI,NEUTRAL,5.39,0.933,-1.36,12.41,3.2,7.157,6.619,6.585,6.868
EVT_SC_002888,2022-07-01,SIEMENS,NEUTRAL,2.75,0.241,1.13,4.62,0.0,0.0,2.886,0.0,0.0
EVT_SC_002889,2022-07-01,M&M,NEUTRAL,1.65,0.579,-2.46,1.3,0.0,0.0,0.0,0.0,0.0
EVT_SC_002890,2022-07-01,TECHM,NEUTRAL,1.61,0.841,-2.32,0.57,-0.94,0.0,0.0,0.0,0.0
EVT_SC_002891,2022-07-01,GODREJPROP,NEUTRAL,3.8,0.227,0.35,2.7,0.0,0.0,0.0,0.0,0.0
EVT_SC_002892,2022-07-04,MARUTI,NEUTRAL,4.18,0.874,-0.34,1.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_002893,2022-07-04,BRITANNIA,NEUTRAL,2.06,0.682,-0.77,0.8,-0.96,0.0,0.0,0.0,0.0
EVT_SC_002894,2022-07-04,POWERGRID,NEUTRAL,5.36,0.466,-0.81,0.76,0.0,0.0,0.0,0.0,0.0
EVT_SC_002895,2022-07-04,POLYCAB,NEUTRAL,4.34,0.601,0.99,0.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_002896,2022-07-04,DLF,NEUTRAL,3.7,0.346,-1.46,4.82,3.2,0.0,2.946,0.0,0.0
EVT_SC_002897,2022-07-04,VBL,NEUTRAL,1.17,0.944,-2.01,1.15,0.0,0.0,0.0,0.0,0.0
EVT_SC_002898,2022-07-04,HINDALCO,NEUTRAL,2.91,0.429,-1.44,5.18,3.2,0.0,0.0,0.0,0.0
EVT_SC_002899,2022-07-04,LTIM,NEUTRAL,2.32,0.736,0.68,0.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_002900,2022-07-04,M&M,NEUTRAL,3.4,0.257,0.38,3.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_002901,2022-07-04,SBIN,NEUTRAL,3.83,0.456,-0.2,0.86,0.0,0.0,0.0,0.0,0.0
EVT_SC_002902,2022-07-04,TRENT,NEUTRAL,3.13,0.877,0.03,0.51,0.0,0.0,0.0,0.0,0.0
EVT_SC_002903,2022-07-04,HAL,NEUTRAL,1.13,0.494,-1.62,1.45,0.0,0.0,0.0,0.0,0.0
EVT_SC_002904,2022-07-04,ABB,NEUTRAL,4.55,0.744,0.8,0.73,0.0,0.292,0.0,0.0,0.0
EVT_SC_002905,2022-07-04,ONGC,NEUTRAL,3.6,0.245,-1.37,1.42,0.0,0.0,0.0,0.0,0.0
EVT_SC_002906,2022-07-04,RELIANCE,NEUTRAL,1.18,0.519,0.59,1.67,0.0,0.0,0.0,0.0,0.0
EVT_SC_002907,2022-07-04,CIPLA,NEUTRAL,1.24,0.908,0.03,0.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_002908,2022-07-04,HDFCBANK,NEUTRAL,3.77,0.286,-1.24,1.25,-1.02,0.0,0.0,0.0,0.0
EVT_SC_002909,2022-07-04,TCS,NEUTRAL,3.85,0.713,0.62,1.41,0.0,0.564,0.0,0.0,0.0
EVT_SC_002910,2022-07-04,COALINDIA,NEUTRAL,2.55,0.389,-1.21,1.18,0.0,0.0,0.0,0.0,0.0
EVT_SC_002911,2022-07-04,VEDL,NEUTRAL,0.81,0.798,-2.37,0.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_002912,2022-07-05,TRENT,NEUTRAL,2.61,0.828,-0.64,4.37,3.2,0.0,2.811,0.0,0.0
EVT_SC_002913,2022-07-05,VEDL,NEUTRAL,4.05,0.274,-0.11,4.66,0.0,0.0,2.898,0.0,0.0
EVT_SC_002914,2022-07-05,HINDUNILVR,NEUTRAL,4.91,0.674,0.21,0.61,0.0,-1.0,0.0,0.0,0.0
EVT_SC_002915,2022-07-05,LTIM,NEUTRAL,4.04,0.549,-0.04,0.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_002916,2022-07-05,BEL,NEUTRAL,1.3,0.406,0.66,0.96,0.0,0.0,0.0,0.0,0.0
EVT_SC_002917,2022-07-05,TECHM,NEUTRAL,4.64,0.224,-1.95,4.95,3.2,0.0,0.0,0.0,0.0
EVT_SC_002918,2022-07-05,ITC,NEUTRAL,4.89,0.849,-1.48,10.96,3.2,6.461,6.126,0.0,6.346
EVT_SC_002919,2022-07-05,NESTLEIND,NEUTRAL,1.37,0.824,-0.41,1.17,0.0,0.0,0.0,0.0,0.0
EVT_SC_002920,2022-07-05,POLYCAB,NEUTRAL,1.31,0.647,0.64,1.52,0.0,0.0,0.0,0.0,0.0
EVT_SC_002921,2022-07-05,COFORGE,NEUTRAL,2.69,0.635,-1.03,1.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_002922,2022-07-05,DRREDDY,NEUTRAL,1.45,0.241,0.09,1.27,0.0,0.0,0.0,0.0,0.0
EVT_SC_002923,2022-07-05,ABB,NEUTRAL,3.18,0.768,-0.86,3.49,2.618,2.875,0.0,1.85,0.0
EVT_SC_002924,2022-07-05,SUNPHARMA,NEUTRAL,2.74,0.275,0.09,2.53,0.0,0.0,0.885,0.0,0.0
EVT_SC_002925,2022-07-05,ADANIPORTS,NEUTRAL,3.25,0.786,0.81,4.22,0.0,3.226,0.0,1.85,0.0
EVT_SC_002926,2022-07-05,TCS,NEUTRAL,4.51,0.513,-2.08,2.7,2.025,0.0,0.0,0.0,0.0
EVT_SC_002927,2022-07-05,TATAMOTORS,NEUTRAL,2.96,0.556,-1.91,1.69,0.507,0.0,0.0,0.0,0.0
EVT_SC_002928,2022-07-05,CIPLA,NEUTRAL,2.63,0.23,-0.23,0.88,0.0,0.0,0.0,0.0,0.0
EVT_SC_002929,2022-07-05,NTPC,NEUTRAL,2.63,0.349,-1.2,4.31,3.2,0.0,0.0,0.0,0.0
EVT_SC_002930,2022-07-05,POWERGRID,NEUTRAL,5.41,0.334,-1.7,3.81,2.857,0.0,0.0,0.0,0.0
EVT_SC_002931,2022-07-05,DIXON,NEUTRAL,2.99,0.446,-1.07,5.17,3.2,0.0,0.0,0.0,0.0
EVT_SC_002932,2022-07-05,ONGC,NEUTRAL,4.03,0.401,-1.2,5.06,3.2,0.0,0.0,0.0,0.0
EVT_SC_002933,2022-07-05,RELIANCE,NEUTRAL,1.79,0.584,-0.56,1.53,0.459,0.0,0.0,0.0,0.0
EVT_SC_002934,2022-07-05,JSWSTEEL,NEUTRAL,1.91,0.348,1.2,0.83,0.0,0.0,0.0,0.0,0.0
EVT_SC_002935,2022-07-05,MARUTI,NEUTRAL,5.33,0.649,-2.48,1.39,0.0,0.0,0.0,0.0,0.0
EVT_SC_002936,2022-07-05,VBL,NEUTRAL,1.4,0.261,0.61,1.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_002937,2022-07-05,HAL,NEUTRAL,3.04,0.722,-1.78,3.65,2.737,2.952,0.0,1.85,0.0
EVT_SC_002938,2022-07-05,BRITANNIA,NEUTRAL,2.11,0.494,-0.3,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_002939,2022-07-05,HDFCBANK,NEUTRAL,2.09,0.255,0.35,3.75,0.0,0.0,2.625,0.0,0.0
EVT_SC_002940,2022-07-05,SIEMENS,NEUTRAL,2.41,0.617,-1.07,4.82,3.2,0.0,0.0,0.0,0.0
EVT_SC_002941,2022-07-05,INFY,NEUTRAL,4.43,0.228,-0.65,3.71,2.782,0.0,2.613,0.0,0.0
EVT_SC_002942,2022-07-06,VEDL,BEAR,4.71,0.878,-0.61,1.3,0.0,0.0,0.0,0.0,0.0
EVT_SC_002943,2022-07-06,SIEMENS,BEAR,3.46,0.841,-2.17,10.42,3.2,6.202,5.943,5.689,6.151
EVT_SC_002944,2022-07-06,ADANIENT,BEAR,4.29,0.839,1.11,2.97,0.0,1.188,0.0,1.85,0.0
EVT_SC_002945,2022-07-06,JSWSTEEL,BEAR,4.95,0.49,-0.68,4.29,3.2,0.0,0.0,0.0,0.0
EVT_SC_002946,2022-07-06,TECHM,BEAR,1.11,0.285,-0.47,1.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_002947,2022-07-06,DLF,BEAR,2.06,0.401,-1.95,1.0,0.0,0.0,0.0,0.0,0.0
EVT_SC_002948,2022-07-06,TATAMOTORS,BEAR,3.45,0.442,-0.95,1.45,-0.99,0.0,0.0,0.0,0.0
EVT_SC_002949,2022-07-06,TITAN,BEAR,3.53,0.787,0.33,4.78,0.0,3.494,0.0,1.85,0.0
EVT_SC_002950,2022-07-06,TCS,BEAR,4.72,0.557,-2.36,1.47,0.0,0.0,0.0,0.0,0.0
EVT_SC_002951,2022-07-06,POLYCAB,BEAR,1.37,0.429,-0.05,0.82,0.0,0.0,0.0,0.0,0.0
EVT_SC_002952,2022-07-06,M&M,BEAR,4.68,0.317,-1.68,3.76,2.82,0.0,0.0,0.0,0.0
EVT_SC_002953,2022-07-06,DIXON,BEAR,4.53,0.838,-1.0,4.99,3.2,3.595,0.0,1.85,0.0
EVT_SC_002954,2022-07-06,SBIN,BEAR,4.9,0.47,0.06,4.07,0.0,0.0,0.0,0.0,0.0
EVT_SC_002955,2022-07-06,INFY,BEAR,2.27,0.841,1.18,1.59,0.0,0.0,0.0,0.0,0.0
EVT_SC_002956,2022-07-06,ICICIBANK,BEAR,3.87,0.833,-2.25,10.15,0.0,0.0,0.0,0.0,0.0
EVT_SC_002957,2022-07-06,HAL,BEAR,4.94,0.818,0.44,4.04,0.0,3.139,0.0,1.85,0.0
EVT_SC_002958,2022-07-06,ONGC,BEAR,2.52,0.658,1.08,2.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_002959,2022-07-06,HINDUNILVR,BEAR,4.82,0.628,-1.0,1.03,-1.0,0.0,0.0,0.0,0.0
EVT_SC_002960,2022-07-06,ADANIPORTS,BEAR,2.83,0.747,-0.86,3.31,2.482,0.0,0.0,1.85,0.0
EVT_SC_002961,2022-07-06,BRITANNIA,BEAR,5.35,0.409,0.64,1.06,0.0,0.0,0.0,0.0,0.0
EVT_SC_002962,2022-07-06,NTPC,BEAR,3.75,0.715,-0.12,2.97,0.0,1.188,1.04,0.0,0.0
EVT_SC_002963,2022-07-06,DRREDDY,BEAR,4.92,0.32,-2.37,1.69,0.0,0.0,0.0,0.0,0.0
EVT_SC_002964,2022-07-07,ADANIPORTS,BEAR,3.94,0.622,-0.46,4.33,0.0,0.0,0.0,0.0,0.0
EVT_SC_002965,2022-07-07,M&M,BEAR,3.45,0.328,1.12,2.93,0.0,0.0,0.0,0.0,0.0
EVT_SC_002966,2022-07-07,RELIANCE,BEAR,4.91,0.313,-0.66,4.17,3.127,0.0,2.751,0.0,0.0
EVT_SC_002967,2022-07-07,HAL,BEAR,3.14,0.875,-1.12,3.75,2.812,3.0,0.0,1.85,0.0
EVT_SC_002968,2022-07-07,MARUTI,BEAR,0.83,0.276,-1.75,1.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_002969,2022-07-07,BHARTIARTL,BEAR,2.31,0.697,0.43,3.26,0.0,0.0,2.478,0.0,0.0
EVT_SC_002970,2022-07-07,CHOLAFIN,BEAR,3.0,0.228,-2.19,0.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_002971,2022-07-07,LTIM,BEAR,2.58,0.498,0.06,1.07,0.0,0.0,0.0,0.0,0.0
EVT_SC_002972,2022-07-07,BEL,BEAR,1.21,0.41,0.03,1.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_002973,2022-07-07,DLF,BEAR,4.47,0.917,-2.47,2.55,1.912,1.02,0.0,1.85,0.0
EVT_SC_002974,2022-07-07,NTPC,BEAR,4.29,0.378,0.77,2.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_002975,2022-07-07,PERSISTENT,BEAR,4.31,0.446,-1.96,1.79,-0.94,0.0,0.0,0.0,0.0
EVT_SC_002976,2022-07-07,TECHM,BEAR,1.24,0.217,0.04,0.86,0.0,0.0,0.0,0.0,0.0
EVT_SC_002977,2022-07-07,COFORGE,BEAR,4.34,0.777,-1.53,3.27,2.453,2.77,0.0,1.85,0.0
EVT_SC_002978,2022-07-07,CIPLA,BEAR,3.13,0.882,-1.79,5.01,3.2,3.605,0.0,3.254,0.0
EVT_SC_002979,2022-07-07,DIXON,BEAR,5.37,0.805,0.15,4.24,0.0,3.235,0.0,1.85,0.0
