event_id,slot_id,session_date,trigger_time,symbol,sector,regime,bear_days,rvol,clv,oi_delta_pct,entry_price_rs,sl_price_rs,risk_rs,target_1_rs,target_2_rs,target_3_rs,mfe_price_rs,mfe_r,realized_r,realized_pnl_per_share_rs,time_to_mfe_min
EVT_750_0039585,NEUTRAL_SLOT_2,2025-02-27,09:42:00,MOTILALOFS_691,NIFTY_METAL,NEUTRAL,4,4.64,0.964,-0.62,840.0,835.38,4.62,853.86,863.1,886.2,870.68,6.64,4.79,22.13,64
EVT_750_0039627,NEUTRAL_SLOT_2,2025-02-27,10:10:00,PIDILITIND_402,NIFTY_MEDIA,NEUTRAL,3,4.09,0.836,-0.94,3050.0,3033.23,16.77,3100.31,3133.85,3217.7,3248.05,11.81,6.652,111.55,36
EVT_750_0039656,NEUTRAL_SLOT_2,2025-02-28,10:10:00,COFORGE_480,NIFTY_CONSUMPTION,NEUTRAL,3,5.08,0.869,-0.95,7200.0,7160.4,39.6,7318.8,7398.0,7596.0,7472.84,6.89,4.88,193.25,61
EVT_750_0039679,NEUTRAL_SLOT_2,2025-02-28,09:30:00,PNB_196,NIFTY_FMCG,NEUTRAL,3,4.77,0.834,-1.96,102.0,100.5,1.5,106.5,109.5,117.0,122.64,13.76,7.354,11.03,40
EVT_750_0039705,NEUTRAL_SLOT_2,2025-03-03,09:49:00,CUMMINSIND,NIFTY_ENERGY,NEUTRAL,3,4.52,0.845,-1.85,3650.0,3629.93,20.07,3710.21,3750.35,3850.7,3921.15,13.51,7.264,145.79,15
EVT_750_0039918,NEUTRAL_SLOT_2,2025-03-07,10:08:00,TATASTEEL_506,NIFTY_BANK,NEUTRAL,6,3.36,0.962,-1.32,152.0,150.5,1.5,156.5,159.5,167.0,172.45,13.63,7.307,10.96,35
EVT_750_0039966,NEUTRAL_SLOT_2,2025-03-10,10:08:00,DRREDDY_496,NIFTY_FMCG,NEUTRAL,5,4.02,0.901,-1.51,6450.0,6414.52,35.48,6556.44,6627.4,6804.8,6873.99,11.95,6.702,237.79,53
EVT_750_0039972,NEUTRAL_SLOT_2,2025-03-10,09:33:00,POLYCAB_483,NIFTY_FIN_SERVICE,NEUTRAL,4,3.81,0.942,-0.78,6250.0,6215.62,34.38,6353.14,6421.9,6593.8,6641.93,11.4,6.504,223.61,58
EVT_750_0040112,NEUTRAL_SLOT_2,2025-03-13,10:04:00,COFORGE_529,NIFTY_AUTO,NEUTRAL,4,5.22,0.939,-1.28,7200.0,7160.4,39.6,7318.8,7398.0,7596.0,7384.54,4.66,3.664,145.09,85
EVT_750_0040203,NEUTRAL_SLOT_2,2025-03-14,09:50:00,CIPLA_495,NIFTY_FIN_SERVICE,NEUTRAL,6,4.68,0.973,-1.37,1540.0,1531.53,8.47,1565.41,1582.35,1624.7,1658.5,13.99,7.436,62.98,50
EVT_750_0040223,NEUTRAL_SLOT_2,2025-03-14,10:07:00,FORTIS_418,NIFTY_ENERGY,NEUTRAL,6,4.49,0.862,-1.9,520.0,517.14,2.86,528.58,534.3,548.6,537.82,6.23,4.643,13.28,64
EVT_750_0040462,NEUTRAL_SLOT_2,2025-03-20,10:04:00,VOLTAS_467,NIFTY_INFRA,NEUTRAL,6,3.92,0.908,-1.96,1680.0,1670.76,9.24,1707.72,1726.2,1772.4,1708.46,3.08,3.032,28.02,65
EVT_750_0040466,NEUTRAL_SLOT_2,2025-03-20,09:36:00,KALYANKJIL_413,NIFTY_IT,NEUTRAL,3,5.05,0.893,-1.33,680.0,676.26,3.74,691.22,698.7,717.4,727.91,12.81,7.012,26.22,32
EVT_750_0040594,NEUTRAL_SLOT_2,2025-03-24,10:05:00,KALYANKJIL,NIFTY_IT,NEUTRAL,4,4.98,0.841,-1.94,680.0,676.26,3.74,691.22,698.7,717.4,731.91,13.88,7.397,27.66,65
EVT_750_0040696,NEUTRAL_SLOT_2,2025-03-26,09:54:00,NTPC_501,NIFTY_REALTY,NEUTRAL,6,4.43,0.883,-0.76,395.0,392.83,2.17,401.51,405.85,416.7,402.33,3.38,3.152,6.84,116
EVT_750_0040736,NEUTRAL_SLOT_2,2025-03-27,09:50:00,MARUTI_253,NIFTY_AUTO,NEUTRAL,3,4.04,0.909,-1.16,801.0,796.59,4.41,814.23,823.05,845.1,829.66,6.5,4.74,20.9,50
EVT_750_0040888,NEUTRAL_SLOT_2,2025-03-31,09:51:00,ZOMATO,NIFTY_BANK,NEUTRAL,6,3.07,0.807,-1.27,265.0,263.5,1.5,269.5,272.5,280.0,284.93,13.29,7.184,10.78,53
EVT_750_0040919,NEUTRAL_SLOT_2,2025-04-01,09:30:00,JSWENERGY,NIFTY_INFRA,NEUTRAL,4,3.44,0.911,-2.19,680.0,676.26,3.74,691.22,698.7,717.4,730.71,13.56,7.282,27.23,16
EVT_750_0040989,NEUTRAL_SLOT_2,2025-04-01,09:34:00,LUPIN_539,NIFTY_INFRA,NEUTRAL,4,5.49,0.844,-1.87,2150.0,2138.18,11.82,2185.46,2209.1,2268.2,2238.06,7.45,5.082,60.07,36
EVT_750_0041036,NEUTRAL_SLOT_2,2025-04-02,09:46:00,WIPRO_407,NIFTY_INFRA,NEUTRAL,4,3.44,0.885,-0.54,520.0,517.14,2.86,528.58,534.3,548.6,534.13,4.94,3.776,10.8,91
EVT_750_0041077,NEUTRAL_SLOT_2,2025-04-03,09:18:00,ICICIBANK_367,NIFTY_METAL,NEUTRAL,3,3.31,0.911,-2.24,1220.0,1213.29,6.71,1240.13,1253.55,1287.1,1257.64,5.61,4.42,29.66,43
EVT_750_0041114,NEUTRAL_SLOT_2,2025-04-04,09:26:00,LUPIN_539,NIFTY_INFRA,NEUTRAL,5,3.87,0.918,-1.21,2150.0,2138.18,11.82,2185.46,2209.1,2268.2,2257.92,9.13,5.687,67.22,58
EVT_750_0041158,NEUTRAL_SLOT_2,2025-04-04,10:13:00,SBIN_488,NIFTY_PHARMA,NEUTRAL,3,4.99,0.931,-2.36,825.0,820.46,4.54,838.62,847.7,870.4,841.43,3.62,3.248,14.75,53
EVT_750_0041250,NEUTRAL_SLOT_2,2025-04-08,09:44:00,OBEROIRLTY_631,NIFTY_METAL,NEUTRAL,3,4.46,0.944,-1.34,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1867.82,8.97,5.629,55.11,53
EVT_750_0041323,NEUTRAL_SLOT_2,2025-04-09,10:01:00,RECLTD,NIFTY_INFRA,NEUTRAL,5,4.4,0.836,-2.27,480.0,477.36,2.64,487.92,493.2,506.4,498.37,6.96,4.906,12.95,23
EVT_750_0041361,NEUTRAL_SLOT_2,2025-04-09,09:57:00,HAL_639,NIFTY_FIN_SERVICE,NEUTRAL,3,5.02,0.86,-0.8,4650.0,4624.43,25.57,4726.71,4777.85,4905.7,4956.58,11.99,6.716,171.73,33
EVT_750_0041503,NEUTRAL_SLOT_2,2025-04-11,09:34:00,SHRIRAMFIN,NIFTY_REALTY,NEUTRAL,6,3.65,0.831,-1.63,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3227.59,4.48,3.592,62.21,107
EVT_750_0041543,NEUTRAL_SLOT_2,2025-04-14,09:40:00,BLUESTARCO_588,NIFTY_CONSUMPTION,NEUTRAL,6,3.84,0.875,-1.58,1750.0,1740.38,9.62,1778.86,1798.1,1846.2,1880.54,13.57,7.285,70.08,15
EVT_750_0041722,NEUTRAL_SLOT_2,2025-04-17,10:04:00,M&M_372,NIFTY_CONSUMPTION,NEUTRAL,6,3.0,0.913,-1.77,2820.0,2804.49,15.51,2866.53,2897.55,2975.1,2863.27,2.79,1.116,17.31,48
EVT_750_0041883,NEUTRAL_SLOT_2,2025-04-22,09:22:00,AUBANK,NIFTY_REALTY,NEUTRAL,5,4.3,0.916,-1.8,620.0,616.59,3.41,630.23,637.05,654.1,641.21,6.22,4.639,15.82,18
EVT_750_0042011,NEUTRAL_SLOT_2,2025-04-24,10:04:00,BSE_686,NIFTY_BANK,NEUTRAL,5,4.03,0.857,-0.77,2650.0,2635.43,14.57,2693.71,2722.85,2795.7,2761.75,7.67,5.161,75.2,24
EVT_750_0042062,NEUTRAL_SLOT_2,2025-04-25,09:48:00,TITAN,NIFTY_FMCG,NEUTRAL,3,3.39,0.95,-1.64,3420.0,3401.19,18.81,3476.43,3514.05,3608.1,3608.48,10.02,6.007,112.99,44
EVT_750_0042067,NEUTRAL_SLOT_2,2025-04-25,10:00:00,AUROPHARMA_300,NIFTY_CONSUMPTION,NEUTRAL,4,3.76,0.822,-1.61,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1528.87,13.94,7.418,57.93,62
EVT_750_0042215,NEUTRAL_SLOT_2,2025-04-30,09:30:00,JSWSTEEL_747,NIFTY_FIN_SERVICE,NEUTRAL,3,3.66,0.828,-2.29,960.0,954.72,5.28,975.84,986.4,1012.8,977.95,3.4,3.16,16.68,72
EVT_750_0042271,NEUTRAL_SLOT_2,2025-04-30,09:44:00,IEX_690,NIFTY_MEDIA,NEUTRAL,5,3.76,0.81,-2.07,195.0,193.5,1.5,199.5,202.5,210.0,203.27,5.51,4.384,6.58,36
EVT_750_0042492,NEUTRAL_SLOT_2,2025-05-06,09:29:00,LTIM_645,NIFTY_REALTY,NEUTRAL,4,3.62,0.827,-2.29,5850.0,5817.83,32.17,5946.51,6010.85,6171.7,6134.38,8.84,5.582,179.57,21
EVT_750_0042541,NEUTRAL_SLOT_2,2025-05-07,09:53:00,DRREDDY_376,NIFTY_FMCG,NEUTRAL,4,4.54,0.859,-1.79,6450.0,6414.52,35.48,6556.44,6627.4,6804.8,6740.58,8.19,5.348,189.75,35
EVT_750_0042579,NEUTRAL_SLOT_2,2025-05-08,09:48:00,ABB_164,NIFTY_PHARMA,NEUTRAL,4,4.13,0.971,-1.4,7800.0,7757.1,42.9,7928.7,8014.5,8229.0,8071.13,6.32,4.675,200.56,26
EVT_750_0042582,NEUTRAL_SLOT_2,2025-05-08,09:45:00,VOLTAS_587,NIFTY_INFRA,NEUTRAL,6,3.49,0.935,-1.43,1680.0,1670.76,9.24,1707.72,1726.2,1772.4,1717.88,4.1,3.44,31.79,90
EVT_750_0042825,NEUTRAL_SLOT_2,2025-05-13,09:51:00,KOTAKBANK_684,NIFTY_CONSUMPTION,NEUTRAL,5,3.37,0.905,-0.79,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1812.99,3.37,3.148,30.82,111
EVT_750_0042913,NEUTRAL_SLOT_2,2025-05-15,10:00:00,KPITTECH_236,NIFTY_PHARMA,NEUTRAL,3,3.73,0.979,-2.1,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1685.19,3.88,3.352,30.4,99
EVT_750_0042922,NEUTRAL_SLOT_2,2025-05-15,09:24:00,TATAPOWER_572,NIFTY_PHARMA,NEUTRAL,4,3.07,0.808,-1.24,420.0,417.69,2.31,426.93,431.55,443.1,428.02,3.47,3.188,7.36,101
EVT_750_0042938,NEUTRAL_SLOT_2,2025-05-15,09:37:00,ASIANPAINT_641,NIFTY_IT,NEUTRAL,5,3.43,0.814,-0.92,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3229.33,4.58,3.632,62.91,108
EVT_750_0043107,NEUTRAL_SLOT_2,2025-05-20,09:37:00,HINDUNILVR_394,NIFTY_ENERGY,NEUTRAL,3,3.53,0.97,-1.71,2690.0,2675.21,14.79,2734.37,2763.95,2837.9,2764.84,5.06,4.222,62.44,118
EVT_750_0043142,NEUTRAL_SLOT_2,2025-05-20,10:03:00,ADANIPOWER_334,NIFTY_ENERGY,NEUTRAL,3,4.49,0.808,-0.62,640.0,636.48,3.52,650.56,657.6,675.2,652.25,3.48,3.192,11.24,42
EVT_750_0043200,NEUTRAL_SLOT_2,2025-05-21,09:50:00,TITAN,NIFTY_FMCG,NEUTRAL,6,4.09,0.831,-1.74,3420.0,3401.19,18.81,3476.43,3514.05,3608.1,3538.31,6.29,4.664,87.73,46
EVT_750_0043349,NEUTRAL_SLOT_2,2025-05-23,10:07:00,TRENT_361,NIFTY_AUTO,NEUTRAL,5,4.23,0.887,-1.8,6850.0,6812.33,37.67,6963.01,7038.35,7226.7,6976.95,3.37,3.148,118.59,96
EVT_750_0043446,NEUTRAL_SLOT_2,2025-05-27,09:53:00,IDFCFIRSTB_319,NIFTY_METAL,NEUTRAL,3,3.85,0.978,-2.02,72.0,70.5,1.5,76.5,79.5,87.0,81.64,6.43,4.715,7.07,55
EVT_750_0043478,NEUTRAL_SLOT_2,2025-05-27,10:13:00,ADANIGREEN_333,NIFTY_REALTY,NEUTRAL,3,3.78,0.92,-1.88,1820.0,1809.99,10.01,1850.03,1870.05,1920.1,1858.44,3.84,3.336,33.39,76
EVT_750_0043531,NEUTRAL_SLOT_2,2025-05-28,09:31:00,M&M_732,NIFTY_CONSUMPTION,NEUTRAL,4,3.74,0.843,-2.22,2820.0,2804.49,15.51,2866.53,2897.55,2975.1,2912.44,5.96,4.546,70.51,15
EVT_750_0043646,NEUTRAL_SLOT_2,2025-05-30,10:03:00,INOWIND_341,NIFTY_IT,NEUTRAL,5,4.04,0.882,-1.21,215.0,213.5,1.5,219.5,222.5,230.0,223.5,5.67,4.441,6.66,23
EVT_750_0043798,NEUTRAL_SLOT_2,2025-06-03,09:44:00,BIOCON_663,NIFTY_FIN_SERVICE,NEUTRAL,3,4.24,0.971,-1.35,345.0,343.1,1.9,350.7,354.5,364.0,357.65,6.66,4.798,9.12,62
EVT_750_0043818,NEUTRAL_SLOT_2,2025-06-04,09:26:00,HAL_159,NIFTY_FIN_SERVICE,NEUTRAL,6,4.64,0.822,-0.59,4650.0,4624.43,25.57,4726.71,4777.85,4905.7,4910.05,10.17,6.061,154.98,27
EVT_750_0043871,NEUTRAL_SLOT_2,2025-06-05,09:20:00,TORNTPHARM,NIFTY_FMCG,NEUTRAL,6,4.15,0.956,-0.64,3250.0,3232.12,17.88,3303.64,3339.4,3428.8,3338.51,4.95,3.78,67.59,88
EVT_750_0044086,NEUTRAL_SLOT_2,2025-06-10,10:08:00,CANBK_195,NIFTY_FIN_SERVICE,NEUTRAL,6,4.47,0.866,-0.59,105.0,103.5,1.5,109.5,112.5,120.0,111.98,4.65,3.66,5.49,88
EVT_750_0044160,NEUTRAL_SLOT_2,2025-06-11,09:32:00,IDFCFIRSTB_679,NIFTY_METAL,NEUTRAL,5,3.0,0.96,-1.02,72.0,70.5,1.5,76.5,79.5,87.0,83.88,7.92,5.251,7.88,48
EVT_750_0044189,NEUTRAL_SLOT_2,2025-06-12,09:25:00,DLF_269,NIFTY_IT,NEUTRAL,6,4.15,0.942,-1.04,830.0,825.44,4.56,843.68,852.8,875.6,846.01,3.51,3.204,14.61,81
EVT_750_0044321,NEUTRAL_SLOT_2,2025-06-16,10:02:00,LUPIN_179,NIFTY_INFRA,NEUTRAL,3,4.72,0.829,-2.18,2150.0,2138.18,11.82,2185.46,2209.1,2268.2,2259.34,9.25,5.73,67.73,20
EVT_750_0044481,NEUTRAL_SLOT_2,2025-06-19,09:48:00,SWIGGY_291,NIFTY_FIN_SERVICE,NEUTRAL,4,3.17,0.839,-1.59,420.0,417.69,2.31,426.93,431.55,443.1,444.21,10.48,6.173,14.26,48
EVT_750_0044548,NEUTRAL_SLOT_2,2025-06-23,09:19:00,LTIM,NIFTY_REALTY,NEUTRAL,6,3.7,0.879,-1.86,5850.0,5817.83,32.17,5946.51,6010.85,6171.7,6036.26,5.79,4.484,144.25,39
EVT_750_0044597,NEUTRAL_SLOT_2,2025-06-23,09:32:00,TATAELXSI_237,NIFTY_REALTY,NEUTRAL,3,5.2,0.904,-1.72,7400.0,7359.3,40.7,7522.1,7603.5,7807.0,7935.61,13.16,7.138,290.52,15
