symbol,pattern,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
RAILTEL,SHAKEOUT_RECLAIM,2026-01-30,2026,OOS_2026,BULL,90.0,352.17,331.04,383.86,6.0,0.88,1.59,0.12,LOSS,-1.0,1,-6.0,0.0,1.41,2026-02-01,331.04,STOP_LOSS
RAILTEL,SHAKEOUT_RECLAIM,2026-04-01,2026,OOS_2026,BEAR,80.0,263.78,247.95,287.52,6.0,0.85,1.35,0.15,WIN,1.5,5,9.0,1.69,0.71,2026-04-08,287.52,TARGET_1
RAILTEL,CUP_HANDLE,2026-04-15,2026,OOS_2026,SIDEWAYS,90.0,336.73,316.53,367.03,6.0,0.92,14.54,0.08,LOSS,-1.0,7,-6.0,0.85,1.1,2026-04-23,316.53,STOP_LOSS
RAILTEL,SHAKEOUT_RECLAIM,2026-06-12,2026,OOS_2026,BEAR,81.0,308.75,291.63,334.43,5.54,0.84,1.39,0.16,LOSS,-0.07,20,-0.4,1.2,0.64,2026-07-09,307.5,TIMEOUT_20D
RAINBOW,DOUBLE_BOTTOM,2025-12-11,2025,VAL_2025,BULL,95.0,1376.46,1315.47,1467.95,4.43,0.99,2.39,0.01,LOSS,-1.0,4,-4.43,0.14,1.14,2025-12-16,1315.47,STOP_LOSS
RAINBOW,BULL_PENNANT,2026-02-10,2026,OOS_2026,SIDEWAYS,86.0,1203.97,1131.73,1312.33,6.0,0.85,1.81,0.15,LOSS,-0.04,20,-0.24,0.6,0.99,2026-03-10,1201.076416015625,TIMEOUT_20D
RAINBOW,V_REVERSAL,2026-03-04,2026,OOS_2026,SIDEWAYS,79.0,1211.85,1139.14,1320.92,6.0,0.8,1.47,0.2,LOSS,-1.0,7,-6.0,0.48,1.16,2026-03-12,1139.14,STOP_LOSS
RAINBOW,MULTI_MONTH_BASE_BREAKOUT,2026-06-15,2026,OOS_2026,BULL,98.0,1415.27,1349.98,1513.21,4.61,0.87,3.16,0.13,WIN,0.99,20,4.57,1.42,0.44,2026-07-12,1479.9208984375,TIMEOUT_20D
RAINBOW,MULTI_MONTH_BASE_BREAKOUT,2026-07-30,2026,OOS_2026,BULL,91.0,1520.6,1462.91,1607.13,3.79,0.76,1.72,0.24,LOSS,-1.0,1,-3.79,0.37,1.1,2026-07-30,1462.91,STOP_LOSS
RAINBOW,MULTI_MONTH_BASE_BREAKOUT,2026-08-05,2026,OOS_2026,BULL,95.0,1598.6,1538.42,1688.87,3.76,0.76,2.64,0.24,LOSS,-1.0,2,-3.76,0.12,1.11,2026-08-06,1538.42,STOP_LOSS
PWL,CUP_HANDLE,2025-04-29,2025,VAL_2025,BULL,85.0,2254.54,2145.21,2418.53,4.85,0.77,1.88,0.23,WIN,0.84,20,4.06,0.96,0.36,2025-05-27,2346.1270929517154,TIMEOUT_20D
PWL,HIGHER_LOW_REVERSAL,2025-05-07,2025,VAL_2025,BULL,89.0,2284.39,2204.2,2404.68,3.51,0.78,1.77,0.22,WIN,0.4,20,1.41,0.93,0.53,2025-06-04,2316.6586854823886,TIMEOUT_20D
PWL,HIGHER_LOW_REVERSAL,2025-08-14,2025,VAL_2025,SIDEWAYS,90.0,2252.2,2179.2,2361.7,3.24,0.97,1.78,0.03,WIN,1.5,8,4.86,1.75,0.53,2025-08-26,2361.7,TARGET_1
PWL,V_REVERSAL,2025-10-31,2025,VAL_2025,SIDEWAYS,77.0,2197.85,2072.98,2385.15,5.68,0.77,1.35,0.23,WIN,0.04,20,0.21,0.18,0.73,2025-11-28,2202.423218104962,TIMEOUT_20D
PWL,DOUBLE_BOTTOM,2026-01-02,2026,OOS_2026,BULL,89.0,2245.34,2142.6,2399.46,4.58,0.97,1.9,0.03,WIN,0.64,20,2.95,1.23,0.7,2026-01-30,2311.5428538193423,TIMEOUT_20D
PWL,WYCKOFF_SPRING_TYPE_2,2026-07-29,2026,OOS_2026,SIDEWAYS,94.0,2368.83,2226.7,2582.04,6.0,0.97,1.58,0.03,LOSS,-1.0,15,-6.0,0.52,15.83,2026-08-18,2226.7,STOP_LOSS
PWL,WYCKOFF_SPRING_TYPE_2,2026-08-04,2026,OOS_2026,BEAR,92.0,2307.51,2218.05,2441.7,3.88,0.79,1.57,0.21,WIN,1.5,10,5.82,1.51,0.0,2026-08-18,2441.7,TARGET_1
RAIN,CUP_HANDLE,2025-06-11,2025,VAL_2025,SIDEWAYS,85.0,1999.44,1951.69,2071.07,2.39,0.84,1.46,0.16,WIN,1.5,3,3.58,1.96,0.34,2025-06-16,2071.07,TARGET_1
RAIN,WYCKOFF_SPRING_TYPE_2,2025-12-31,2025,VAL_2025,SIDEWAYS,86.0,1812.62,1703.86,1975.75,6.0,0.78,1.55,0.22,WIN,1.5,10,9.0,1.57,0.0,2026-01-14,1975.75,TARGET_1
RAIN,CUP_HANDLE,2026-05-14,2026,OOS_2026,BULL,87.0,1814.62,1788.21,1854.23,1.46,0.96,1.46,0.04,LOSS,-1.0,2,-1.46,0.0,1.49,2026-05-18,1788.21,STOP_LOSS
RAIN,CUP_HANDLE,2026-06-03,2026,OOS_2026,BULL,93.0,1832.66,1752.66,1952.67,4.37,0.91,1.61,0.09,LOSS,-1.0,7,-4.37,0.56,1.14,2026-06-12,1752.66,STOP_LOSS
RATEGAIN,V_REVERSAL,2025-11-03,2025,VAL_2025,BULL,91.0,677.1,636.47,738.04,6.0,0.89,2.61,0.11,WIN,0.3,20,1.82,1.32,0.99,2025-12-01,689.4500122070312,TIMEOUT_20D
RATEGAIN,SHAKEOUT_RECLAIM,2026-01-30,2026,OOS_2026,BEAR,88.0,612.1,575.37,667.19,6.0,0.92,1.38,0.08,LOSS,-1.0,9,-6.0,1.3,1.16,2026-02-11,575.37,STOP_LOSS
RATEGAIN,BULL_FLAG,2026-04-15,2026,OOS_2026,SIDEWAYS,87.0,574.5,540.03,626.21,6.0,0.81,1.35,0.19,WIN,1.5,15,9.0,1.96,0.36,2026-05-05,626.21,TARGET_1
RATEGAIN,CUP_HANDLE,2026-04-24,2026,OOS_2026,BULL,93.0,589.85,559.39,635.54,5.16,0.82,3.45,0.18,WIN,1.5,8,7.75,1.71,0.62,2026-05-05,635.54,TARGET_1
RATEGAIN,SHAKEOUT_RECLAIM,2026-05-18,2026,OOS_2026,BULL,89.0,644.55,605.88,702.55,6.0,0.9,1.49,0.1,WIN,1.5,4,9.0,2.36,0.44,2026-05-21,702.55,TARGET_1
RATEGAIN,HIGHER_LOW_REVERSAL,2026-05-22,2026,OOS_2026,BULL,90.0,714.45,671.58,778.76,6.0,0.8,10.64,0.2,WIN,1.5,6,9.0,2.04,0.36,2026-05-31,778.76,TARGET_1
RATEGAIN,BULL_FLAG,2026-06-30,2026,OOS_2026,BULL,94.0,899.15,845.2,980.08,6.0,0.98,1.57,0.02,WIN,1.5,11,9.0,1.82,0.13,2026-07-14,980.08,TARGET_1
RATEGAIN,V_REVERSAL,2026-08-21,2026,OOS_2026,BULL,84.0,990.05,930.65,1079.15,6.0,0.82,1.46,0.18,LOSS,-1.0,3,-6.0,0.32,1.02,2026-08-25,930.65,STOP_LOSS
RALLIS,V_REVERSAL,2025-04-14,2025,VAL_2025,BULL,83.0,1855.79,1744.44,2022.81,6.0,0.85,1.61,0.15,WIN,0.54,20,3.26,1.01,0.3,2025-05-12,1916.220083104685,TIMEOUT_20D
RALLIS,MULTI_MONTH_BASE_BREAKOUT,2025-05-20,2025,VAL_2025,BULL,96.0,2013.79,1946.69,2114.43,3.33,0.98,1.84,0.02,WIN,1.5,11,5.0,1.99,0.69,2025-06-04,2114.43,TARGET_1
RALLIS,CUP_HANDLE,2025-12-30,2025,VAL_2025,BULL,93.0,2202.98,2174.44,2245.78,1.3,0.92,1.64,0.08,WIN,1.5,2,1.94,1.79,0.0,2026-01-01,2245.78,TARGET_1
RALLIS,CUP_HANDLE,2026-07-09,2026,OOS_2026,BULL,88.0,2594.1,2527.64,2693.8,2.56,0.92,1.45,0.08,LOSS,-1.0,9,-2.56,0.68,1.28,2026-07-22,2527.64,STOP_LOSS
RAMCOCEM,WYCKOFF_SPRING_TYPE_2,2025-04-18,2025,VAL_2025,SIDEWAYS,93.0,718.6,684.07,770.41,4.81,0.85,1.86,0.15,LOSS,-1.0,19,-4.81,0.13,1.63,2025-05-15,684.07,STOP_LOSS
RAMCOCEM,CUP_HANDLE,2025-12-01,2025,VAL_2025,BULL,87.0,690.57,680.01,706.4,1.53,0.83,1.36,0.17,LOSS,-1.0,4,-1.53,1.1,1.45,2025-12-05,680.01,STOP_LOSS
RAMCOCEM,ASCENDING_TRIANGLE,2026-08-12,2026,OOS_2026,BULL,85.0,746.93,714.72,795.25,4.31,0.77,1.39,0.23,WIN,1.5,5,6.47,5.26,0.13,2026-08-18,795.25,TARGET_1
RBA,DOUBLE_BOTTOM,2025-12-12,2025,VAL_2025,SIDEWAYS,92.0,67.91,64.32,73.3,5.29,0.82,2.41,0.18,LOSS,-1.0,2,-5.29,0.12,1.2,2025-12-15,64.32,STOP_LOSS
RBA,WYCKOFF_SPRING_TYPE_2,2025-12-19,2025,VAL_2025,SIDEWAYS,90.0,66.47,62.48,72.46,6.0,0.9,1.72,0.1,LOSS,-1.0,4,-6.0,0.36,1.35,2025-12-25,62.48,STOP_LOSS
RBA,CUP_HANDLE,2026-04-21,2026,OOS_2026,SIDEWAYS,84.0,63.48,62.19,65.41,2.03,0.78,1.41,0.22,WIN,1.5,6,3.04,2.22,0.37,2026-04-28,65.41,TARGET_1
RBA,CUP_HANDLE,2026-04-27,2026,OOS_2026,BULL,84.0,64.14,62.69,66.31,2.26,0.75,1.61,0.25,WIN,1.5,2,3.38,1.52,0.1,2026-04-28,66.31,TARGET_1
RBA,MULTI_MONTH_BASE_BREAKOUT,2026-05-04,2026,OOS_2026,BULL,97.0,66.48,64.36,69.66,3.19,0.88,2.16,0.12,WIN,0.69,20,2.21,1.42,0.18,2026-05-31,67.94999694824219,TIMEOUT_20D
RBA,MULTI_MONTH_BASE_BREAKOUT,2026-05-08,2026,OOS_2026,BULL,97.0,68.09,65.72,71.64,3.48,0.91,3.18,0.09,WIN,0.26,20,0.91,0.59,0.84,2026-06-04,68.70999908447266,TIMEOUT_20D
RBA,HIGHER_LOW_REVERSAL,2026-05-20,2026,OOS_2026,BULL,84.0,68.43,65.77,72.42,3.89,0.79,1.4,0.21,WIN,0.23,20,0.89,0.47,0.41,2026-06-16,69.04000091552734,TIMEOUT_20D
RBA,MULTI_MONTH_BASE_BREAKOUT,2026-06-18,2026,OOS_2026,BULL,95.0,69.69,67.59,72.84,3.01,0.81,3.41,0.19,WIN,1.5,1,4.52,4.34,0.19,2026-06-18,72.84,TARGET_1
RBA,SHAKEOUT_RECLAIM,2026-08-03,2026,OOS_2026,SIDEWAYS,92.0,70.76,66.51,77.14,6.01,0.85,1.67,0.15,WIN,1.5,1,9.02,3.33,0.0,2026-08-03,77.14,TARGET_1
RBA,V_REVERSAL,2026-08-07,2026,OOS_2026,BULL,82.0,94.92,89.22,103.47,6.01,0.78,1.61,0.22,WIN,1.5,7,9.01,2.37,0.95,2026-08-17,103.47,TARGET_1
RATNAMANI,CUP_HANDLE,2026-03-10,2026,OOS_2026,BULL,85.0,1447.61,1409.31,1505.05,2.65,0.76,1.48,0.24,LOSS,-1.0,9,-2.65,0.84,1.45,2026-03-23,1409.31,STOP_LOSS
RAYMONDLSL,V_REVERSAL,2025-06-17,2025,VAL_2025,SIDEWAYS,79.0,525.08,506.72,552.63,3.5,0.75,1.49,0.25,LOSS,-1.0,8,-3.5,0.04,1.01,2025-06-27,506.72,STOP_LOSS
RAYMONDLSL,V_REVERSAL,2025-08-08,2025,VAL_2025,SIDEWAYS,79.0,497.74,481.44,522.19,3.27,0.79,1.35,0.21,WIN,1.5,10,4.91,1.87,0.65,2025-08-22,522.19,TARGET_1
RAYMONDLSL,CUP_HANDLE,2025-10-28,2025,VAL_2025,BULL,81.0,526.79,512.32,548.5,2.75,0.75,1.63,0.25,WIN,1.5,5,4.12,1.52,0.0,2025-11-04,548.5,TARGET_1
RAYMONDLSL,CUP_HANDLE,2026-05-21,2026,OOS_2026,BULL,92.0,595.5,582.33,615.26,2.21,0.96,1.92,0.04,LOSS,-1.0,3,-2.21,0.0,1.28,2026-05-26,582.33,STOP_LOSS
RAYMONDLSL,CUP_HANDLE,2026-07-06,2026,OOS_2026,BULL,88.0,608.61,600.11,621.37,1.4,0.8,1.52,0.2,WIN,1.5,2,2.1,2.1,0.18,2026-07-08,621.37,TARGET_1
RECLTD,V_REVERSAL,2025-12-23,2025,VAL_2025,SIDEWAYS,81.0,346.58,325.78,377.77,6.0,0.77,1.52,0.23,WIN,1.5,8,9.0,1.53,0.2,2026-01-04,377.77,TARGET_1
RECLTD,V_REVERSAL,2026-01-02,2026,OOS_2026,SIDEWAYS,88.0,372.46,350.11,405.98,6.0,0.77,3.57,0.23,LOSS,-1.0,12,-6.0,0.31,1.03,2026-01-19,350.11,STOP_LOSS
RECLTD,SHAKEOUT_RECLAIM,2026-03-05,2026,OOS_2026,BEAR,84.0,338.57,319.48,367.2,5.64,0.89,1.45,0.11,LOSS,-1.0,2,-5.64,0.46,1.08,2026-03-08,319.48,STOP_LOSS
RECLTD,V_REVERSAL,2026-03-18,2026,OOS_2026,SIDEWAYS,81.0,344.71,324.03,375.73,6.0,0.89,1.49,0.11,LOSS,-1.0,3,-6.0,0.0,1.65,2026-03-22,324.03,STOP_LOSS
RECLTD,SHAKEOUT_RECLAIM,2026-06-04,2026,OOS_2026,BEAR,90.0,335.2,319.39,358.92,4.72,0.91,1.86,0.09,WIN,1.5,9,7.08,1.57,0.0,2026-06-16,358.92,TARGET_1
RECLTD,CUP_HANDLE,2026-06-22,2026,OOS_2026,SIDEWAYS,87.0,369.85,351.04,398.07,5.09,0.94,1.71,0.06,LOSS,-1.0,12,-5.09,0.13,1.24,2026-07-07,351.04,STOP_LOSS
RECLTD,SHAKEOUT_RECLAIM,2026-08-12,2026,OOS_2026,SIDEWAYS,93.0,344.45,335.8,357.43,2.51,0.85,2.04,0.15,LOSS,-1.0,2,-2.51,0.14,1.15,2026-08-13,335.8,STOP_LOSS
REDINGTON,SHAKEOUT_RECLAIM,2026-04-16,2026,OOS_2026,SIDEWAYS,84.0,222.89,209.51,242.95,6.0,0.81,1.5,0.19,LOSS,-1.0,8,-6.0,1.08,1.01,2026-04-27,209.51,STOP_LOSS
REDINGTON,SHAKEOUT_RECLAIM,2026-05-14,2026,OOS_2026,BEAR,95.0,212.47,202.61,227.27,4.64,0.84,2.21,0.16,WIN,1.5,12,6.96,2.65,0.3,2026-05-31,227.27,TARGET_1
REDINGTON,MULTI_MONTH_BASE_BREAKOUT,2026-06-18,2026,OOS_2026,BULL,94.0,266.11,250.14,290.05,6.0,0.88,5.79,0.12,WIN,0.63,20,3.76,1.38,0.21,2026-07-15,276.1000061035156,TIMEOUT_20D
RBLBANK,WYCKOFF_SPRING_TYPE_2,2025-04-11,2025,VAL_2025,SIDEWAYS,85.0,1801.46,1693.37,1963.58,6.0,0.75,1.74,0.25,WIN,0.22,20,1.34,0.26,0.8,2025-05-09,1825.6523285582123,TIMEOUT_20D
RBLBANK,CUP_HANDLE,2025-05-09,2025,VAL_2025,BULL,87.0,1825.65,1753.75,1933.51,3.94,0.75,1.73,0.25,LOSS,-1.0,4,-3.94,0.07,1.43,2025-05-15,1753.75,STOP_LOSS
RBLBANK,V_REVERSAL,2025-09-22,2025,VAL_2025,BULL,90.0,1771.15,1682.73,1903.77,4.99,0.87,1.7,0.13,WIN,0.58,20,2.89,1.17,0.83,2025-10-20,1822.381294446005,TIMEOUT_20D
RBLBANK,CUP_HANDLE,2025-11-18,2025,VAL_2025,BULL,87.0,1897.14,1867.8,1941.15,1.55,0.86,1.42,0.14,LOSS,-1.0,2,-1.55,0.0,1.75,2025-11-20,1867.8,STOP_LOSS
RBLBANK,V_REVERSAL,2026-08-04,2026,OOS_2026,BULL,87.0,2673.19,2512.8,2913.77,6.0,0.81,1.59,0.19,LOSS,-1.0,11,-6.0,0.0,14.31,2026-08-18,2512.8,STOP_LOSS
RCF,V_REVERSAL,2025-08-20,2025,VAL_2025,BULL,83.0,1492.5,1402.95,1626.83,6.0,0.75,1.56,0.25,WIN,1.5,15,9.0,1.52,0.2,2025-09-10,1626.83,TARGET_1
RCF,CUP_HANDLE,2025-10-23,2025,VAL_2025,BULL,86.0,1698.11,1657.67,1758.78,2.38,0.84,1.63,0.16,WIN,1.5,6,3.57,1.63,0.0,2025-10-31,1758.78,TARGET_1
RCF,BULL_FLAG,2025-11-25,2025,VAL_2025,BULL,87.0,1844.11,1795.3,1917.33,2.65,0.77,1.62,0.23,LOSS,-1.0,5,-2.65,0.62,1.13,2025-12-02,1795.3,STOP_LOSS
RCF,CUP_HANDLE,2026-01-16,2026,OOS_2026,SIDEWAYS,80.0,1796.97,1755.24,1859.56,2.32,0.8,1.51,0.2,WIN,1.5,4,3.48,2.41,0.5,2026-01-22,1859.56,TARGET_1
RCF,WYCKOFF_SPRING_TYPE_2,2026-01-29,2026,OOS_2026,SIDEWAYS,87.0,1885.43,1772.31,2055.12,6.0,0.76,1.66,0.24,WIN,0.31,20,1.87,0.45,0.54,2026-02-26,1920.6957022114407,TIMEOUT_20D
RCF,CUP_HANDLE,2026-02-27,2026,OOS_2026,BULL,88.0,1929.96,1873.86,2014.12,2.91,0.94,1.39,0.06,WIN,1.5,17,4.36,1.91,0.56,2026-03-24,2014.12,TARGET_1
RCF,WYCKOFF_SPRING_TYPE_2,2026-07-20,2026,OOS_2026,BULL,92.0,1954.64,1901.34,2034.58,2.73,0.83,1.84,0.17,WIN,1.5,8,4.09,2.34,0.2,2026-07-30,2034.58,TARGET_1
RELAXO,V_REVERSAL,2025-12-09,2025,VAL_2025,SIDEWAYS,92.0,420.9,395.65,458.77,6.0,0.85,2.0,0.15,LOSS,-1.0,7,-6.0,0.11,1.06,2025-12-17,395.65,STOP_LOSS
RELAXO,SHAKEOUT_RECLAIM,2026-01-28,2026,OOS_2026,BEAR,83.0,379.75,356.96,413.94,6.0,0.78,1.75,0.22,LOSS,-1.0,12,-6.0,1.09,1.04,2026-02-12,356.96,STOP_LOSS
RELAXO,V_REVERSAL,2026-06-25,2026,OOS_2026,BULL,89.0,413.55,388.74,450.76,6.0,0.81,11.75,0.19,LOSS,-1.0,9,-6.0,0.5,1.41,2026-07-07,388.74,STOP_LOSS
RELAXO,HIGHER_LOW_REVERSAL,2026-07-17,2026,OOS_2026,BULL,95.0,439.95,413.55,479.55,6.0,1.0,8.9,0.0,LOSS,-1.0,2,-6.0,0.56,1.28,2026-07-20,413.55,STOP_LOSS
RELIANCE,CUP_HANDLE,2025-11-06,2025,VAL_2025,BULL,80.0,1489.21,1427.2,1582.24,4.16,0.78,1.42,0.22,WIN,0.63,20,2.64,1.37,0.33,2025-12-03,1528.53271484375,TIMEOUT_20D
RELIANCE,MULTI_MONTH_BASE_BREAKOUT,2025-11-20,2025,VAL_2025,BULL,91.0,1541.97,1475.15,1642.2,4.33,0.93,1.69,0.07,LOSS,-0.07,20,-0.3,0.48,0.47,2025-12-17,1537.292236328125,TIMEOUT_20D
RELIANCE,V_REVERSAL,2026-03-09,2026,OOS_2026,SIDEWAYS,87.0,1417.45,1332.4,1545.02,6.0,0.91,1.82,0.09,LOSS,-1.0,14,-6.0,0.12,1.05,2026-03-29,1332.4,STOP_LOSS
RELIANCE,WYCKOFF_SPRING_TYPE_2,2026-03-16,2026,OOS_2026,BEAR,87.0,1388.68,1305.36,1513.66,6.0,0.93,1.39,0.07,LOSS,-1.0,12,-6.0,0.42,1.26,2026-04-05,1305.36,STOP_LOSS
RELIANCE,V_REVERSAL,2026-07-17,2026,OOS_2026,SIDEWAYS,85.0,1327.2,1265.24,1420.14,4.67,0.91,1.49,0.09,LOSS,-1.0,5,-4.67,0.3,1.25,2026-07-23,1265.24,STOP_LOSS
RELIGARE,V_REVERSAL,2025-12-22,2025,VAL_2025,SIDEWAYS,85.0,243.82,229.19,265.77,6.0,0.89,1.87,0.11,LOSS,-1.0,19,-6.0,1.45,1.25,2026-01-19,229.19,STOP_LOSS
RELIGARE,HIGHER_LOW_REVERSAL,2026-01-05,2026,OOS_2026,SIDEWAYS,92.0,261.35,245.67,284.87,6.0,0.91,3.48,0.09,LOSS,-1.0,4,-6.0,0.23,1.07,2026-01-08,245.67,STOP_LOSS
RELIGARE,WYCKOFF_SPRING_TYPE_2,2026-02-04,2026,OOS_2026,BULL,93.0,258.75,243.22,282.05,6.0,0.89,2.66,0.11,LOSS,-1.0,7,-6.0,0.65,1.17,2026-02-12,243.22,STOP_LOSS
RELIGARE,WYCKOFF_SPRING_TYPE_2,2026-03-25,2026,OOS_2026,SIDEWAYS,97.0,226.52,212.93,246.91,6.0,0.88,2.65,0.12,LOSS,-1.0,2,-6.0,0.0,1.88,2026-03-29,212.93,STOP_LOSS
RELIGARE,DOUBLE_BOTTOM,2026-05-22,2026,OOS_2026,BULL,84.0,240.32,225.9,261.95,6.0,0.89,1.38,0.11,LOSS,-1.0,10,-6.0,0.41,1.03,2026-06-04,225.9,STOP_LOSS
RELIGARE,MULTI_MONTH_BASE_BREAKOUT,2026-06-22,2026,OOS_2026,BULL,96.0,265.53,250.94,287.41,5.49,0.89,2.36,0.11,LOSS,-0.58,20,-3.21,0.99,0.91,2026-07-19,257.0,TIMEOUT_20D
REDTAPE,CUP_HANDLE,2025-03-18,2025,VAL_2025,SIDEWAYS,90.0,1241.4,1218.86,1275.22,1.82,0.89,1.62,0.11,LOSS,-1.0,6,-1.82,1.18,1.25,2025-03-26,1218.86,STOP_LOSS
REDTAPE,WYCKOFF_SPRING_TYPE_2,2025-05-23,2025,VAL_2025,BULL,86.0,1265.14,1222.6,1328.95,3.36,0.75,1.6,0.25,LOSS,-0.66,20,-2.22,0.62,0.93,2025-06-20,1236.9911289595113,TIMEOUT_20D
REDTAPE,WYCKOFF_SPRING_TYPE_2,2025-07-02,2025,VAL_2025,SIDEWAYS,86.0,1239.01,1187.6,1316.11,4.15,0.82,1.86,0.18,LOSS,-1.0,6,-4.15,0.3,1.2,2025-07-10,1187.6,STOP_LOSS
REDTAPE,V_REVERSAL,2025-08-05,2025,VAL_2025,SIDEWAYS,84.0,1208.01,1158.39,1282.43,4.11,0.85,1.54,0.15,LOSS,-0.22,20,-0.91,0.94,0.67,2025-09-02,1197.059471785758,TIMEOUT_20D
REDTAPE,WYCKOFF_SPRING_TYPE_2,2025-10-31,2025,VAL_2025,SIDEWAYS,89.0,1184.76,1136.45,1257.23,4.08,0.84,1.59,0.16,LOSS,-1.0,4,-4.08,0.0,1.14,2025-11-06,1136.45,STOP_LOSS
REDTAPE,WYCKOFF_SPRING_TYPE_2,2026-03-18,2026,OOS_2026,SIDEWAYS,87.0,1143.35,1097.86,1211.58,3.98,0.81,1.44,0.19,LOSS,-1.0,7,-3.98,0.54,1.16,2026-03-27,1097.86,STOP_LOSS
RELTD,WYCKOFF_SPRING_TYPE_2,2025-10-27,2025,VAL_2025,BEAR,94.0,150.95,141.89,164.54,6.0,0.88,1.69,0.12,WIN,1.5,4,9.0,2.21,0.57,2025-10-30,164.54,TARGET_1
RELTD,WYCKOFF_SPRING_TYPE_2,2025-12-19,2025,VAL_2025,BULL,87.0,165.0,155.1,179.85,6.0,0.79,1.43,0.21,LOSS,-1.0,10,-6.0,0.49,1.23,2026-01-04,155.1,STOP_LOSS
RELTD,DOUBLE_BOTTOM,2026-01-13,2026,OOS_2026,SIDEWAYS,98.0,159.72,150.14,174.09,6.0,0.93,2.26,0.07,LOSS,-1.0,3,-6.0,0.24,1.49,2026-01-15,150.14,STOP_LOSS
RELTD,BULL_FLAG,2026-06-19,2026,OOS_2026,BULL,92.0,170.75,160.5,186.12,6.0,0.93,5.35,0.07,LOSS,-1.0,2,-6.0,0.85,1.71,2026-06-22,160.5,STOP_LOSS
REFEX,CUP_HANDLE,2025-02-21,2025,VAL_2025,BULL,84.0,872.82,855.5,898.81,1.98,0.75,1.44,0.25,WIN,1.5,5,2.98,1.91,0.95,2025-02-28,898.81,TARGET_1
REFEX,BULL_FLAG,2025-08-15,2025,VAL_2025,SIDEWAYS,89.0,1022.98,988.44,1074.8,3.38,0.9,1.35,0.1,WIN,1.5,9,5.07,2.02,0.41,2025-08-28,1074.8,TARGET_1
REFEX,HIGHER_LOW_REVERSAL,2025-10-08,2025,VAL_2025,BULL,85.0,1124.36,1065.34,1212.88,5.25,0.77,1.46,0.23,WIN,0.57,20,2.98,0.7,0.61,2025-11-05,1157.8329315613462,TIMEOUT_20D
REFEX,CUP_HANDLE,2025-10-23,2025,VAL_2025,BULL,88.0,1145.45,1123.04,1179.05,1.96,0.96,1.46,0.04,WIN,1.5,11,2.93,2.11,0.88,2025-11-07,1179.05,TARGET_1
REFEX,BULL_FLAG,2025-10-29,2025,VAL_2025,BULL,85.0,1153.61,1120.05,1203.95,2.91,0.92,1.49,0.08,WIN,1.5,9,4.36,1.99,0.34,2025-11-11,1203.95,TARGET_1
REFEX,CUP_HANDLE,2025-11-06,2025,VAL_2025,BULL,92.0,1162.4,1136.38,1201.42,2.24,0.95,1.83,0.05,WIN,1.5,2,3.36,1.52,0.0,2025-11-10,1201.42,TARGET_1
REFEX,WYCKOFF_SPRING_TYPE_2,2025-12-29,2025,VAL_2025,BEAR,87.0,1181.64,1132.47,1255.4,4.16,0.87,1.48,0.13,WIN,0.38,20,1.59,1.41,0.15,2026-01-26,1200.371789489363,TIMEOUT_20D
REFEX,V_REVERSAL,2026-04-24,2026,OOS_2026,BULL,79.0,1399.87,1315.88,1525.86,6.0,0.8,1.47,0.2,LOSS,-1.0,6,-6.0,0.34,1.0,2026-05-04,1315.88,STOP_LOSS
REFEX,CUP_HANDLE,2026-05-11,2026,OOS_2026,SIDEWAYS,94.0,1315.31,1284.38,1361.7,2.35,0.95,2.04,0.05,LOSS,-1.0,12,-2.35,0.81,1.11,2026-05-27,1284.38,STOP_LOSS
REFEX,V_REVERSAL,2026-06-01,2026,OOS_2026,SIDEWAYS,79.0,1331.69,1274.44,1417.57,4.3,0.75,1.49,0.25,WIN,1.5,8,6.45,1.98,0.19,2026-06-11,1417.57,TARGET_1
RENUKA,SHAKEOUT_RECLAIM,2026-02-26,2026,OOS_2026,BEAR,86.0,23.97,22.89,25.59,4.51,0.78,1.69,0.22,WIN,1.5,3,6.76,1.87,0.99,2026-03-03,25.59,TARGET_1
RENUKA,WYCKOFF_SPRING_TYPE_2,2026-08-06,2026,OOS_2026,BEAR,87.0,22.12,21.39,23.22,3.3,0.75,1.39,0.25,WIN,1.51,8,4.97,2.47,0.3,2026-08-17,23.22,TARGET_1
RENUKA,MULTI_MONTH_BASE_BREAKOUT,2026-08-20,2026,OOS_2026,BULL,95.0,26.13,25.2,27.52,3.56,0.84,7.47,0.16,LOSS,-1.0,1,-3.56,1.67,1.38,2026-08-23,25.2,INTRABAR_AMBIGUITY_LOSS
RITES,MULTI_MONTH_BASE_BREAKOUT,2026-07-01,2026,OOS_2026,SIDEWAYS,96.0,233.19,223.92,247.1,3.98,0.77,16.88,0.23,LOSS,-1.0,1,-3.98,0.0,1.02,2026-07-01,223.92,STOP_LOSS
RISHABH,V_REVERSAL,2025-10-28,2025,VAL_2025,SIDEWAYS,84.0,410.95,386.29,447.94,6.0,1.0,1.48,0.0,LOSS,-1.0,6,-6.0,0.65,1.37,2025-11-05,386.29,STOP_LOSS
