sample_name,event_id,symbol,sector,session_date,decision_timestamp,regime,v529_rank,v530_rank,v529_selected,v530_selected,v529_r,v530_r,cause,paired_delta_r,entry_price,stop_loss,target_price
SAMPLE_A,EVT_SAMPLE_A_006780,WIPRO,NIFTY_IT,2023-10-03,2023-10-03T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,0.862,VETO_PRUNING,0.862,3286.62,3236.43,3662.95
SAMPLE_A,EVT_SAMPLE_A_006785,DLF,NIFTY_REALTY,2023-10-03,2023-10-03T15:30:00,CHOPPY_RANGE,4,4,1,0,3.538,0.0,DYNAMIC_CAPACITY,-3.538,577.49,568.46,637.07
SAMPLE_A,EVT_SAMPLE_A_006804,BEL,NIFTY_INFRA,2023-10-03,2023-10-03T15:30:00,CHOPPY_RANGE,5,10,1,0,-0.463,0.0,45M_CONFIRMATION,0.463,1205.79,1185.1,1287.5
SAMPLE_A,EVT_SAMPLE_A_006821,MARUTI,NIFTY_AUTO,2023-10-04,2023-10-04T15:30:00,CHOPPY_RANGE,5,14,1,0,0.592,0.0,DYNAMIC_CAPACITY,-0.592,2800.61,2737.41,3089.26
SAMPLE_A,EVT_SAMPLE_A_006837,BAJFINANCE,NIFTY_FIN_SERVICE,2023-10-04,2023-10-04T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,4.256,VETO_PRUNING,4.256,1824.69,1780.15,2002.78
SAMPLE_A,EVT_SAMPLE_A_006838,JIOFIN,NIFTY_FIN_SERVICE,2023-10-04,2023-10-04T15:30:00,CHOPPY_RANGE,4,13,1,0,-0.259,0.0,DYNAMIC_CAPACITY,0.259,3138.49,3030.52,3405.75
SAMPLE_A,EVT_SAMPLE_A_006848,OBEROIRLTY,NIFTY_REALTY,2023-10-04,2023-10-04T15:30:00,CHOPPY_RANGE,1,6,1,0,1.775,0.0,DYNAMIC_CAPACITY,-1.775,2251.27,2174.05,2499.55
SAMPLE_A,EVT_SAMPLE_A_006856,TITAN,NIFTY_CONSUMPTION,2023-10-05,2023-10-05T15:30:00,NEUTRAL_BULL,5,5,1,0,-0.687,0.0,DYNAMIC_CAPACITY,0.687,1748.97,1687.11,1866.63
SAMPLE_A,EVT_SAMPLE_A_006865,DRREDDY,NIFTY_PHARMA,2023-10-05,2023-10-05T15:30:00,NEUTRAL_BULL,2,6,1,0,1.081,0.0,DYNAMIC_CAPACITY,-1.081,868.06,839.06,943.99
SAMPLE_A,EVT_SAMPLE_A_006886,BAJFINANCE,NIFTY_FIN_SERVICE,2023-10-06,2023-10-06T15:30:00,CHOPPY_RANGE,3,3,1,0,1.521,0.0,DYNAMIC_CAPACITY,-1.521,3143.44,3029.92,3555.72
SAMPLE_A,EVT_SAMPLE_A_006918,OBEROIRLTY,NIFTY_REALTY,2023-10-09,2023-10-09T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,-0.967,VETO_PRUNING,-0.967,738.37,717.47,787.02
SAMPLE_A,EVT_SAMPLE_A_006925,COALINDIA,NIFTY_ENERGY,2023-10-09,2023-10-09T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,1.25,VETO_PRUNING,1.25,2217.57,2148.09,2436.01
SAMPLE_A,EVT_SAMPLE_A_006931,BRITANNIA,NIFTY_FMCG,2023-10-09,2023-10-09T15:30:00,NEUTRAL_BULL,4,5,1,0,-0.602,0.0,45M_CONFIRMATION,0.602,1560.06,1522.19,1740.46
SAMPLE_A,EVT_SAMPLE_A_006932,ABB,NIFTY_INFRA,2023-10-09,2023-10-09T15:30:00,NEUTRAL_BULL,5,6,1,0,0.845,0.0,DYNAMIC_CAPACITY,-0.845,1879.71,1808.34,2106.32
SAMPLE_A,EVT_SAMPLE_A_006964,BEL,NIFTY_INFRA,2023-10-10,2023-10-10T15:30:00,STRONG_BULL,,3,0,1,0.0,-0.915,VETO_PRUNING,-0.915,2296.63,2225.38,2640.24
SAMPLE_A,EVT_SAMPLE_A_006966,ASIANPAINT,NIFTY_CONSUMPTION,2023-10-10,2023-10-10T15:30:00,STRONG_BULL,,1,0,1,0.0,2.72,VETO_PRUNING,2.72,3393.12,3331.29,3842.37
SAMPLE_A,EVT_SAMPLE_A_006995,ASIANPAINT,NIFTY_CONSUMPTION,2023-10-11,2023-10-11T15:30:00,NEUTRAL_BULL,3,9,1,0,-0.951,0.0,45M_CONFIRMATION,0.951,3105.52,3040.18,3336.19
SAMPLE_A,EVT_SAMPLE_A_006998,NTPC,NIFTY_ENERGY,2023-10-11,2023-10-11T15:30:00,NEUTRAL_BULL,2,3,1,0,-0.356,0.0,45M_CONFIRMATION,0.356,2667.01,2597.5,2975.84
SAMPLE_A,EVT_SAMPLE_A_007026,TATASTEEL,NIFTY_METAL,2023-10-12,2023-10-12T15:30:00,STRONG_BULL,,4,0,1,0.0,0.398,VETO_PRUNING,0.398,1134.44,1091.14,1202.77
SAMPLE_A,EVT_SAMPLE_A_007032,LTIM,NIFTY_IT,2023-10-12,2023-10-12T15:30:00,STRONG_BULL,4,8,1,0,0.098,0.0,FOCUSED_MODEL_G,-0.098,3337.34,3224.78,3686.05
SAMPLE_A,EVT_SAMPLE_A_007038,JSWSTEEL,NIFTY_METAL,2023-10-12,2023-10-12T15:30:00,STRONG_BULL,,5,0,1,0.0,1.427,VETO_PRUNING,1.427,3115.73,3046.83,3378.99
SAMPLE_A,EVT_SAMPLE_A_007065,ABB,NIFTY_INFRA,2023-10-13,2023-10-13T15:30:00,SHARP_SELLOFF,2,6,1,0,0.447,0.0,DYNAMIC_CAPACITY,-0.447,2294.66,2242.98,2557.69
SAMPLE_A,EVT_SAMPLE_A_007092,CIPLA,NIFTY_PHARMA,2023-10-16,2023-10-16T15:30:00,STRONG_BULL,,5,0,1,0.0,0.143,VETO_PRUNING,0.143,3150.61,3057.67,3452.72
SAMPLE_A,EVT_SAMPLE_A_007099,INFY,NIFTY_IT,2023-10-16,2023-10-16T15:30:00,STRONG_BULL,5,14,1,0,1.276,0.0,FOCUSED_MODEL_G,-1.276,1974.39,1916.96,2234.19
SAMPLE_A,EVT_SAMPLE_A_007119,ITC,NIFTY_FMCG,2023-10-17,2023-10-17T15:30:00,NEUTRAL_BULL,2,17,1,0,-0.644,0.0,DYNAMIC_CAPACITY,0.644,1684.6,1631.88,1898.27
SAMPLE_A,EVT_SAMPLE_A_007123,WIPRO,NIFTY_IT,2023-10-17,2023-10-17T15:30:00,NEUTRAL_BULL,3,8,1,0,1.236,0.0,DYNAMIC_CAPACITY,-1.236,2873.56,2788.09,3224.01
SAMPLE_A,EVT_SAMPLE_A_007141,MARUTI,NIFTY_AUTO,2023-10-17,2023-10-17T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,0.235,VETO_PRUNING,0.235,2933.94,2818.61,3334.15
SAMPLE_A,EVT_SAMPLE_A_007147,PIDILITIND,NIFTY_CONSUMPTION,2023-10-18,2023-10-18T15:30:00,STRONG_BULL,5,6,1,0,1.604,0.0,FOCUSED_MODEL_G,-1.604,2480.88,2437.2,2807.83
SAMPLE_A,EVT_SAMPLE_A_007167,HAL,NIFTY_INFRA,2023-10-19,2023-10-19T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,4.398,VETO_PRUNING,4.398,731.1,715.46,827.11
SAMPLE_A,EVT_SAMPLE_A_007184,OBEROIRLTY,NIFTY_REALTY,2023-10-19,2023-10-19T15:30:00,NEUTRAL_BULL,4,12,1,0,-0.879,0.0,DYNAMIC_CAPACITY,0.879,2487.61,2436.13,2797.31
SAMPLE_A,EVT_SAMPLE_A_007186,JIOFIN,NIFTY_FIN_SERVICE,2023-10-19,2023-10-19T15:30:00,NEUTRAL_BULL,5,23,1,0,-0.58,0.0,45M_CONFIRMATION,0.58,2018.71,1947.28,2210.35
SAMPLE_A,EVT_SAMPLE_A_007193,SUNPHARMA,NIFTY_PHARMA,2023-10-19,2023-10-19T15:30:00,NEUTRAL_BULL,2,6,1,0,3.788,0.0,DYNAMIC_CAPACITY,-3.788,754.06,725.63,811.85
SAMPLE_A,EVT_SAMPLE_A_007206,HINDUNILVR,NIFTY_FMCG,2023-10-19,2023-10-19T15:30:00,NEUTRAL_BULL,3,10,1,0,0.046,0.0,DYNAMIC_CAPACITY,-0.046,3459.34,3351.96,3825.05
SAMPLE_A,EVT_SAMPLE_A_007208,LTIM,NIFTY_IT,2023-10-19,2023-10-19T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,-0.216,VETO_PRUNING,-0.216,2137.86,2087.18,2335.99
SAMPLE_A,EVT_SAMPLE_A_007211,BAJFINANCE,NIFTY_FIN_SERVICE,2023-10-20,2023-10-20T15:30:00,NEUTRAL_BULL,3,8,1,0,-0.619,0.0,DYNAMIC_CAPACITY,0.619,3342.64,3266.09,3548.86
SAMPLE_A,EVT_SAMPLE_A_007227,POLYCAB,NIFTY_INFRA,2023-10-20,2023-10-20T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,4.374,VETO_PRUNING,4.374,2853.24,2749.56,3195.7
SAMPLE_A,EVT_SAMPLE_A_007229,DLF,NIFTY_REALTY,2023-10-20,2023-10-20T15:30:00,NEUTRAL_BULL,4,7,1,0,0.149,0.0,DYNAMIC_CAPACITY,-0.149,2567.01,2473.84,2818.4
SAMPLE_A,EVT_SAMPLE_A_007230,TATASTEEL,NIFTY_METAL,2023-10-20,2023-10-20T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,0.039,VETO_PRUNING,0.039,982.81,947.59,1106.02
SAMPLE_A,EVT_SAMPLE_A_007241,ADANIPORTS,NIFTY_INFRA,2023-10-20,2023-10-20T15:30:00,NEUTRAL_BULL,2,10,1,0,0.788,0.0,DYNAMIC_CAPACITY,-0.788,1511.99,1457.19,1606.44
SAMPLE_A,EVT_SAMPLE_A_007268,DIXON,NIFTY_IT,2023-10-23,2023-10-23T15:30:00,NEUTRAL_BEAR,4,7,1,0,0.222,0.0,DYNAMIC_CAPACITY,-0.222,3030.19,2963.8,3302.27
SAMPLE_A,EVT_SAMPLE_A_007270,JSWSTEEL,NIFTY_METAL,2023-10-23,2023-10-23T15:30:00,NEUTRAL_BEAR,2,5,1,0,0.8,0.0,DYNAMIC_CAPACITY,-0.8,1409.76,1370.22,1590.06
SAMPLE_A,EVT_SAMPLE_A_007285,KALYANKJIL,NIFTY_CONSUMPTION,2023-10-24,2023-10-24T15:30:00,STRONG_BULL,4,11,1,0,-0.394,0.0,45M_CONFIRMATION,0.394,1336.17,1289.7,1509.43
SAMPLE_A,EVT_SAMPLE_A_007289,ITC,NIFTY_FMCG,2023-10-24,2023-10-24T15:30:00,STRONG_BULL,3,6,1,0,0.027,0.0,FOCUSED_MODEL_G,-0.027,2471.53,2421.41,2794.92
SAMPLE_A,EVT_SAMPLE_A_007292,M&M,NIFTY_AUTO,2023-10-24,2023-10-24T15:30:00,STRONG_BULL,5,9,1,0,0.027,0.0,FOCUSED_MODEL_G,-0.027,1597.41,1556.29,1700.43
SAMPLE_A,EVT_SAMPLE_A_007295,HAL,NIFTY_INFRA,2023-10-24,2023-10-24T15:30:00,STRONG_BULL,,2,0,1,0.0,1.324,VETO_PRUNING,1.324,1162.67,1118.65,1326.22
SAMPLE_A,EVT_SAMPLE_A_007321,MARUTI,NIFTY_AUTO,2023-10-25,2023-10-25T15:30:00,CHOPPY_RANGE,4,6,1,0,-0.919,0.0,DYNAMIC_CAPACITY,0.919,2272.09,2228.0,2421.11
SAMPLE_A,EVT_SAMPLE_A_007323,TATASTEEL,NIFTY_METAL,2023-10-25,2023-10-25T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,0.818,VETO_PRUNING,0.818,1538.62,1496.7,1748.66
SAMPLE_A,EVT_SAMPLE_A_007333,TCS,NIFTY_IT,2023-10-25,2023-10-25T15:30:00,CHOPPY_RANGE,5,14,1,0,1.073,0.0,DYNAMIC_CAPACITY,-1.073,3438.41,3337.8,3824.69
SAMPLE_A,EVT_SAMPLE_A_007337,ITC,NIFTY_FMCG,2023-10-25,2023-10-25T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,1.635,VETO_PRUNING,1.635,3317.58,3222.96,3517.75
SAMPLE_A,EVT_SAMPLE_A_007344,HINDUNILVR,NIFTY_FMCG,2023-10-26,2023-10-26T15:30:00,NEUTRAL_BEAR,4,6,1,0,-0.001,0.0,DYNAMIC_CAPACITY,0.001,1644.61,1609.43,1875.42
SAMPLE_A,EVT_SAMPLE_A_007359,POLYCAB,NIFTY_INFRA,2023-10-26,2023-10-26T15:30:00,NEUTRAL_BEAR,2,4,1,0,0.407,0.0,DYNAMIC_CAPACITY,-0.407,2638.97,2540.3,2899.21
SAMPLE_A,EVT_SAMPLE_A_007371,NTPC,NIFTY_ENERGY,2023-10-27,2023-10-27T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.037,VETO_PRUNING,1.037,2064.64,1990.01,2252.4
SAMPLE_A,EVT_SAMPLE_A_007378,ADANIENT,NIFTY_ENERGY,2023-10-27,2023-10-27T15:30:00,NEUTRAL_BULL,1,2,1,0,-0.526,0.0,45M_CONFIRMATION,0.526,1121.22,1094.61,1261.84
SAMPLE_A,EVT_SAMPLE_A_007387,TCS,NIFTY_IT,2023-10-27,2023-10-27T15:30:00,NEUTRAL_BULL,4,17,1,0,-0.234,0.0,DYNAMIC_CAPACITY,0.234,672.98,657.22,717.99
SAMPLE_A,EVT_SAMPLE_A_007392,ADANIPORTS,NIFTY_INFRA,2023-10-27,2023-10-27T15:30:00,NEUTRAL_BULL,5,15,1,0,0.778,0.0,DYNAMIC_CAPACITY,-0.778,1026.7,988.61,1136.05
SAMPLE_A,EVT_SAMPLE_A_007404,BEL,NIFTY_INFRA,2023-10-30,2023-10-30T15:30:00,STRONG_BULL,5,6,1,0,1.064,0.0,FOCUSED_MODEL_G,-1.064,893.2,875.82,1008.29
SAMPLE_A,EVT_SAMPLE_A_007436,HDFCBANK,NIFTY_BANK,2023-10-31,2023-10-31T15:30:00,SHARP_SELLOFF,1,2,1,0,1.155,0.0,DYNAMIC_CAPACITY,-1.155,1500.26,1443.8,1676.46
SAMPLE_A,EVT_SAMPLE_A_007447,M&M,NIFTY_AUTO,2023-10-31,2023-10-31T15:30:00,SHARP_SELLOFF,2,6,1,0,1.388,0.0,DYNAMIC_CAPACITY,-1.388,3470.11,3337.89,3910.02
SAMPLE_A,EVT_SAMPLE_A_007472,TECHM,NIFTY_IT,2023-10-31,2023-10-31T15:30:00,SHARP_SELLOFF,4,8,1,0,-0.561,0.0,DYNAMIC_CAPACITY,0.561,946.3,928.03,1005.38
SAMPLE_A,EVT_SAMPLE_A_007485,HAL,NIFTY_INFRA,2023-11-01,2023-11-01T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,2.608,VETO_PRUNING,2.608,1392.28,1344.14,1512.42
SAMPLE_A,EVT_SAMPLE_A_007513,TATAMOTORS,NIFTY_AUTO,2023-11-01,2023-11-01T15:30:00,CHOPPY_RANGE,4,3,1,0,0.441,0.0,DYNAMIC_CAPACITY,-0.441,2244.57,2165.35,2506.69
SAMPLE_A,EVT_SAMPLE_A_007520,CHOLAFIN,NIFTY_FIN_SERVICE,2023-11-02,2023-11-02T15:30:00,SHARP_SELLOFF,2,3,1,0,1.686,0.0,DYNAMIC_CAPACITY,-1.686,550.02,541.21,583.1
SAMPLE_A,EVT_SAMPLE_A_007526,COALINDIA,NIFTY_ENERGY,2023-11-02,2023-11-02T15:30:00,SHARP_SELLOFF,1,1,1,0,1.267,0.0,DYNAMIC_CAPACITY,-1.267,3180.0,3069.76,3382.36
SAMPLE_A,EVT_SAMPLE_A_007530,ABB,NIFTY_INFRA,2023-11-02,2023-11-02T15:30:00,SHARP_SELLOFF,3,7,1,0,-0.566,0.0,45M_CONFIRMATION,0.566,1226.28,1196.65,1385.29
SAMPLE_A,EVT_SAMPLE_A_007562,HDFCBANK,NIFTY_BANK,2023-11-03,2023-11-03T15:30:00,STRONG_BULL,3,10,1,0,-0.407,0.0,FOCUSED_MODEL_G,0.407,531.17,518.3,587.81
SAMPLE_A,EVT_SAMPLE_A_007567,BEL,NIFTY_INFRA,2023-11-03,2023-11-03T15:30:00,STRONG_BULL,5,9,1,0,-0.483,0.0,FOCUSED_MODEL_G,0.483,2598.01,2518.06,2985.34
SAMPLE_A,EVT_SAMPLE_A_007568,COALINDIA,NIFTY_ENERGY,2023-11-03,2023-11-03T15:30:00,STRONG_BULL,,1,0,1,0.0,1.474,VETO_PRUNING,1.474,2718.76,2667.21,3084.09
SAMPLE_A,EVT_SAMPLE_A_007589,HAL,NIFTY_INFRA,2023-11-06,2023-11-06T15:30:00,NEUTRAL_BULL,4,9,1,0,-0.356,0.0,DYNAMIC_CAPACITY,0.356,3453.91,3350.46,3865.47
SAMPLE_A,EVT_SAMPLE_A_007638,VBL,NIFTY_FMCG,2023-11-07,2023-11-07T15:30:00,NEUTRAL_BULL,3,5,1,0,-0.676,0.0,DYNAMIC_CAPACITY,0.676,2175.76,2134.25,2358.98
SAMPLE_A,EVT_SAMPLE_A_007640,BAJFINANCE,NIFTY_FIN_SERVICE,2023-11-07,2023-11-07T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.639,VETO_PRUNING,1.639,3482.91,3398.21,3779.11
SAMPLE_A,EVT_SAMPLE_A_007644,WIPRO,NIFTY_IT,2023-11-07,2023-11-07T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,1.148,VETO_PRUNING,1.148,3040.31,2959.99,3420.48
SAMPLE_A,EVT_SAMPLE_A_007669,SUNPHARMA,NIFTY_PHARMA,2023-11-08,2023-11-08T15:30:00,STRONG_BULL,,2,0,1,0.0,3.552,VETO_PRUNING,3.552,2548.07,2459.11,2911.65
SAMPLE_A,EVT_SAMPLE_A_007682,TITAN,NIFTY_CONSUMPTION,2023-11-08,2023-11-08T15:30:00,STRONG_BULL,3,13,1,0,0.638,0.0,FOCUSED_MODEL_G,-0.638,2783.33,2692.96,3030.87
SAMPLE_A,EVT_SAMPLE_A_007696,NTPC,NIFTY_ENERGY,2023-11-08,2023-11-08T15:30:00,STRONG_BULL,2,4,1,0,-0.955,0.0,45M_CONFIRMATION,0.955,2071.55,1991.98,2247.98
SAMPLE_A,EVT_SAMPLE_A_007703,CIPLA,NIFTY_PHARMA,2023-11-09,2023-11-09T15:30:00,STRONG_BULL,5,8,1,0,-0.745,0.0,45M_CONFIRMATION,0.745,769.57,755.1,840.16
SAMPLE_A,EVT_SAMPLE_A_007709,SIEMENS,NIFTY_INFRA,2023-11-09,2023-11-09T15:30:00,STRONG_BULL,,5,0,1,0.0,4.141,VETO_PRUNING,4.141,1368.4,1331.79,1473.64
SAMPLE_A,EVT_SAMPLE_A_007730,BEL,NIFTY_INFRA,2023-11-10,2023-11-10T15:30:00,SHARP_SELLOFF,4,8,1,0,1.311,0.0,DYNAMIC_CAPACITY,-1.311,3484.74,3351.16,3825.61
SAMPLE_A,EVT_SAMPLE_A_007808,OBEROIRLTY,NIFTY_REALTY,2023-11-14,2023-11-14T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.832,VETO_PRUNING,1.832,2085.83,2037.44,2268.6
SAMPLE_A,EVT_SAMPLE_A_007813,BEL,NIFTY_INFRA,2023-11-14,2023-11-14T15:30:00,NEUTRAL_BULL,3,5,1,0,4.005,0.0,DYNAMIC_CAPACITY,-4.005,3479.23,3403.77,3980.84
SAMPLE_A,EVT_SAMPLE_A_007819,LTIM,NIFTY_IT,2023-11-14,2023-11-14T15:30:00,NEUTRAL_BULL,4,7,1,0,1.412,0.0,DYNAMIC_CAPACITY,-1.412,3212.74,3106.53,3578.0
SAMPLE_A,EVT_SAMPLE_A_007844,JIOFIN,NIFTY_FIN_SERVICE,2023-11-15,2023-11-15T15:30:00,CHOPPY_RANGE,5,7,1,0,0.052,0.0,DYNAMIC_CAPACITY,-0.052,3115.85,3068.07,3411.88
SAMPLE_A,EVT_SAMPLE_A_007850,DLF,NIFTY_REALTY,2023-11-15,2023-11-15T15:30:00,CHOPPY_RANGE,2,4,1,0,1.83,0.0,DYNAMIC_CAPACITY,-1.83,1347.37,1319.29,1499.49
SAMPLE_A,EVT_SAMPLE_A_007855,ADANIPORTS,NIFTY_INFRA,2023-11-15,2023-11-15T15:30:00,CHOPPY_RANGE,3,5,1,0,1.796,0.0,DYNAMIC_CAPACITY,-1.796,3132.65,3060.85,3497.85
SAMPLE_A,EVT_SAMPLE_A_007877,NTPC,NIFTY_ENERGY,2023-11-16,2023-11-16T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,0.271,VETO_PRUNING,0.271,1382.31,1357.99,1564.93
SAMPLE_A,EVT_SAMPLE_A_007878,ABB,NIFTY_INFRA,2023-11-16,2023-11-16T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,1.5,VETO_PRUNING,1.5,1547.83,1519.66,1765.56
SAMPLE_A,EVT_SAMPLE_A_007886,POLYCAB,NIFTY_INFRA,2023-11-16,2023-11-16T15:30:00,NEUTRAL_BULL,5,15,1,0,1.666,0.0,DYNAMIC_CAPACITY,-1.666,1448.23,1394.13,1580.24
SAMPLE_A,EVT_SAMPLE_A_007891,ADANIENT,NIFTY_ENERGY,2023-11-16,2023-11-16T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,0.423,VETO_PRUNING,0.423,2558.82,2467.64,2803.65
SAMPLE_A,EVT_SAMPLE_A_007893,WIPRO,NIFTY_IT,2023-11-16,2023-11-16T15:30:00,NEUTRAL_BULL,3,7,1,0,-0.459,0.0,DYNAMIC_CAPACITY,0.459,2963.58,2898.09,3159.53
SAMPLE_A,EVT_SAMPLE_A_007905,BHARTIARTL,NIFTY_INFRA,2023-11-17,2023-11-17T15:30:00,STRONG_BULL,5,11,1,0,0.565,0.0,FOCUSED_MODEL_G,-0.565,1124.01,1081.06,1223.69
SAMPLE_A,EVT_SAMPLE_A_007906,KALYANKJIL,NIFTY_CONSUMPTION,2023-11-17,2023-11-17T15:30:00,STRONG_BULL,,2,0,1,0.0,0.45,VETO_PRUNING,0.45,3411.29,3335.57,3618.42
SAMPLE_A,EVT_SAMPLE_A_007907,PERSISTENT,NIFTY_IT,2023-11-17,2023-11-17T15:30:00,STRONG_BULL,3,9,1,0,0.508,0.0,FOCUSED_MODEL_G,-0.508,2236.47,2190.33,2389.85
SAMPLE_A,EVT_SAMPLE_A_007919,TRENT,NIFTY_CONSUMPTION,2023-11-17,2023-11-17T15:30:00,STRONG_BULL,,4,0,1,0.0,1.023,VETO_PRUNING,1.023,1459.52,1435.76,1554.37
SAMPLE_A,EVT_SAMPLE_A_007927,M&M,NIFTY_AUTO,2023-11-17,2023-11-17T15:30:00,STRONG_BULL,,3,0,1,0.0,-0.745,VETO_PRUNING,-0.745,2221.94,2159.59,2372.02
SAMPLE_A,EVT_SAMPLE_A_007957,PIDILITIND,NIFTY_CONSUMPTION,2023-11-20,2023-11-20T15:30:00,STRONG_BULL,1,1,1,0,-0.888,0.0,45M_CONFIRMATION,0.888,2842.72,2769.63,3155.72
SAMPLE_A,EVT_SAMPLE_A_007965,BAJFINANCE,NIFTY_FIN_SERVICE,2023-11-20,2023-11-20T15:30:00,STRONG_BULL,4,6,1,0,-0.816,0.0,FOCUSED_MODEL_G,0.816,3059.79,2981.02,3415.58
SAMPLE_A,EVT_SAMPLE_A_007993,ABB,NIFTY_INFRA,2023-11-21,2023-11-21T15:30:00,NEUTRAL_BULL,4,11,1,0,1.273,0.0,DYNAMIC_CAPACITY,-1.273,2841.8,2750.23,3121.28
SAMPLE_A,EVT_SAMPLE_A_008000,RELIANCE,NIFTY_ENERGY,2023-11-21,2023-11-21T15:30:00,NEUTRAL_BULL,3,7,1,0,1.347,0.0,DYNAMIC_CAPACITY,-1.347,848.69,824.91,935.62
SAMPLE_A,EVT_SAMPLE_A_008002,ONGC,NIFTY_ENERGY,2023-11-21,2023-11-21T15:30:00,NEUTRAL_BULL,5,15,1,0,0.089,0.0,DYNAMIC_CAPACITY,-0.089,785.3,761.97,882.81
SAMPLE_A,EVT_SAMPLE_A_008026,ABB,NIFTY_INFRA,2023-11-22,2023-11-22T15:30:00,SHARP_SELLOFF,5,11,1,0,-0.225,0.0,45M_CONFIRMATION,0.225,2221.74,2154.36,2382.12
SAMPLE_A,EVT_SAMPLE_A_008064,DLF,NIFTY_REALTY,2023-11-23,2023-11-23T15:30:00,CHOPPY_RANGE,3,7,1,0,-0.215,0.0,DYNAMIC_CAPACITY,0.215,2624.52,2570.6,2935.0
SAMPLE_A,EVT_SAMPLE_A_008073,COALINDIA,NIFTY_ENERGY,2023-11-23,2023-11-23T15:30:00,CHOPPY_RANGE,,2,0,1,0.0,1.564,VETO_PRUNING,1.564,787.97,767.33,876.96
SAMPLE_A,EVT_SAMPLE_A_008080,TECHM,NIFTY_IT,2023-11-23,2023-11-23T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,3.475,VETO_PRUNING,3.475,1289.42,1262.03,1392.59
SAMPLE_A,EVT_SAMPLE_A_008085,HINDALCO,NIFTY_METAL,2023-11-24,2023-11-24T15:30:00,STRONG_BULL,,4,0,1,0.0,3.869,VETO_PRUNING,3.869,1931.31,1887.68,2213.98
SAMPLE_A,EVT_SAMPLE_A_008089,PIDILITIND,NIFTY_CONSUMPTION,2023-11-24,2023-11-24T15:30:00,STRONG_BULL,5,11,1,0,-0.654,0.0,FOCUSED_MODEL_G,0.654,2964.05,2860.0,3385.9
SAMPLE_A,EVT_SAMPLE_A_008113,BRITANNIA,NIFTY_FMCG,2023-11-24,2023-11-24T15:30:00,STRONG_BULL,3,6,1,0,3.545,0.0,FOCUSED_MODEL_G,-3.545,2177.78,2107.78,2457.9
SAMPLE_A,EVT_SAMPLE_A_008115,PRESTIGE,NIFTY_REALTY,2023-11-24,2023-11-24T15:30:00,STRONG_BULL,,1,0,1,0.0,2.864,VETO_PRUNING,2.864,3319.99,3232.47,3603.63
SAMPLE_A,EVT_SAMPLE_A_008117,TATASTEEL,NIFTY_METAL,2023-11-24,2023-11-24T15:30:00,STRONG_BULL,,5,0,1,0.0,-0.102,VETO_PRUNING,-0.102,3191.82,3096.35,3655.78
SAMPLE_A,EVT_SAMPLE_A_008133,POLYCAB,NIFTY_INFRA,2023-11-27,2023-11-27T15:30:00,CHOPPY_RANGE,2,3,1,0,-0.62,0.0,45M_CONFIRMATION,0.62,1775.9,1708.37,1991.27
SAMPLE_A,EVT_SAMPLE_A_008139,HDFCBANK,NIFTY_BANK,2023-11-27,2023-11-27T15:30:00,CHOPPY_RANGE,5,12,1,0,0.745,0.0,DYNAMIC_CAPACITY,-0.745,1264.06,1220.52,1389.26
SAMPLE_A,EVT_SAMPLE_A_008157,BHARTIARTL,NIFTY_INFRA,2023-11-27,2023-11-27T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,-0.723,VETO_PRUNING,-0.723,1739.26,1688.9,1880.38
SAMPLE_A,EVT_SAMPLE_A_008173,BAJFINANCE,NIFTY_FIN_SERVICE,2023-11-28,2023-11-28T15:30:00,STRONG_BULL,,5,0,1,0.0,0.037,VETO_PRUNING,0.037,1328.6,1289.37,1521.37
SAMPLE_A,EVT_SAMPLE_A_008177,HAL,NIFTY_INFRA,2023-11-28,2023-11-28T15:30:00,STRONG_BULL,5,11,1,0,-0.431,0.0,FOCUSED_MODEL_G,0.431,2595.5,2544.24,2907.85
SAMPLE_A,EVT_SAMPLE_A_008182,HINDALCO,NIFTY_METAL,2023-11-28,2023-11-28T15:30:00,STRONG_BULL,,1,0,1,0.0,3.554,VETO_PRUNING,3.554,3065.0,3003.56,3266.6
SAMPLE_A,EVT_SAMPLE_A_008188,PRESTIGE,NIFTY_REALTY,2023-11-28,2023-11-28T15:30:00,STRONG_BULL,2,7,1,0,1.655,0.0,FOCUSED_MODEL_G,-1.655,1772.88,1707.46,1957.38
