event_id,sample_name,session_date,symbol,sector,regime,primary_archetype,confidence,v530_eligible,arch_a_alerts,arch_a_r,arch_b_alerts,arch_b_r,arch_c_alerts,arch_c_r,delta_b_vs_a_r,delta_c_vs_a_r
EVT_V6_0004876,SAMPLE_A_EARLY,2023-06-21,JSWSTEEL,NIFTY_METAL,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.657,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004877,SAMPLE_A_EARLY,2023-06-21,TRENT,NIFTY_CONSUMPTION,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.532,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004878,SAMPLE_A_EARLY,2023-06-21,SUNPHARMA,NIFTY_PHARMA,SHARP_SELLOFF,VCP_COIL,0.689,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004879,SAMPLE_A_EARLY,2023-06-21,TATAMOTORS,NIFTY_AUTO,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.622,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004880,SAMPLE_A_EARLY,2023-06-21,BRITANNIA,NIFTY_FMCG,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.602,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004881,SAMPLE_A_EARLY,2023-06-21,SIEMENS,NIFTY_INFRA,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.532,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004882,SAMPLE_A_EARLY,2023-06-21,VBL,NIFTY_FMCG,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.452,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004883,SAMPLE_A_EARLY,2023-06-21,CIPLA,NIFTY_PHARMA,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.511,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004884,SAMPLE_A_EARLY,2023-06-21,ONGC,NIFTY_ENERGY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.576,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004885,SAMPLE_A_EARLY,2023-06-21,NTPC,NIFTY_ENERGY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.547,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004886,SAMPLE_A_EARLY,2023-06-21,JIOFIN,NIFTY_FIN_SERVICE,SHARP_SELLOFF,VCP_COIL,0.539,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004887,SAMPLE_A_EARLY,2023-06-21,ADANIPORTS,NIFTY_INFRA,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.508,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004888,SAMPLE_A_EARLY,2023-06-21,INFY,NIFTY_IT,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.534,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004889,SAMPLE_A_EARLY,2023-06-21,M&M,NIFTY_AUTO,SHARP_SELLOFF,PULLBACK_KEY_LEVEL,0.439,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004890,SAMPLE_A_EARLY,2023-06-21,NESTLEIND,NIFTY_FMCG,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.547,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004891,SAMPLE_A_EARLY,2023-06-21,OBEROIRLTY,NIFTY_REALTY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.605,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004892,SAMPLE_A_EARLY,2023-06-21,SWIGGY,NIFTY_CONSUMPTION,SHARP_SELLOFF,CLEAN_MOMENTUM_BREAKOUT,0.449,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004893,SAMPLE_A_EARLY,2023-06-21,ICICIBANK,NIFTY_BANK,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.619,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004894,SAMPLE_A_EARLY,2023-06-21,ADANIENT,NIFTY_ENERGY,SHARP_SELLOFF,VCP_COIL,0.624,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004895,SAMPLE_A_EARLY,2023-06-21,ZOMATO,NIFTY_CONSUMPTION,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.622,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004896,SAMPLE_A_EARLY,2023-06-21,TECHM,NIFTY_IT,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.506,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004897,SAMPLE_A_EARLY,2023-06-21,PRESTIGE,NIFTY_REALTY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.442,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004898,SAMPLE_A_EARLY,2023-06-21,BEL,NIFTY_INFRA,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.465,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004899,SAMPLE_A_EARLY,2023-06-21,DLF,NIFTY_REALTY,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.632,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004900,SAMPLE_A_EARLY,2023-06-21,BAJFINANCE,NIFTY_FIN_SERVICE,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.432,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004901,SAMPLE_A_EARLY,2023-06-21,POWERGRID,NIFTY_ENERGY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.57,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004902,SAMPLE_A_EARLY,2023-06-21,HINDALCO,NIFTY_METAL,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.474,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004903,SAMPLE_A_EARLY,2023-06-21,HAL,NIFTY_INFRA,SHARP_SELLOFF,VCP_COIL,0.374,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004904,SAMPLE_A_EARLY,2023-06-21,RELIANCE,NIFTY_ENERGY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.209,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004905,SAMPLE_A_EARLY,2023-06-21,VEDL,NIFTY_METAL,SHARP_SELLOFF,VCP_COIL,0.445,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004906,SAMPLE_A_EARLY,2023-06-21,COALINDIA,NIFTY_ENERGY,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.644,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004907,SAMPLE_A_EARLY,2023-06-21,LTIM,NIFTY_IT,SHARP_SELLOFF,LONG_BASE_ACCUMULATION,0.447,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004908,SAMPLE_A_EARLY,2023-06-21,COFORGE,NIFTY_IT,SHARP_SELLOFF,SQUEEZE_SHORT_COVERING,0.497,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004909,SAMPLE_A_EARLY,2023-06-22,TATASTEEL,NIFTY_METAL,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.357,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004910,SAMPLE_A_EARLY,2023-06-22,WIPRO,NIFTY_IT,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.431,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004911,SAMPLE_A_EARLY,2023-06-22,JIOFIN,NIFTY_FIN_SERVICE,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.607,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004912,SAMPLE_A_EARLY,2023-06-22,TITAN,NIFTY_CONSUMPTION,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.451,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004913,SAMPLE_A_EARLY,2023-06-22,POWERGRID,NIFTY_ENERGY,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.324,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004914,SAMPLE_A_EARLY,2023-06-22,TCS,NIFTY_IT,NEUTRAL_BULL,PULLBACK_KEY_LEVEL,0.393,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004915,SAMPLE_A_EARLY,2023-06-22,ADANIPORTS,NIFTY_INFRA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.417,1,2,-0.317,1,-0.424,2,-0.371,-0.107,-0.054
EVT_V6_0004916,SAMPLE_A_EARLY,2023-06-22,HDFCBANK,NIFTY_BANK,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.675,1,1,3.076,1,3.076,1,3.076,0.0,0.0
EVT_V6_0004917,SAMPLE_A_EARLY,2023-06-22,HINDALCO,NIFTY_METAL,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.755,1,2,3.78,1,2.796,2,3.583,-0.984,-0.197
EVT_V6_0004918,SAMPLE_A_EARLY,2023-06-22,SUNPHARMA,NIFTY_PHARMA,NEUTRAL_BULL,PULLBACK_KEY_LEVEL,0.346,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004919,SAMPLE_A_EARLY,2023-06-22,COALINDIA,NIFTY_ENERGY,NEUTRAL_BULL,VCP_COIL,0.644,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004920,SAMPLE_A_EARLY,2023-06-22,BAJFINANCE,NIFTY_FIN_SERVICE,NEUTRAL_BULL,CLEAN_MOMENTUM_BREAKOUT,0.433,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004921,SAMPLE_A_EARLY,2023-06-22,NTPC,NIFTY_ENERGY,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.428,1,2,3.407,1,2.644,2,3.254,-0.763,-0.153
EVT_V6_0004922,SAMPLE_A_EARLY,2023-06-22,PERSISTENT,NIFTY_IT,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.556,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004923,SAMPLE_A_EARLY,2023-06-22,ITC,NIFTY_FMCG,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.458,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004924,SAMPLE_A_EARLY,2023-06-22,PRESTIGE,NIFTY_REALTY,NEUTRAL_BULL,VCP_COIL,0.517,1,2,0.119,1,-0.093,2,0.077,-0.212,-0.042
EVT_V6_0004925,SAMPLE_A_EARLY,2023-06-22,VBL,NIFTY_FMCG,NEUTRAL_BULL,VCP_COIL,0.509,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004926,SAMPLE_A_EARLY,2023-06-22,VEDL,NIFTY_METAL,NEUTRAL_BULL,CLEAN_MOMENTUM_BREAKOUT,0.354,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004927,SAMPLE_A_EARLY,2023-06-22,RELIANCE,NIFTY_ENERGY,NEUTRAL_BULL,VCP_COIL,0.563,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004928,SAMPLE_A_EARLY,2023-06-22,NESTLEIND,NIFTY_FMCG,NEUTRAL_BULL,VCP_COIL,0.477,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004929,SAMPLE_A_EARLY,2023-06-22,PIDILITIND,NIFTY_CONSUMPTION,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.438,1,2,2.766,1,1.628,2,2.197,-1.138,-0.569
EVT_V6_0004930,SAMPLE_A_EARLY,2023-06-22,ADANIENT,NIFTY_ENERGY,NEUTRAL_BULL,PULLBACK_KEY_LEVEL,0.447,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004931,SAMPLE_A_EARLY,2023-06-22,INFY,NIFTY_IT,NEUTRAL_BULL,CLEAN_MOMENTUM_BREAKOUT,0.58,1,1,1.923,1,1.923,1,1.923,0.0,0.0
EVT_V6_0004932,SAMPLE_A_EARLY,2023-06-22,M&M,NIFTY_AUTO,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.765,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004933,SAMPLE_A_EARLY,2023-06-22,KALYANKJIL,NIFTY_CONSUMPTION,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.666,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004934,SAMPLE_A_EARLY,2023-06-22,GODREJPROP,NIFTY_REALTY,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.463,1,2,4.723,1,3.44,2,4.466,-1.283,-0.257
EVT_V6_0004935,SAMPLE_A_EARLY,2023-06-22,JSWSTEEL,NIFTY_METAL,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.509,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004936,SAMPLE_A_EARLY,2023-06-22,SBIN,NIFTY_BANK,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.714,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004937,SAMPLE_A_EARLY,2023-06-22,DMART,NIFTY_CONSUMPTION,NEUTRAL_BULL,PULLBACK_KEY_LEVEL,0.477,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004938,SAMPLE_A_EARLY,2023-06-22,ONGC,NIFTY_ENERGY,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.429,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004939,SAMPLE_A_EARLY,2023-06-22,BEL,NIFTY_INFRA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.626,1,2,4.506,1,3.62,2,4.063,-0.886,-0.443
EVT_V6_0004940,SAMPLE_A_EARLY,2023-06-22,HAL,NIFTY_INFRA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.741,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004941,SAMPLE_A_EARLY,2023-06-22,ZOMATO,NIFTY_CONSUMPTION,NEUTRAL_BULL,VCP_COIL,0.42,1,1,-0.242,0,0.0,1,-0.194,0.242,0.048
EVT_V6_0004942,SAMPLE_A_EARLY,2023-06-22,ICICIBANK,NIFTY_BANK,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.642,1,3,6.616,1,4.547,3,6.264,-2.069,-0.352
EVT_V6_0004943,SAMPLE_A_EARLY,2023-06-22,BRITANNIA,NIFTY_FMCG,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.479,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004944,SAMPLE_A_EARLY,2023-06-22,CIPLA,NIFTY_PHARMA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.466,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004945,SAMPLE_A_EARLY,2023-06-22,COFORGE,NIFTY_IT,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.547,1,2,1.05,0,0.0,2,0.83,-1.05,-0.22
EVT_V6_0004946,SAMPLE_A_EARLY,2023-06-22,TATAMOTORS,NIFTY_AUTO,NEUTRAL_BULL,CLEAN_MOMENTUM_BREAKOUT,0.46,1,1,2.346,1,2.346,1,2.346,0.0,0.0
EVT_V6_0004947,SAMPLE_A_EARLY,2023-06-22,OBEROIRLTY,NIFTY_REALTY,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.369,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004948,SAMPLE_A_EARLY,2023-06-22,LTIM,NIFTY_IT,NEUTRAL_BULL,VCP_COIL,0.551,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004949,SAMPLE_A_EARLY,2023-06-22,DRREDDY,NIFTY_PHARMA,NEUTRAL_BULL,CLEAN_MOMENTUM_BREAKOUT,0.362,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004950,SAMPLE_A_EARLY,2023-06-22,TRENT,NIFTY_CONSUMPTION,NEUTRAL_BULL,PULLBACK_KEY_LEVEL,0.413,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004951,SAMPLE_A_EARLY,2023-06-22,CHOLAFIN,NIFTY_FIN_SERVICE,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.359,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004952,SAMPLE_A_EARLY,2023-06-22,TECHM,NIFTY_IT,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.298,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004953,SAMPLE_A_EARLY,2023-06-22,ABB,NIFTY_INFRA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.465,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004954,SAMPLE_A_EARLY,2023-06-22,POLYCAB,NIFTY_INFRA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.384,1,2,4.79,1,3.112,2,4.454,-1.678,-0.336
EVT_V6_0004955,SAMPLE_A_EARLY,2023-06-22,HINDUNILVR,NIFTY_FMCG,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.399,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004956,SAMPLE_A_EARLY,2023-06-23,INFY,NIFTY_IT,STRONG_BULL,VCP_COIL,0.464,1,3,6.722,1,3.653,3,5.929,-3.069,-0.793
EVT_V6_0004957,SAMPLE_A_EARLY,2023-06-23,PIDILITIND,NIFTY_CONSUMPTION,STRONG_BULL,VCP_COIL,0.497,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004958,SAMPLE_A_EARLY,2023-06-23,CIPLA,NIFTY_PHARMA,STRONG_BULL,CLEAN_MOMENTUM_BREAKOUT,0.365,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004959,SAMPLE_A_EARLY,2023-06-23,HINDALCO,NIFTY_METAL,STRONG_BULL,LONG_BASE_ACCUMULATION,0.533,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004960,SAMPLE_A_EARLY,2023-06-23,TECHM,NIFTY_IT,STRONG_BULL,LONG_BASE_ACCUMULATION,0.641,1,1,1.216,0,0.0,1,0.973,-1.216,-0.243
EVT_V6_0004961,SAMPLE_A_EARLY,2023-06-23,VBL,NIFTY_FMCG,STRONG_BULL,LONG_BASE_ACCUMULATION,0.502,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004962,SAMPLE_A_EARLY,2023-06-23,DIXON,NIFTY_IT,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.74,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004963,SAMPLE_A_EARLY,2023-06-23,JSWSTEEL,NIFTY_METAL,STRONG_BULL,LONG_BASE_ACCUMULATION,0.693,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004964,SAMPLE_A_EARLY,2023-06-23,ONGC,NIFTY_ENERGY,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.448,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004965,SAMPLE_A_EARLY,2023-06-23,RELIANCE,NIFTY_ENERGY,STRONG_BULL,VCP_COIL,0.445,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004966,SAMPLE_A_EARLY,2023-06-23,PRESTIGE,NIFTY_REALTY,STRONG_BULL,VCP_COIL,0.439,1,2,-1.033,1,-0.173,2,-0.861,0.86,0.172
EVT_V6_0004967,SAMPLE_A_EARLY,2023-06-23,PERSISTENT,NIFTY_IT,STRONG_BULL,VCP_COIL,0.607,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004968,SAMPLE_A_EARLY,2023-06-23,SWIGGY,NIFTY_CONSUMPTION,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.728,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004969,SAMPLE_A_EARLY,2023-06-23,BHARTIARTL,NIFTY_INFRA,STRONG_BULL,VCP_COIL,0.518,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004970,SAMPLE_A_EARLY,2023-06-23,ASIANPAINT,NIFTY_CONSUMPTION,STRONG_BULL,LONG_BASE_ACCUMULATION,0.462,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004971,SAMPLE_A_EARLY,2023-06-23,TITAN,NIFTY_CONSUMPTION,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.4,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004972,SAMPLE_A_EARLY,2023-06-23,GODREJPROP,NIFTY_REALTY,STRONG_BULL,VCP_COIL,0.746,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004973,SAMPLE_A_EARLY,2023-06-23,OBEROIRLTY,NIFTY_REALTY,STRONG_BULL,CLEAN_MOMENTUM_BREAKOUT,0.411,1,3,4.12,1,1.466,3,3.42,-2.654,-0.7
EVT_V6_0004974,SAMPLE_A_EARLY,2023-06-23,POWERGRID,NIFTY_ENERGY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.36,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004975,SAMPLE_A_EARLY,2023-06-23,TATAMOTORS,NIFTY_AUTO,STRONG_BULL,LONG_BASE_ACCUMULATION,0.764,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004976,SAMPLE_A_EARLY,2023-06-23,HDFCBANK,NIFTY_BANK,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.443,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004977,SAMPLE_A_EARLY,2023-06-23,ZOMATO,NIFTY_CONSUMPTION,STRONG_BULL,LONG_BASE_ACCUMULATION,0.605,1,2,6.491,1,4.21,2,6.035,-2.281,-0.456
EVT_V6_0004978,SAMPLE_A_EARLY,2023-06-23,POLYCAB,NIFTY_INFRA,STRONG_BULL,LONG_BASE_ACCUMULATION,0.414,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004979,SAMPLE_A_EARLY,2023-06-23,ADANIPORTS,NIFTY_INFRA,STRONG_BULL,LONG_BASE_ACCUMULATION,0.503,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004980,SAMPLE_A_EARLY,2023-06-23,SUNPHARMA,NIFTY_PHARMA,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.435,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004981,SAMPLE_A_EARLY,2023-06-23,NTPC,NIFTY_ENERGY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.386,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004982,SAMPLE_A_EARLY,2023-06-23,BRITANNIA,NIFTY_FMCG,STRONG_BULL,VCP_COIL,0.573,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004983,SAMPLE_A_EARLY,2023-06-23,JIOFIN,NIFTY_FIN_SERVICE,STRONG_BULL,PULLBACK_KEY_LEVEL,0.405,1,1,0.362,1,0.362,1,0.362,0.0,0.0
EVT_V6_0004984,SAMPLE_A_EARLY,2023-06-23,CHOLAFIN,NIFTY_FIN_SERVICE,STRONG_BULL,PULLBACK_KEY_LEVEL,0.321,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004985,SAMPLE_A_EARLY,2023-06-23,KALYANKJIL,NIFTY_CONSUMPTION,STRONG_BULL,PULLBACK_KEY_LEVEL,0.363,1,2,3.677,1,1.932,2,3.328,-1.745,-0.349
EVT_V6_0004986,SAMPLE_A_EARLY,2023-06-23,BEL,NIFTY_INFRA,STRONG_BULL,CLEAN_MOMENTUM_BREAKOUT,0.405,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004987,SAMPLE_A_EARLY,2023-06-23,DLF,NIFTY_REALTY,STRONG_BULL,VCP_COIL,0.63,1,1,-0.24,1,-0.24,1,-0.24,0.0,0.0
EVT_V6_0004988,SAMPLE_A_EARLY,2023-06-26,TRENT,NIFTY_CONSUMPTION,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.509,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004989,SAMPLE_A_EARLY,2023-06-26,BHARTIARTL,NIFTY_INFRA,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.482,1,3,-0.642,1,0.2,3,-0.221,0.842,0.421
EVT_V6_0004990,SAMPLE_A_EARLY,2023-06-26,KALYANKJIL,NIFTY_CONSUMPTION,STRONG_BULL,LONG_BASE_ACCUMULATION,0.445,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004991,SAMPLE_A_EARLY,2023-06-26,HINDALCO,NIFTY_METAL,STRONG_BULL,LONG_BASE_ACCUMULATION,0.486,1,2,5.238,1,4.191,2,5.029,-1.047,-0.209
EVT_V6_0004992,SAMPLE_A_EARLY,2023-06-26,PRESTIGE,NIFTY_REALTY,STRONG_BULL,VCP_COIL,0.461,1,3,6.186,1,3.749,3,5.417,-2.437,-0.769
EVT_V6_0004993,SAMPLE_A_EARLY,2023-06-26,HAL,NIFTY_INFRA,STRONG_BULL,VCP_COIL,0.564,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004994,SAMPLE_A_EARLY,2023-06-26,DLF,NIFTY_REALTY,STRONG_BULL,CLEAN_MOMENTUM_BREAKOUT,0.397,1,2,-0.874,0,0.0,2,-0.545,0.874,0.329
EVT_V6_0004995,SAMPLE_A_EARLY,2023-06-26,TATAMOTORS,NIFTY_AUTO,STRONG_BULL,LONG_BASE_ACCUMULATION,0.466,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004996,SAMPLE_A_EARLY,2023-06-26,ABB,NIFTY_INFRA,STRONG_BULL,LONG_BASE_ACCUMULATION,0.618,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0004997,SAMPLE_A_EARLY,2023-06-26,TATASTEEL,NIFTY_METAL,STRONG_BULL,VCP_COIL,0.421,1,1,3.992,1,3.992,1,3.992,0.0,0.0
EVT_V6_0004998,SAMPLE_A_EARLY,2023-06-26,GODREJPROP,NIFTY_REALTY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.624,1,2,1.358,1,1.561,2,1.459,0.203,0.101
EVT_V6_0004999,SAMPLE_A_EARLY,2023-06-26,DIXON,NIFTY_IT,STRONG_BULL,SQUEEZE_SHORT_COVERING,0.465,1,2,2.098,0,0.0,2,1.633,-2.098,-0.465
EVT_V6_0005000,SAMPLE_A_EARLY,2023-06-26,BRITANNIA,NIFTY_FMCG,STRONG_BULL,LONG_BASE_ACCUMULATION,0.823,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0005001,SAMPLE_A_EARLY,2023-06-26,RELIANCE,NIFTY_ENERGY,STRONG_BULL,LONG_BASE_ACCUMULATION,0.418,1,3,2.882,1,1.593,3,2.413,-1.289,-0.469
