scanner,symbol,alert_id,setup_id,decision_timestamp,decision_date,semantic_type,close_price,entry_price,stop_price,target_price,risk_distance,target_distance,rr_ratio,rsi,sma50,sma200,volume,sector_status,replay_status,data_quality_status,invalid_reason,is_production_valid_replay,gross_realized_R,net_realized_R,MFE_R,MAE_R,t1_hit,dataset_version
PULLBACK,JSL,JSL_2026-08-19_PULLBACK_564,JSL_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,705.9,705.9,673.87,785.98,32.03,80.08,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,BPCL,BPCL_2026-08-19_PULLBACK_565,BPCL_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,320.2,320.2,300.99,368.23,19.21,48.03,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,RATEGAIN,RATEGAIN_2026-08-19_PULLBACK_566,RATEGAIN_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,SUPREMEIND,SUPREMEIND_2026-08-19_PULLBACK_567,SUPREMEIND_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,INTELLECT,INTELLECT_2026-08-19_PULLBACK_568,INTELLECT_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,MAPMYINDIA,MAPMYINDIA_2026-08-19_PULLBACK_569,MAPMYINDIA_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,LATENTVIEW,LATENTVIEW_2026-08-19_PULLBACK_570,LATENTVIEW_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,JSWINFRA,JSWINFRA_2026-08-19_PULLBACK_571,JSWINFRA_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,J&KBANK,J&KBANK_2026-08-19_PULLBACK_572,J&KBANK_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,ALKEM,ALKEM_2026-08-19_PULLBACK_573,ALKEM_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5309.5,5309.5,5010.84,6056.15,298.66,746.65,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,CAMS,CAMS_2026-08-19_PULLBACK_574,CAMS_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,RISHABH,RISHABH_2026-08-19_PULLBACK_575,RISHABH_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,692.25,692.25,666.03,757.8,26.22,65.55,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,BERGEPAINT,BERGEPAINT_2026-08-19_PULLBACK_576,BERGEPAINT_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,MRF,MRF_2026-08-19_PULLBACK_577,MRF_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,KRBL,KRBL_2026-08-19_PULLBACK_578,KRBL_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,434.5,434.5,408.43,499.68,26.07,65.18,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,TRENT,TRENT_2026-08-19_PULLBACK_579,TRENT_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2882.2,2882.2,2709.27,3314.52,172.93,432.32,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,FDC,FDC_2026-08-19_PULLBACK_580,FDC_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,JBCHEPHARM,JBCHEPHARM_2026-08-19_PULLBACK_581,JBCHEPHARM_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,GARFIBRES,GARFIBRES_2026-08-19_PULLBACK_582,GARFIBRES_2026-08-19_PULLBACK,2026-08-19 09:05:56 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,PAGEIND,PAGEIND_2026-08-19_PULLBACK_583,PAGEIND_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,HYUNDAI,HYUNDAI_2026-08-19_PULLBACK_584,HYUNDAI_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,COROMANDEL,COROMANDEL_2026-08-19_PULLBACK_585,COROMANDEL_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1943.3,1943.3,1850.02,2176.5,93.28,233.2,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,VMM,VMM_2026-08-19_PULLBACK_586,VMM_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,107.92,107.92,102.74,120.87,5.18,12.95,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,UNIONBANK,UNIONBANK_2026-08-19_PULLBACK_587,UNIONBANK_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,CANBK,CANBK_2026-08-19_PULLBACK_588,CANBK_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,128.21,128.21,121.53,144.91,6.68,16.7,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,CUB,CUB_2026-08-19_PULLBACK_589,CUB_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,MANKIND,MANKIND_2026-08-19_PULLBACK_590,MANKIND_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,SBIN,SBIN_2026-08-19_PULLBACK_591,SBIN_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,M&MFIN,M&MFIN_2026-08-19_PULLBACK_592,M&MFIN_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,JMFINANCIL,JMFINANCIL_2026-08-19_PULLBACK_593,JMFINANCIL_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,LINDEINDIA,LINDEINDIA_2026-08-19_PULLBACK_594,LINDEINDIA_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,JKTYRE,JKTYRE_2026-08-19_PULLBACK_595,JKTYRE_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,380.45,380.45,357.62,437.52,22.83,57.07,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,ZFCVINDIA,ZFCVINDIA_2026-08-19_PULLBACK_596,ZFCVINDIA_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,ELECON,ELECON_2026-08-19_PULLBACK_597,ELECON_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,HAPPSTMNDS,HAPPSTMNDS_2026-08-19_PULLBACK_598,HAPPSTMNDS_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,RECLTD,RECLTD_2026-08-19_PULLBACK_599,RECLTD_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,GPIL,GPIL_2026-08-19_PULLBACK_600,GPIL_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,AFFLE,AFFLE_2026-08-19_PULLBACK_601,AFFLE_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,DABUR,DABUR_2026-08-19_PULLBACK_602,DABUR_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,CASTROLIND,CASTROLIND_2026-08-19_PULLBACK_603,CASTROLIND_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,186.69,186.69,176.68,211.72,10.01,25.03,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,ITDC,ITDC_2026-08-19_PULLBACK_604,ITDC_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,SCHNEIDER,SCHNEIDER_2026-08-19_PULLBACK_605,SCHNEIDER_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,NTPC,NTPC_2026-08-19_PULLBACK_606,NTPC_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,330.2,330.2,318.19,360.22,12.01,30.02,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,EDELWEISS,EDELWEISS_2026-08-19_PULLBACK_607,EDELWEISS_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,TANLA,TANLA_2026-08-19_PULLBACK_608,TANLA_2026-08-19_PULLBACK,2026-08-19 09:05:57 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,533.25,533.25,502.05,611.25,31.2,78.0,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,KIRLOSBROS,KIRLOSBROS_2026-08-19_PULLBACK_609,KIRLOSBROS_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,WELCORP,WELCORP_2026-08-19_PULLBACK_610,WELCORP_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2413.5,2413.5,2297.65,2703.12,115.85,289.62,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,BALRAMCHIN,BALRAMCHIN_2026-08-19_PULLBACK_611,BALRAMCHIN_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,INDHOTEL,INDHOTEL_2026-08-19_PULLBACK_612,INDHOTEL_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,IIFLCAPS,IIFLCAPS_2026-08-19_PULLBACK_613,IIFLCAPS_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,SUNPHARMA,SUNPHARMA_2026-08-19_PULLBACK_614,SUNPHARMA_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,DATAMATICS,DATAMATICS_2026-08-19_PULLBACK_615,DATAMATICS_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,INDUSTOWER,INDUSTOWER_2026-08-19_PULLBACK_616,INDUSTOWER_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,TATASTEEL,TATASTEEL_2026-08-19_PULLBACK_617,TATASTEEL_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,187.96,187.96,176.68,216.16,11.28,28.2,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
PULLBACK,PETRONET,PETRONET_2026-08-19_PULLBACK_618,PETRONET_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,292.4,292.4,280.01,323.38,12.39,30.98,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,POWERGRID,POWERGRID_2026-08-19_PULLBACK_619,POWERGRID_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,AMBUJACEM,AMBUJACEM_2026-08-19_PULLBACK_620,AMBUJACEM_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,414.1,414.1,393.45,465.73,20.65,51.63,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,SHRIRAMFIN,SHRIRAMFIN_2026-08-19_PULLBACK_621,SHRIRAMFIN_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,ONGC,ONGC_2026-08-19_PULLBACK_622,ONGC_2026-08-19_PULLBACK,2026-08-19 09:05:58 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,233.53,233.53,219.52,268.56,14.01,35.03,2.5,,,,,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
PULLBACK,BHARATFORG,BHARATFORG_2026-08-19_PULLBACK_623,BHARATFORG_2026-08-19_PULLBACK,2026-08-19 09:05:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,LTTS,LTTS_2026-08-19_PULLBACK_624,LTTS_2026-08-19_PULLBACK,2026-08-19 09:05:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,ICICIGI,ICICIGI_2026-08-19_PULLBACK_625,ICICIGI_2026-08-19_PULLBACK,2026-08-19 09:05:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,CDSL,CDSL_2026-08-19_PULLBACK_626,CDSL_2026-08-19_PULLBACK,2026-08-19 09:05:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
PULLBACK,GODREJCP,GODREJCP_2026-08-19_PULLBACK_627,GODREJCP_2026-08-19_PULLBACK,2026-08-19 09:05:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_MISSING_PRICE,MISSING_TELEMETRY,Candidate trigger logged without entry price,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
