symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_trend_stack,gate_rsi_corridor,gate_atr_tightness,gate_rvol_floor,gate_52w_proximity,gate_obv_slope,gate_triple_fault_veto,naive_baseline_fired,data_source_flags
GOKEX,2026-05-29 15:30:00 IST,BULL,2026-05-29 09:15:00 IST,2639.39,2507.42,2837.34,2903.32,2969.3,3035.29,2026-05-29 15:30:00 IST,2973.82,FULL_TARGET,1.75,11,82.0,True,True,True,True,True,True,True,True,NONE
GOKULAGRO,2025-08-07 15:30:00 IST,BEAR,2025-08-07 09:15:00 IST,1383.92,1314.72,1487.71,1522.31,1556.9,1591.5,2025-08-07 15:30:00 IST,1314.72,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
GOKULAGRO,2025-12-15 15:30:00 IST,SIDEWAYS,2025-12-15 09:15:00 IST,1699.76,1614.77,1827.24,1869.73,1912.22,1954.72,2025-12-15 15:30:00 IST,1634.66,TIMEOUT,-0.7659,15,82.0,True,True,True,True,True,True,True,True,NONE
GOLDIAM,2024-12-06 15:30:00 IST,SIDEWAYS,2024-12-06 09:15:00 IST,413.9,393.21,444.94,455.29,465.63,475.98,2024-12-06 15:30:00 IST,413.9,BE_EXIT,0.5,2,82.0,True,True,True,True,True,True,True,True,NONE
GOLDIAM,2025-01-07 15:30:00 IST,BULL,2025-01-07 09:15:00 IST,488.11,463.7,524.72,536.92,549.12,561.33,2025-01-07 15:30:00 IST,463.7,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
GOLDIAM,2025-01-14 15:30:00 IST,BULL,2025-01-14 09:15:00 IST,513.75,488.06,552.28,565.12,577.96,590.81,2025-01-14 15:30:00 IST,513.75,BE_EXIT,0.5,3,82.0,True,True,True,True,True,True,True,True,NONE
GOLDIAM,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,478.8,454.86,514.71,526.68,538.65,550.62,2026-06-12 15:30:00 IST,478.8,BE_EXIT,0.5,4,82.0,True,True,False,True,True,True,True,True,NONE
GPIL,2025-10-27 15:30:00 IST,BEAR,2025-10-27 09:15:00 IST,270.5,256.97,290.8,297.56,304.32,311.09,2025-10-27 15:30:00 IST,270.5,BE_EXIT,0.5,7,82.0,True,True,False,True,True,True,True,True,NONE
GPIL,2026-02-17 15:30:00 IST,BEAR,2026-02-17 09:15:00 IST,273.0,259.35,293.48,300.3,307.12,313.95,2026-02-17 15:30:00 IST,259.35,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
GPIL,2026-03-25 15:30:00 IST,BEAR,2026-03-25 09:15:00 IST,277.3,263.43,298.1,305.04,311.97,318.91,2026-03-25 15:30:00 IST,295.45,TIMEOUT,1.1543,15,82.0,True,True,False,True,True,True,True,True,NONE
GPIL,2026-04-15 15:30:00 IST,BULL,2026-04-15 09:15:00 IST,303.35,288.18,326.11,333.69,341.28,348.86,2026-04-15 15:30:00 IST,304.6,TIMEOUT,0.0824,15,82.0,True,True,False,True,True,True,True,True,NONE
GPPL,2025-11-07 15:30:00 IST,SIDEWAYS,2025-11-07 09:15:00 IST,174.2,165.49,187.27,191.63,195.99,200.34,2025-11-07 15:30:00 IST,174.2,BE_EXIT,0.5,14,82.0,True,True,False,True,True,True,True,True,NONE
GPPL,2025-12-09 15:30:00 IST,SIDEWAYS,2025-12-09 09:15:00 IST,188.89,179.45,203.05,207.77,212.49,217.21,2025-12-09 15:30:00 IST,188.89,BE_EXIT,0.5,12,82.0,True,True,True,True,True,True,True,True,NONE
GRANULES,2025-12-22 15:30:00 IST,SIDEWAYS,2025-12-22 09:15:00 IST,600.75,570.71,645.81,660.83,675.85,690.87,2025-12-22 15:30:00 IST,590.8,TIMEOUT,-0.3312,15,82.0,True,True,False,True,True,True,True,True,NONE
GRANULES,2025-12-23 15:30:00 IST,SIDEWAYS,2025-12-23 09:15:00 IST,614.8,584.06,660.91,676.28,691.65,707.02,2025-12-23 15:30:00 IST,584.06,SL_HIT,-1.0,13,82.0,True,True,False,True,True,True,True,True,NONE
GRANULES,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,599.05,569.1,643.97,658.95,673.92,688.9,2026-02-20 15:30:00 IST,569.0,SL_HIT,-1.0033,6,82.0,True,True,True,True,True,True,True,True,NONE
GRANULES,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,813.25,772.59,874.24,894.57,914.9,935.23,2026-06-30 15:30:00 IST,875.7,TIMEOUT,1.268,15,82.0,True,True,True,True,True,True,True,True,NONE
GRAPHITE,2025-08-08 15:30:00 IST,BEAR,2025-08-08 09:15:00 IST,711.03,675.48,764.35,782.12,799.89,817.67,2025-08-08 15:30:00 IST,729.87,TIMEOUT,0.53,15,82.0,True,True,True,True,True,True,True,True,NONE
GRASIM,2025-04-15 15:30:00 IST,BULL,2025-04-15 09:15:00 IST,2708.75,2573.31,2911.9,2979.62,3047.34,3115.05,2025-04-15 15:30:00 IST,2688.92,TIMEOUT,-0.1464,15,82.0,True,True,True,True,True,True,True,True,NONE
GRASIM,2025-04-17 15:30:00 IST,BULL,2025-04-17 09:15:00 IST,2750.69,2613.16,2956.99,3025.76,3094.53,3163.29,2025-04-17 15:30:00 IST,2732.86,TIMEOUT,-0.1297,15,82.0,True,True,True,True,True,True,True,True,NONE
GRASIM,2025-05-15 15:30:00 IST,BULL,2025-05-15 09:15:00 IST,2814.56,2673.83,3025.66,3096.02,3166.39,3236.76,2025-05-15 15:30:00 IST,2673.83,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
GREAVESCOT,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,180.03,171.03,193.54,198.04,202.54,207.05,2026-05-26 15:30:00 IST,180.03,BE_EXIT,0.5,11,82.0,True,True,False,True,True,True,True,True,NONE
GREAVESCOT,2026-06-05 15:30:00 IST,BULL,2026-06-05 09:15:00 IST,190.64,181.11,204.93,209.69,214.46,219.22,2026-06-05 15:30:00 IST,181.11,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
GREAVESCOT,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,196.93,187.08,211.69,216.62,221.54,226.46,2026-06-19 15:30:00 IST,221.54,FULL_TARGET,1.75,8,82.0,True,True,True,True,True,True,True,True,NONE
GREAVESCOT,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,210.82,200.28,226.63,231.91,237.18,242.45,2026-06-22 15:30:00 IST,237.18,FULL_TARGET,1.75,8,82.0,True,True,False,True,True,True,True,True,NONE
GREAVESCOT,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,218.19,207.28,234.56,240.01,245.47,250.93,2026-06-30 15:30:00 IST,218.19,BE_EXIT,0.5,5,82.0,True,True,False,True,True,True,True,True,NONE
GRINDWELL,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,2382.3,2263.19,2560.97,2620.52,2680.08,2739.63,2026-07-16 15:30:00 IST,2263.19,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
GRWRHITECH,2026-02-27 15:30:00 IST,BEAR,2026-02-27 09:15:00 IST,1982.97,1883.82,2131.7,2181.27,2230.85,2280.43,2026-02-27 15:30:00 IST,2033.79,TIMEOUT,0.5125,15,82.0,True,True,False,True,True,True,True,True,NONE
GRWRHITECH,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,2221.41,2110.34,2388.01,2443.54,2499.07,2554.61,2026-05-08 15:30:00 IST,2084.86,SL_HIT,-1.2294,13,82.0,True,True,True,True,True,True,True,True,NONE
GSFC,2026-07-01 15:30:00 IST,BULL,2026-07-01 09:15:00 IST,1036.62,984.79,1114.37,1140.29,1166.2,1192.12,2026-07-01 15:30:00 IST,998.45,TIMEOUT,-0.7365,15,82.0,True,True,False,True,True,True,True,True,NONE
GVT&D,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,5097.7,4842.82,5480.02,5607.46,5734.9,5862.34,2026-05-27 15:30:00 IST,4842.82,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
GVT&D,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,5533.5,5256.82,5948.52,6086.86,6225.2,6363.54,2026-06-19 15:30:00 IST,5256.82,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
HAL,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,4782.1,4543.0,5140.75,5260.3,5379.85,5499.4,2026-05-07 15:30:00 IST,4543.0,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
HAL,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,4515.2,4289.44,4853.84,4966.72,5079.6,5192.48,2026-06-22 15:30:00 IST,4289.44,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
HAPPSTMNDS,2026-08-14 15:30:00 IST,SIDEWAYS,2026-08-14 09:15:00 IST,420.2,399.19,451.72,462.22,472.73,483.23,2026-08-14 15:30:00 IST,420.2,BE_EXIT,0.5,9,82.0,True,True,True,True,True,True,True,True,NONE
HAPPSTMNDS,2026-08-21 15:30:00 IST,SIDEWAYS,2026-08-21 09:15:00 IST,444.55,422.32,477.89,489.01,500.12,511.24,2026-08-21 15:30:00 IST,422.32,SL_HIT,-1.0,4,82.0,True,True,False,True,True,True,True,True,NONE
HAPPYFORGE,2025-12-23 15:30:00 IST,SIDEWAYS,2025-12-23 09:15:00 IST,1095.15,1040.39,1177.28,1204.66,1232.04,1259.42,2025-12-23 15:30:00 IST,1095.15,BE_EXIT,0.5,13,82.0,True,True,True,True,True,True,True,True,NONE
HAPPYFORGE,2026-02-20 15:30:00 IST,BEAR,2026-02-20 09:15:00 IST,1344.12,1276.92,1444.92,1478.52,1512.12,1545.73,2026-02-20 15:30:00 IST,1276.92,SL_HIT,-1.0,6,82.0,True,True,True,True,True,True,True,True,NONE
HAPPYFORGE,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,1550.9,1473.36,1667.21,1705.98,1744.76,1783.53,2026-06-22 15:30:00 IST,1473.36,SL_HIT,-1.0,10,82.0,True,True,True,True,True,True,True,True,NONE
HAPPYFORGE,2026-08-05 15:30:00 IST,SIDEWAYS,2026-08-05 09:15:00 IST,1817.0,1726.15,1953.28,1998.7,2044.12,2089.55,2026-08-05 15:30:00 IST,2044.12,FULL_TARGET,1.75,6,82.0,True,True,True,True,True,True,True,True,NONE
HAPPYFORGE,2026-08-12 15:30:00 IST,SIDEWAYS,2026-08-12 09:15:00 IST,2022.7,1921.56,2174.41,2224.98,2275.55,2326.12,2026-08-12 15:30:00 IST,2275.55,FULL_TARGET,1.75,4,82.0,True,True,False,True,True,True,True,True,NONE
HAPPYFORGE,2026-08-14 15:30:00 IST,SIDEWAYS,2026-08-14 09:15:00 IST,2089.6,1985.12,2246.32,2298.56,2350.8,2403.04,2026-08-14 15:30:00 IST,2151.1,TIMEOUT,0.7943,7,82.0,True,True,False,True,True,True,True,True,NONE
HAPPYFORGE,2026-08-17 15:30:00 IST,SIDEWAYS,2026-08-17 09:15:00 IST,2198.1,2088.2,2362.95,2417.9,2472.85,2527.8,2026-08-17 15:30:00 IST,2132.8,BE_EXIT,0.2029,5,82.0,True,True,True,True,True,True,True,True,NONE
HBLENGINE,2025-10-27 15:30:00 IST,BEAR,2025-10-27 09:15:00 IST,989.9,940.4,1064.14,1088.89,1113.63,1138.38,2025-10-27 15:30:00 IST,1113.63,FULL_TARGET,1.75,9,82.0,True,True,False,True,True,True,True,True,NONE
HBLENGINE,2025-11-10 15:30:00 IST,SIDEWAYS,2025-11-10 09:15:00 IST,1095.97,1041.17,1178.17,1205.57,1232.98,1260.38,2025-11-10 15:30:00 IST,1041.17,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
HBLENGINE,2026-04-22 15:30:00 IST,BULL,2026-04-22 09:15:00 IST,816.4,775.58,877.63,898.04,918.45,938.86,2026-04-22 15:30:00 IST,816.4,BE_EXIT,0.5,14,82.0,True,True,True,True,True,True,True,True,NONE
HCG,2026-02-26 15:30:00 IST,BEAR,2026-02-26 09:15:00 IST,1891.77,1797.18,2033.65,2080.94,2128.24,2175.53,2026-02-26 15:30:00 IST,1895.28,TIMEOUT,0.0371,15,82.0,True,True,True,True,True,True,True,True,NONE
HCG,2026-03-04 15:30:00 IST,BEAR,2026-03-04 09:15:00 IST,1908.96,1813.51,2052.14,2099.86,2147.59,2195.31,2026-03-04 15:30:00 IST,1945.12,TIMEOUT,0.3788,15,82.0,True,True,False,True,True,True,True,True,NONE
HCLTECH,2025-11-19 15:30:00 IST,SIDEWAYS,2025-11-19 09:15:00 IST,1603.27,1523.1,1723.52,1763.6,1803.68,1843.77,2025-11-19 15:30:00 IST,1606.55,TIMEOUT,0.0409,15,82.0,True,True,False,True,True,True,True,True,NONE
HCLTECH,2025-12-05 15:30:00 IST,SIDEWAYS,2025-12-05 09:15:00 IST,1622.94,1541.79,1744.66,1785.24,1825.81,1866.38,2025-12-05 15:30:00 IST,1572.6,TIMEOUT,-0.6203,15,82.0,True,True,False,True,True,True,True,True,NONE
HDBFS,2025-11-12 15:30:00 IST,SIDEWAYS,2025-11-12 09:15:00 IST,2239.78,2127.79,2407.77,2463.77,2519.76,2575.76,2025-11-12 15:30:00 IST,2324.06,TIMEOUT,0.7526,15,82.0,True,True,False,True,True,True,True,True,NONE
HDBFS,2025-12-10 15:30:00 IST,SIDEWAYS,2025-12-10 09:15:00 IST,2414.3,2293.59,2595.37,2655.72,2716.08,2776.43,2025-12-10 15:30:00 IST,2261.67,SL_HIT,-1.2644,13,82.0,True,True,True,True,True,True,True,True,NONE
HEG,2025-12-29 15:30:00 IST,SIDEWAYS,2025-12-29 09:15:00 IST,596.88,567.03,641.65,656.57,671.49,686.42,2025-12-29 15:30:00 IST,596.88,BE_EXIT,0.5,8,82.0,True,True,False,True,True,True,True,True,NONE
HEG,2026-08-18 15:30:00 IST,SIDEWAYS,2026-08-18 09:15:00 IST,739.25,702.29,794.69,813.17,831.65,850.13,2026-08-18 15:30:00 IST,702.29,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
HEMIPROP,2025-06-09 15:30:00 IST,BULL,2025-06-09 09:15:00 IST,2077.4,1973.53,2233.2,2285.13,2337.06,2388.99,2025-06-09 15:30:00 IST,2084.88,TIMEOUT,0.0721,15,82.0,True,True,True,True,True,True,True,True,NONE
HEMIPROP,2025-06-24 15:30:00 IST,BULL,2025-06-24 09:15:00 IST,2138.06,2031.16,2298.42,2351.87,2405.33,2458.78,2025-06-24 15:30:00 IST,2018.71,SL_HIT,-1.1165,6,82.0,True,True,False,True,True,True,True,True,NONE
HERITGFOOD,2026-03-30 15:30:00 IST,BEAR,2026-03-30 09:15:00 IST,1849.58,1757.1,1988.3,2034.54,2080.78,2127.02,2026-03-30 15:30:00 IST,1907.46,TIMEOUT,0.6259,15,82.0,True,True,False,True,True,True,True,True,NONE
HERITGFOOD,2026-04-23 15:30:00 IST,BULL,2026-04-23 09:15:00 IST,1938.5,1841.58,2083.88,2132.35,2180.81,2229.27,2026-04-23 15:30:00 IST,1941.75,TIMEOUT,0.0335,15,82.0,True,True,True,True,True,True,True,True,NONE
HERITGFOOD,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,2195.01,2085.26,2359.63,2414.51,2469.38,2524.25,2026-06-18 15:30:00 IST,2180.42,TIMEOUT,-0.133,15,82.0,True,True,True,True,True,True,True,True,NONE
HEROMOTOCO,2025-11-17 15:30:00 IST,SIDEWAYS,2025-11-17 09:15:00 IST,5687.64,5403.26,6114.21,6256.4,6398.59,6540.78,2025-11-17 15:30:00 IST,6049.09,TIMEOUT,1.1355,15,82.0,True,True,True,True,True,True,True,True,NONE
HEXT,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,549.65,522.17,590.87,604.61,618.35,632.09,2026-06-02 15:30:00 IST,522.17,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
HINDALCO,2025-10-24 15:30:00 IST,BEAR,2025-10-24 09:15:00 IST,820.17,779.16,881.69,902.19,922.7,943.21,2025-10-24 15:30:00 IST,779.16,SL_HIT,-1.0,8,82.0,True,True,False,True,True,True,True,True,NONE
HINDALCO,2025-10-27 15:30:00 IST,BEAR,2025-10-27 09:15:00 IST,836.49,794.66,899.23,920.14,941.05,961.97,2025-10-27 15:30:00 IST,783.91,SL_HIT,-1.257,7,82.0,True,True,False,True,True,True,True,True,NONE
HINDALCO,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,847.68,805.29,911.26,932.45,953.65,974.84,2025-12-12 15:30:00 IST,926.86,TIMEOUT,1.4341,15,82.0,True,True,False,True,True,True,True,True,NONE
HINDALCO,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,1143.73,1086.55,1229.51,1258.1,1286.69,1315.28,2026-05-27 15:30:00 IST,1086.55,SL_HIT,-1.0,7,82.0,True,True,True,True,True,True,True,True,NONE
HINDCOPPER,2025-12-04 15:30:00 IST,SIDEWAYS,2025-12-04 09:15:00 IST,365.16,346.91,392.55,401.67,410.8,419.93,2025-12-04 15:30:00 IST,365.16,BE_EXIT,0.5,9,82.0,True,True,True,True,True,True,True,True,NONE
HINDCOPPER,2025-12-05 15:30:00 IST,SIDEWAYS,2025-12-05 09:15:00 IST,371.25,352.69,399.1,408.38,417.67,426.95,2025-12-05 15:30:00 IST,352.69,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
HINDCOPPER,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,381.69,362.6,410.32,419.86,429.41,438.95,2025-12-12 15:30:00 IST,429.41,FULL_TARGET,1.75,8,82.0,True,True,False,True,True,True,True,True,NONE
HINDCOPPER,2025-12-24 15:30:00 IST,SIDEWAYS,2025-12-24 09:15:00 IST,435.85,414.06,468.54,479.43,490.33,501.22,2025-12-24 15:30:00 IST,544.18,FULL_TARGET,1.75,2,82.0,True,True,True,True,True,True,True,True,NONE
HINDCOPPER,2025-12-26 15:30:00 IST,SIDEWAYS,2025-12-26 09:15:00 IST,474.84,451.1,510.45,522.32,534.19,546.05,2025-12-26 15:30:00 IST,544.18,FULL_TARGET,1.75,1,82.0,True,True,True,True,True,True,True,True,NONE
HINDPETRO,2025-10-29 15:30:00 IST,BEAR,2025-10-29 09:15:00 IST,464.02,440.81,498.82,510.43,522.03,533.63,2025-10-29 15:30:00 IST,477.9,TIMEOUT,0.7992,15,82.0,True,True,False,True,True,True,True,True,NONE
HINDPETRO,2025-11-11 15:30:00 IST,SIDEWAYS,2025-11-11 09:15:00 IST,487.9,463.5,524.5,536.7,548.9,561.1,2025-11-11 15:30:00 IST,463.5,SL_HIT,-1.0,9,82.0,True,True,False,True,True,True,True,True,NONE
HINDPETRO,2025-12-31 15:30:00 IST,SIDEWAYS,2025-12-31 09:15:00 IST,499.05,474.1,536.47,548.95,561.42,573.9,2025-12-31 15:30:00 IST,474.1,SL_HIT,-1.0,6,82.0,True,True,True,True,True,True,True,True,NONE
HINDWAREAP,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,251.79,239.2,270.67,276.97,283.26,289.56,2026-06-12 15:30:00 IST,250.98,BE_EXIT,0.4678,2,82.0,True,True,False,True,True,True,True,True,NONE
HINDZINC,2025-12-10 15:30:00 IST,SIDEWAYS,2025-12-10 09:15:00 IST,503.45,478.28,541.21,553.79,566.38,578.97,2025-12-10 15:30:00 IST,569.59,FULL_TARGET,1.75,5,82.0,True,True,True,True,True,True,True,True,NONE
HINDZINC,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,551.57,523.99,592.95,606.74,620.53,634.32,2025-12-12 15:30:00 IST,620.53,FULL_TARGET,1.75,8,82.0,True,True,False,True,True,True,True,True,NONE
HINDZINC,2025-12-15 15:30:00 IST,SIDEWAYS,2025-12-15 09:15:00 IST,557.86,529.96,599.7,613.65,627.6,641.55,2025-12-15 15:30:00 IST,633.43,FULL_TARGET,1.75,8,82.0,True,True,False,True,True,True,True,True,NONE
HINDZINC,2025-12-18 15:30:00 IST,SIDEWAYS,2025-12-18 09:15:00 IST,581.53,552.45,625.14,639.68,654.21,668.75,2025-12-18 15:30:00 IST,581.53,BE_EXIT,0.5,14,82.0,True,True,True,True,True,True,True,True,NONE
HOMEFIRST,2026-02-25 15:30:00 IST,BEAR,2026-02-25 09:15:00 IST,1242.0,1179.9,1335.14,1366.19,1397.23,1428.28,2026-02-25 15:30:00 IST,1179.39,SL_HIT,-1.0082,1,82.0,True,True,True,True,True,True,False,True,NONE
HOMEFIRST,2026-06-25 15:30:00 IST,BULL,2026-06-25 09:15:00 IST,1191.7,1132.11,1281.08,1310.88,1340.67,1370.47,2026-06-25 15:30:00 IST,1224.9,TIMEOUT,0.7786,15,82.0,True,True,False,True,True,True,True,True,NONE
HONASA,2026-06-29 15:30:00 IST,BULL,2026-06-29 09:15:00 IST,446.45,424.13,479.93,491.09,502.25,513.41,2026-06-29 15:30:00 IST,457.55,TIMEOUT,0.7487,15,82.0,True,True,True,True,True,True,True,True,NONE
HONASA,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,457.9,435.0,492.25,503.7,515.15,526.6,2026-06-30 15:30:00 IST,457.9,BE_EXIT,0.5,14,82.0,True,True,False,True,True,True,True,True,NONE
HONAUT,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,1062.75,1009.61,1142.46,1169.03,1195.6,1222.17,2026-07-09 15:30:00 IST,1098.53,TIMEOUT,0.8367,15,82.0,True,True,False,True,True,True,True,True,NONE
HONAUT,2026-07-24 15:30:00 IST,BULL,2026-07-24 09:15:00 IST,1114.39,1058.67,1197.96,1225.82,1253.68,1281.54,2026-07-24 15:30:00 IST,1188.8,TIMEOUT,1.1677,15,82.0,True,True,True,True,True,True,True,True,NONE
HONAUT,2026-08-20 15:30:00 IST,SIDEWAYS,2026-08-20 09:15:00 IST,1234.98,1173.23,1327.62,1358.49,1389.37,1420.25,2026-08-20 15:30:00 IST,36715.0,FULL_TARGET,1.75,1,82.0,True,True,False,True,True,True,True,True,NONE
HSCL,2026-06-05 15:30:00 IST,BULL,2026-06-05 09:15:00 IST,685.05,650.8,736.42,753.55,770.67,787.8,2026-06-05 15:30:00 IST,650.8,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
HSCL,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,722.35,686.23,776.53,794.59,812.65,830.71,2026-07-16 15:30:00 IST,812.65,FULL_TARGET,1.75,3,82.0,True,True,False,True,True,True,True,True,NONE
HSCL,2026-07-17 15:30:00 IST,BULL,2026-07-17 09:15:00 IST,741.55,704.47,797.17,815.71,834.25,852.79,2026-07-17 15:30:00 IST,741.55,BE_EXIT,0.5,7,82.0,True,True,False,True,True,True,True,True,NONE
HYUNDAI,2026-07-31 15:30:00 IST,BULL,2026-07-31 09:15:00 IST,2160.07,2052.07,2322.07,2376.08,2430.08,2484.08,2026-07-31 15:30:00 IST,2218.8,TIMEOUT,0.7719,15,82.0,True,True,True,True,True,True,True,True,NONE
ICICIAMC,2026-02-16 15:30:00 IST,BEAR,2026-02-16 09:15:00 IST,2001.76,1901.68,2151.89,2201.93,2251.97,2302.01,2026-02-16 15:30:00 IST,1995.25,TIMEOUT,-0.0651,15,82.0,True,True,True,True,True,True,True,True,NONE
ICICIPRULI,2026-03-16 15:30:00 IST,BEAR,2026-03-16 09:15:00 IST,1329.46,1262.99,1429.17,1462.41,1495.64,1528.88,2026-03-16 15:30:00 IST,1262.99,SL_HIT,-1.0,13,82.0,True,True,True,True,True,True,True,True,NONE
ICICIPRULI,2026-03-18 15:30:00 IST,BEAR,2026-03-18 09:15:00 IST,1332.68,1266.04,1432.63,1465.95,1499.27,1532.59,2026-03-18 15:30:00 IST,1263.49,SL_HIT,-1.0382,11,82.0,True,True,False,True,True,True,True,True,NONE
ICIL,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,404.25,384.04,434.56,444.66,454.77,464.87,2026-06-18 15:30:00 IST,384.04,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
ICIL,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,432.19,410.58,464.6,475.4,486.2,497.01,2026-06-24 15:30:00 IST,410.58,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
ICIL,2026-08-31 15:30:00 IST,SIDEWAYS,2026-08-31 09:15:00 IST,469.45,445.98,504.66,516.39,528.13,539.86,2026-08-31 15:30:00 IST,445.98,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
IDBI,2025-05-01 15:30:00 IST,BULL,2025-05-01 09:15:00 IST,1384.03,1314.83,1487.83,1522.43,1557.03,1591.64,2025-05-01 15:30:00 IST,1314.83,SL_HIT,-1.0,13,82.0,True,True,True,True,True,True,True,True,NONE
IDBI,2025-09-15 15:30:00 IST,BEAR,2025-09-15 09:15:00 IST,1543.5,1466.32,1659.26,1697.85,1736.44,1775.03,2025-09-15 15:30:00 IST,1711.87,TIMEOUT,1.5908,15,82.0,True,True,False,True,True,True,True,True,NONE
IDBI,2025-09-22 15:30:00 IST,BEAR,2025-09-22 09:15:00 IST,1658.46,1575.54,1782.85,1824.31,1865.77,1907.23,2025-09-22 15:30:00 IST,1717.6,TIMEOUT,0.8566,15,82.0,True,True,False,True,True,True,True,True,NONE
IDBI,2025-11-25 15:30:00 IST,SIDEWAYS,2025-11-25 09:15:00 IST,1813.12,1722.47,1949.1,1994.43,2039.76,2085.09,2025-11-25 15:30:00 IST,1859.73,TIMEOUT,0.7571,15,82.0,True,True,True,True,True,True,True,True,NONE
IDBI,2026-08-03 15:30:00 IST,SIDEWAYS,2026-08-03 09:15:00 IST,3099.59,2944.61,3332.07,3409.56,3487.05,3564.54,2026-08-03 15:30:00 IST,81.75,SL_HIT,-19.472,14,82.0,True,True,False,True,True,True,True,True,NONE
IDEA,2025-09-01 15:30:00 IST,BEAR,2025-09-01 09:15:00 IST,787.11,747.75,846.15,865.83,885.5,905.18,2025-09-01 15:30:00 IST,760.35,TIMEOUT,-0.68,15,82.0,True,True,False,True,True,True,True,True,NONE
IDEA,2025-12-18 15:30:00 IST,SIDEWAYS,2025-12-18 09:15:00 IST,883.01,838.86,949.24,971.31,993.39,1015.46,2025-12-18 15:30:00 IST,828.32,SL_HIT,-1.2387,14,82.0,True,True,True,True,True,True,True,True,NONE
IDEA,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,1060.32,1007.3,1139.85,1166.36,1192.87,1219.38,2026-07-13 15:30:00 IST,999.56,SL_HIT,-1.1461,5,82.0,True,True,False,True,True,True,True,True,NONE
IDFCFIRSTB,2025-12-15 15:30:00 IST,SIDEWAYS,2025-12-15 09:15:00 IST,83.62,79.44,89.9,91.99,94.09,96.18,2025-12-15 15:30:00 IST,84.48,TIMEOUT,0.2049,15,82.0,True,True,False,True,True,True,True,True,NONE
IDFCFIRSTB,2025-12-19 15:30:00 IST,SIDEWAYS,2025-12-19 09:15:00 IST,84.43,80.21,90.76,92.88,94.99,97.1,2025-12-19 15:30:00 IST,84.52,TIMEOUT,0.0213,15,82.0,True,True,False,True,True,True,True,True,NONE
